#z 0.0512
3644.04785156	6.52442e-16
3649.56578016	6.67201e-16
3655.08370876	6.66704e-16
3660.60163736	6.89982e-16
3666.11956596	6.89736e-16
3671.63749456	6.91293e-16
3677.15542316	6.86321e-16
3682.67335176	6.41683e-16
3688.19128036	6.61142e-16
3693.70920897	6.66259e-16
3699.22713757	6.51672e-16
3704.74506617	6.66357e-16
3710.26299477	6.4804e-16
3715.78092337	6.71303e-16
3721.29885197	6.70474e-16
3726.81678057	6.58818e-16
3732.33470917	6.53511e-16
3737.85263777	6.36757e-16
3743.37056637	6.29658e-16
3748.88849497	6.63286e-16
3754.40642357	6.40889e-16
3759.92435217	6.39303e-16
3765.44228077	6.28049e-16
3770.96020937	6.45127e-16
3776.47813797	6.43266e-16
3781.99606657	6.35678e-16
3787.51399517	6.50589e-16
3793.03192377	6.27899e-16
3798.54985237	6.3052e-16
3804.06778097	 6.516e-16
3809.58570957	6.30434e-16
3815.10363817	6.04106e-16
3820.62156677	6.36745e-16
3826.13949537	6.16722e-16
3831.65742397	6.16911e-16
3837.17535257	6.26865e-16
3842.69328117	6.16971e-16
3848.21120977	6.19727e-16
3853.72913837	6.20606e-16
3859.24706697	6.12896e-16
3864.76499557	6.02305e-16
3870.28292418	6.06911e-16
3875.80085278	5.92584e-16
3881.31878138	5.79376e-16
3886.83670998	6.10951e-16
3892.35463858	5.82073e-16
3897.87256718	6.08199e-16
3903.39049578	6.14344e-16
3908.90842438	6.36961e-16
3914.42635298	6.20517e-16
3919.94428158	6.14492e-16
3925.46221018	6.07083e-16
3930.98013878	5.66073e-16
3936.49806738	5.77905e-16
3942.01599598	6.08761e-16
3947.53392458	6.18505e-16
3953.05185318	6.12219e-16
3958.56978178	6.05018e-16
3964.08771038	5.94043e-16
3969.60563898	5.80253e-16
3975.12356758	5.87148e-16
3980.64149618	5.78792e-16
3986.15942478	5.81638e-16
3991.67735338	5.50788e-16
3997.19528198	5.83675e-16
4002.71321058	5.5176e-16
4008.23113918	5.44057e-16
4013.74906778	5.62713e-16
4019.26699638	5.4096e-16
4024.78492498	5.39528e-16
4030.30285358	5.36932e-16
4035.82078218	5.39563e-16
4041.33871078	5.37899e-16
4046.85663939	5.24587e-16
4052.37456799	5.37755e-16
4057.89249659	5.46307e-16
4063.41042519	5.37932e-16
4068.92835379	5.44263e-16
4074.44628239	5.40526e-16
4079.96421099	5.35933e-16
4085.48213959	5.4698e-16
4091.00006819	5.36054e-16
4096.51799679	5.31495e-16
4102.03592539	5.16472e-16
4107.55385399	5.26672e-16
4113.07178259	5.23621e-16
4118.58971119	5.05624e-16
4124.10763979	4.99491e-16
4129.62556839	4.9303e-16
4135.14349699	4.74422e-16
4140.66142559	4.90861e-16
4146.17935419	4.86989e-16
4151.69728279	4.99703e-16
4157.21521139	5.15276e-16
4162.73313999	5.01655e-16
4168.25106859	5.05066e-16
4173.76899719	5.04821e-16
4179.28692579	5.11089e-16
4184.80485439	5.08368e-16
4190.32278299	5.15155e-16
4195.84071159	5.05532e-16
4201.35864019	5.15316e-16
4206.87656879	5.18193e-16
4212.39449739	5.08054e-16
4217.91242599	5.15638e-16
4223.4303546	5.2909e-16
4228.9482832	5.18673e-16
4234.4662118	5.18782e-16
4239.9841404	5.31729e-16
4245.502069	5.22059e-16
4251.0199976	5.17208e-16
4256.5379262	5.18399e-16
4262.0558548	5.30576e-16
4267.5737834	5.23542e-16
4273.091712	5.24502e-16
4278.6096406	5.18745e-16
4284.1275692	5.34155e-16
4289.6454978	5.30918e-16
4295.1634264	5.35338e-16
4300.681355	5.39793e-16
4306.1992836	5.65281e-16
4311.7172122	5.53808e-16
4317.2351408	5.54849e-16
4322.7530694	5.44386e-16
4328.270998	5.37626e-16
4333.7889266	5.43935e-16
4339.3068552	5.20088e-16
4344.8247838	5.10358e-16
4350.3427124	5.06932e-16
4355.860641	4.96274e-16
4361.3785696	4.82719e-16
4366.8964982	4.76323e-16
4372.4144268	4.84402e-16
4377.9323554	4.61432e-16
4383.450284	4.72266e-16
4388.9682126	4.63985e-16
4394.4861412	4.55867e-16
4400.00406981	4.5729e-16
4405.52199841	4.55628e-16
4411.03992701	4.52301e-16
4416.55785561	4.62973e-16
4422.07578421	4.53802e-16
4427.59371281	4.43694e-16
4433.11164141	4.36011e-16
4438.62957001	4.42735e-16
4444.14749861	4.40105e-16
4449.66542721	4.46574e-16
4455.18335581	4.45928e-16
4460.70128441	4.54081e-16
4466.21921301	4.59796e-16
4471.73714161	4.43939e-16
4477.25507021	4.43058e-16
4482.77299881	4.41942e-16
4488.29092741	4.38093e-16
4493.80885601	4.55288e-16
4499.32678461	4.52129e-16
4504.84471321	4.53783e-16
4510.36264181	4.34759e-16
4515.88057041	4.36879e-16
4521.39849901	4.26701e-16
4526.91642761	4.30524e-16
4532.43435621	4.35863e-16
4537.95228481	4.4922e-16
4543.47021341	4.60312e-16
4548.98814201	4.71698e-16
4554.50607061	4.91798e-16
4560.02399921	5.12525e-16
