#z 0.051
3552.58569336 5.5905e-16
3554.76845217 6.02846e-16
3556.95121098 6.11043e-16
3559.13396978 5.82657e-16
3561.31672859 5.90951e-16
3563.4994874 5.87216e-16
3565.68224621 6.05188e-16
3567.86500502 6.16129e-16
3570.04776382 5.80681e-16
3572.23052263 5.76335e-16
3574.41328144 5.85925e-16
3576.59604025 6.16138e-16
3578.77879906 5.99618e-16
3580.96155787 5.69796e-16
3583.14431667 5.96565e-16
3585.32707548 5.9635e-16
3587.50983429 6.11666e-16
3589.6925931 5.98425e-16
3591.87535191 5.77814e-16
3594.05811071 5.76279e-16
3596.24086952 6.00097e-16
3598.42362833 6.28174e-16
3600.60638714 6.31799e-16
3602.78914595 5.85857e-16
3604.97190475 5.81293e-16
3607.15466356 6.02299e-16
3609.33742237 5.90752e-16
3611.52018118 5.77309e-16
3613.70293999 5.7583e-16
3615.8856988 5.7351e-16
3618.0684576 6.08949e-16
3620.25121641 5.74017e-16
3622.43397522 5.70601e-16
3624.61673403 5.87423e-16
3626.79949284 5.94898e-16
3628.98225164 5.92666e-16
3631.16501045 6.24662e-16
3633.34776926 6.09343e-16
3635.53052807 5.76402e-16
3637.71328688 5.32644e-16
3639.89604568 5.7759e-16
3642.07880449 6.16854e-16
3644.2615633 6.13904e-16
3646.44432211 5.65869e-16
3648.62708092 6.03785e-16
3650.80983973 6.25772e-16
3652.99259853 5.8105e-16
3655.17535734 5.57506e-16
3657.35811615 5.84873e-16
3659.54087496 6.23593e-16
3661.72363377 5.60128e-16
3663.90639257 5.30783e-16
3666.08915138 5.64032e-16
3668.27191019 5.60923e-16
3670.454669 5.30904e-16
3672.63742781 5.47929e-16
3674.82018662 5.37774e-16
3677.00294542 5.95057e-16
3679.18570423 5.6239e-16
3681.36846304 5.58146e-16
3683.55122185 5.54333e-16
3685.73398066 5.52875e-16
3687.91673946 5.43341e-16
3690.09949827 5.56794e-16
3692.28225708 5.59016e-16
3694.46501589 5.54354e-16
3696.6477747 5.17782e-16
3698.8305335 5.41446e-16
3701.01329231 5.80652e-16
3703.19605112 5.6909e-16
3705.37880993 5.37565e-16
3707.56156874 5.48555e-16
3709.74432755 5.53077e-16
3711.92708635 5.74933e-16
3714.10984516 5.67645e-16
3716.29260397 5.5079e-16
3718.47536278 5.92002e-16
3720.65812159 5.55765e-16
3722.84088039 5.37077e-16
3725.0236392 5.92158e-16
3727.20639801 5.7465e-16
3729.38915682 5.80364e-16
3731.57191563 5.44319e-16
3733.75467443 5.47318e-16
3735.93743324 5.63325e-16
3738.12019205 5.6711e-16
3740.30295086 5.47537e-16
3742.48570967 5.32166e-16
3744.66846848 5.22381e-16
3746.85122728 5.54133e-16
3749.03398609 5.35585e-16
3751.2167449 5.17651e-16
3753.39950371 5.30569e-16
3755.58226252 5.4897e-16
3757.76502132 5.14253e-16
3759.94778013 5.26497e-16
3762.13053894 5.23784e-16
3764.31329775 5.67916e-16
3766.49605656 5.23479e-16
3768.67881536 5.09648e-16
3770.86157417 5.0663e-16
3773.04433298 5.29606e-16
3775.22709179 5.00585e-16
3777.4098506 5.26128e-16
3779.59260941 5.31345e-16
3781.77536821 5.51037e-16
3783.95812702 5.68183e-16
3786.14088583 5.49169e-16
3788.32364464 5.47491e-16
3790.50640345 5.38264e-16
3792.68916225 5.51685e-16
3794.87192106 5.61437e-16
3797.05467987 5.47646e-16
3799.23743868 5.42114e-16
3801.42019749 5.44185e-16
3803.6029563 5.05962e-16
3805.7857151 5.03051e-16
3807.96847391 5.35403e-16
3810.15123272 5.34907e-16
3812.33399153 5.51812e-16
3814.51675034 5.65726e-16
3816.69950914 5.35977e-16
3818.88226795 5.07509e-16
3821.06502676 4.94446e-16
3823.24778557 5.01006e-16
3825.43054438 5.17342e-16
3827.61330318 5.50824e-16
3829.79606199 5.30947e-16
3831.9788208 5.09638e-16
3834.16157961 5.43813e-16
3836.34433842 5.12251e-16
3838.52709723 5.27947e-16
3840.70985603 5.83048e-16
3842.89261484 5.49984e-16
3845.07537365 5.23804e-16
3847.25813246 5.29052e-16
3849.44089127 5.57175e-16
3851.62365007 5.47421e-16
3853.80640888 5.20268e-16
3855.98916769 5.13415e-16
3858.1719265 5.13488e-16
3860.35468531 5.08556e-16
3862.53744411 5.20807e-16
3864.72020292 5.2902e-16
3866.90296173 5.07305e-16
3869.08572054 5.17268e-16
3871.26847935 5.31247e-16
3873.45123816 5.15476e-16
3875.63399696 5.25177e-16
3877.81675577 5.2793e-16
