RA DEC PMRA PMDEC REF_EPOCH OVERRIDE
217.84522566884456 34.57425781435252 0.0 0.0 0.0 False
217.8484348286562 34.38512604734948 0.0 0.0 0.0 False
217.8493982333845 34.46244777609257 0.0 0.0 0.0 False
217.84983020141547 34.55093759083252 0.0 0.0 0.0 False
217.85424794988725 34.435008761724404 0.0 0.0 0.0 False
217.86332654799992 34.46044886113159 0.0 0.0 2015.5 False
217.8727443461534 34.45668536651532 0.0 0.0 0.0 False
217.87371549804334 34.59261127511656 -0.3301565945148468 -0.35935649275779724 2015.5 False
217.8756898172857 34.40774777462225 0.0 0.0 2015.5 False
217.87637072687608 34.53384854502677 0.0 0.0 0.0 False
217.8795681163634 34.45626350513785 0.0 0.0 2015.5 False
217.8797148371965 34.51452184544043 0.0 0.0 0.0 False
217.88235018835775 34.53042079429767 0.0 0.0 0.0 False
217.88280580986967 34.45720093474441 0.0 0.0 0.0 False
217.8844143821599 34.47332309209477 0.0 0.0 0.0 False
217.88549487087596 34.534191864353616 0.0 0.0 0.0 False
217.88968711174104 34.53605086251335 0.0 0.0 0.0 False
217.89109485650806 34.50095454958818 0.0 0.0 0.0 False
217.89575823785023 34.4965229387626 0.0 0.0 2015.5 False
217.89747548602446 34.60830061400733 0.0 0.0 0.0 False
217.920893475371 34.4755831636988 0.0 0.0 0.0 False
217.93529445725204 34.4850191306021 0.0 0.0 0.0 False
217.9510415630782 34.49377578109344 0.0 0.0 0.0 False
217.9591152938376 34.611542894828716 0.0 0.0 0.0 False
217.97037449015934 34.50388599078898 0.0 0.0 2015.5 False
217.97148416417588 34.49777282759921 0.0 0.0 0.0 False
217.97262872142446 34.472241565287376 0.0 0.0 0.0 False
217.97347790801487 34.40695883382762 0.0 0.0 0.0 False
217.9743058616898 34.58946271311113 0.0 0.0 0.0 False
217.97712269720273 34.51445143024423 0.0 0.0 0.0 False
217.97868976727295 34.4314831831897 0.0 0.0 0.0 False
217.98041069356253 34.468738127632214 0.0 0.0 0.0 False
217.98414080813734 34.515823645351965 0.0 0.0 0.0 False
217.99362197777327 34.420774023264286 0.0 0.0 0.0 False
218.00811937340316 34.473928679391804 0.0 0.0 2015.5 False
218.01206364335235 34.37973465253785 0.0 0.0 0.0 False
218.01414951386855 34.4076959791194 0.0 0.0 0.0 False
218.01579355843717 34.53684146130075 0.0 0.0 0.0 False
218.01642877901213 34.385547766798375 0.0 0.0 0.0 False
218.01880475035932 34.60215284944309 0.0 0.0 0.0 False
218.0244403545637 34.485488039952436 0.9026855230331421 -0.36288055777549744 2015.5 False
218.03183725694475 34.460623751326054 0.0 0.0 0.0 False
218.03554830578582 34.5025559864982 0.0 0.0 2015.5 False
218.03584250721963 34.49520078246554 0.0 0.0 0.0 False
218.0500364120251 34.505166164697584 0.0 0.0 0.0 False
218.05063506418642 34.38007675687433 0.0 0.0 0.0 False
218.05097590118194 34.37859874006133 0.0 0.0 2015.5 False
218.05944067762996 34.615119848935294 0.0 0.0 0.0 False
218.06568473436988 34.393876100906624 0.0 0.0 0.0 False
218.07395493897278 34.42129426214474 0.0 0.0 0.0 False
218.07598995810423 34.61794053356372 0.0 0.0 0.0 False
218.082136612143 34.49334753792767 0.0 0.0 0.0 False
218.08527154120986 34.54489205855651 0.0 0.0 0.0 False
218.09277749704302 34.540043897138816 0.0 0.0 0.0 False
218.09972834204578 34.52718520343553 0.0 0.0 2015.5 False
218.10514581805697 34.46430731421809 0.0 0.0 0.0 False
218.10537864865074 34.55592109026063 0.0 0.0 0.0 False
218.10857136027877 34.53302088419043 0.0 0.0 0.0 False
218.10862360943491 34.538758303659435 0.0 0.0 0.0 False
218.11273789943428 34.54609374076203 0.0 0.0 2015.5 False
218.11315853885722 34.592183179445364 0.0 0.0 0.0 False
218.11496119419962 34.56089696450183 0.0 0.0 0.0 False
218.11641950774631 34.46527153322175 0.0 0.0 0.0 False
218.12328034831353 34.52337725167568 0.0 0.0 0.0 False
218.12365229128116 34.44226317758482 0.0 0.0 2015.5 False
218.131307355813 34.51522099213336 0.9056584239006042 -1.9666731357574463 2015.5 False
218.1385050668961 34.409956018799214 0.0 0.0 2015.5 False
218.14200745069172 34.41661567722022 0.0 0.0 2015.5 False
218.14616592367955 34.51437801125038 0.0 0.0 0.0 False
218.15440611420416 34.40380873329074 0.0 0.0 0.0 False
218.15580793734065 34.62000006682719 0.0 0.0 0.0 False
218.16137024116398 34.453068425591745 0.0 0.0 0.0 False
218.16401370258907 34.507811960551784 0.0 0.0 0.0 False
218.16608177739684 34.547978746598694 0.0 0.0 0.0 False
218.16951098208932 34.43068846200103 0.0 0.0 0.0 False
218.18641016357918 34.526021188090084 0.0 0.0 0.0 False
218.19450191731593 34.4679967224448 0.0 0.0 2015.5 False
218.19564556043403 34.45501427983608 0.0 0.0 0.0 False
218.19868324853041 34.57515235896875 0.0 0.0 0.0 False
218.20014134913032 34.51669362800826 0.0 0.0 0.0 False
218.20250066932212 34.50841845700545 0.0 0.0 2015.5 False
218.20337296971593 34.53373923727558 0.0 0.0 0.0 False
218.20814732167102 34.50282648282308 0.0 0.0 0.0 False
218.2122988825481 34.44331094403859 0.0 0.0 0.0 False
218.21577369335597 34.599052561320285 0.0 0.0 0.0 False
218.2165752418507 34.60763225172449 0.0 0.0 0.0 False
218.21744474697022 34.55826753587752 0.0 0.0 0.0 False
218.22759767056948 34.55180851638283 0.0 0.0 0.0 False
218.23744931484833 34.43742261839721 0.0 0.0 0.0 False
218.24275113346857 34.57510222655924 0.0 0.0 0.0 False
218.24532587105372 34.464594836370495 0.0 0.0 0.0 False
218.24954828514862 34.42292227576393 0.0 0.0 0.0 False
218.25225827235687 34.61352336154802 0.0 0.0 2015.5 False
218.25409320234021 34.42444124990644 0.0 0.0 0.0 False
218.25413128081047 34.50021229799729 0.0 0.0 0.0 False
218.26657269696233 34.570212635169725 0.0 0.0 0.0 False
218.27372227912653 34.510766430228635 0.0 0.0 0.0 False
218.27645183446495 34.62161865464526 0.0 0.0 0.0 False
218.28135124144924 34.552198753359775 0.0 0.0 0.0 False
218.28307419384532 34.459898927533246 0.0 0.0 0.0 False
218.29408972018155 34.480663187646776 0.0 0.0 0.0 False
218.3284880296287 34.43294704062399 0.0 0.0 0.0 False
218.34266916659695 34.51535909819846 0.0 0.0 0.0 False
218.34831630914152 34.554982379648884 0.0 0.0 0.0 False
218.35861761722475 34.47950920496823 0.0 0.0 0.0 False
218.36308513883753 34.56314752509073 0.0 0.0 0.0 False
218.365198951701 34.54178770452215 0.0 0.0 0.0 False
218.37353872991073 34.5397307996049 0.0 0.0 0.0 False
218.37561944962653 34.56122068228233 0.0 0.0 0.0 False
218.40680242052943 34.58363139571032 0.0 0.0 0.0 False
218.42003681692887 34.507198232496364 0.0 0.0 0.0 False
218.4298037844303 34.501940072228855 0.0 0.0 0.0 False
218.44341957600443 34.604570702608264 0.0 0.0 0.0 False
218.44831034112354 34.554061258225786 0.0 0.0 0.0 False
218.4596343176982 34.500021796323175 0.0 0.0 0.0 False
218.4637184120458 34.46712267720341 0.0 0.0 0.0 False
218.47560574895667 34.61049177905326 0.0 0.0 0.0 False
218.49353013782954 34.42827275431272 0.0 0.0 0.0 False
218.49748777308355 34.54003015012576 0.0 0.0 2015.5 False
218.49884696170847 34.60311688045634 0.0 0.0 0.0 False
218.50566584725513 34.469241511958984 0.0 0.0 0.0 False
218.50683380573895 34.51092059087181 0.0 0.0 0.0 False
218.51732165832317 34.51323689488857 0.0 0.0 0.0 False
218.5626381386527 34.53315162196582 0.0 0.0 0.0 False
218.57220532047785 34.53151804274023 0.0 0.0 0.0 False
218.573209581836 34.61794341550764 -0.49210160970687866 -1.3856312036514282 2015.5 False
218.59675908081476 34.501694375779756 0.0 0.0 2015.5 False
218.65532979146118 34.53050757285537 0.0 0.0 0.0 False
218.66203717346878 34.42187714601808 0.0 0.0 0.0 False
218.67715748846013 34.61324807127643 0.0 0.0 0.0 False
218.67811550683598 34.562725378829455 0.0 0.0 0.0 False
218.68049653479434 34.60878626984759 0.0 0.0 2015.5 False
218.68122498787076 34.62247136772011 0.0 0.0 0.0 False
218.6912699580567 34.56436766650886 0.0 0.0 0.0 False
218.6952172208927 34.53853708584474 0.0 0.0 0.0 False
218.69645915097053 34.559161754018476 0.0 0.0 0.0 False
218.70081045463877 34.617099496680105 0.0 0.0 0.0 False
218.71697741105723 34.47778760730749 0.0 0.0 0.0 False
218.73008611343874 34.58900726437896 0.0 0.0 0.0 False
218.75665203053086 34.56459055179237 0.0 0.0 0.0 False
218.7640871245941 34.532183659703115 0.0 0.0 0.0 False
218.7725116418627 34.562961374747495 0.0 0.0 0.0 False
218.84165260598886 34.59966275234293 0.0 0.0 0.0 False
219.7326030730992 34.61166033791033 0.0 0.0 0.0 False
216.14878696002987 34.84255081749914 0.0 0.0 0.0 False
216.15637230407594 34.849772705812036 0.0 0.0 0.0 False
216.2190406645749 34.863229024517636 0.0 0.0 2015.5 False
216.25196769798433 34.840058033361785 0.0 0.0 0.0 False
216.26013480111126 34.860260161792006 0.0 0.0 0.0 False
216.26622832768857 34.86486730280395 0.0 0.0 0.0 False
216.2666940459705 34.837047143300836 0.0 0.0 0.0 False
216.28359168802012 34.85790431396894 0.0 0.0 0.0 False
216.29980462048292 34.86761630179848 0.0 0.0 0.0 False
216.33584500236532 34.84794213821433 0.0 0.0 0.0 False
216.362891774673 34.82236686767512 0.0 0.0 0.0 False
216.36336908328138 34.869223699010824 0.0 0.0 2015.5 False
216.3934834831033 34.86192834985011 0.0 0.0 0.0 False
216.3973980788146 34.862922057631344 0.0 0.0 0.0 False
216.40176371667675 34.77278144782314 0.0 0.0 0.0 False
216.42979310796346 34.76999553900557 0.0 0.0 0.0 False
216.43005419640497 34.83135948462638 0.4864645004272461 0.13600853085517883 2015.5 False
216.43977350908233 34.78618622717591 0.0 0.0 0.0 False
216.44192273724875 34.8256221848367 0.0 0.0 0.0 False
216.45055084411075 34.82681541510668 0.0 0.0 0.0 False
216.45484531827387 34.84255271867752 0.0 0.0 0.0 False
216.4698761068586 34.780462869340695 0.0 0.0 0.0 False
216.4772027441519 34.76745712274029 0.0 0.0 0.0 False
216.5018538802805 34.718200669204606 0.0 0.0 0.0 False
216.5037635330128 34.746360535164634 0.0 0.0 0.0 False
216.50981863672257 34.78329806821914 0.0 0.0 0.0 False
216.52743958291487 34.738319121674174 0.0 0.0 0.0 False
216.52792433729553 34.770407216525676 0.0 0.0 0.0 False
216.54202618903525 34.64044608776077 0.0 0.0 0.0 False
216.54662153128987 34.87206850115795 0.0 0.0 0.0 False
216.55033188309943 34.645923735420965 0.0 0.0 0.0 False
216.55466349121613 34.689520983413026 0.0 0.0 0.0 False
216.56423893934408 34.80222474975081 0.0 0.0 0.0 False
216.5698777871304 34.80411559416077 0.0 0.0 0.0 False
216.57060083066997 34.686038931555515 0.0 0.0 0.0 False
216.5750864747254 34.80097728892599 0.0 0.0 0.0 False
216.5764842445857 34.75206406180427 0.0 0.0 0.0 False
216.5843884464305 34.81330019151283 0.0 0.0 0.0 False
216.58582312718664 34.67139093701191 0.0 0.0 0.0 False
216.59358527823946 34.757661077459765 0.0 0.0 2015.5 False
216.59610289086118 34.7552744951297 0.0 0.0 0.0 False
216.60226490559975 34.64768885870598 0.0 0.0 0.0 False
216.60556853918186 34.75918639879068 0.0 0.0 0.0 False
216.61296574444808 34.69378714896384 0.0 0.0 0.0 False
216.61759080582152 34.8283167514329 0.0 0.0 0.0 False
216.62121786893937 34.735143443690646 0.0 0.0 2015.5 False
216.62149232319854 34.81659932421663 0.0 0.0 0.0 False
216.62811475499282 34.725117204984976 0.0 0.0 0.0 False
216.62983425204231 34.8577744477877 0.0 0.0 0.0 False
216.63108579956898 34.72187492238988 0.0 0.0 0.0 False
216.63781072236827 34.82937072878438 0.0 0.0 0.0 False
216.641038996596 34.80920732136242 0.0 0.0 0.0 False
216.6437467716889 34.71517725765626 0.0 0.0 2015.5 False
216.64442376334915 34.707467707219685 0.0 0.0 2015.5 False
216.64584300128743 34.72190016286026 0.0 0.0 2015.5 False
216.64889783112125 34.83010583420462 0.2724153995513916 -0.037797778844833374 2015.5 False
216.6498489740229 34.78561975879563 0.0 0.0 2015.5 False
216.64995432486967 34.730927014406745 0.0 0.0 0.0 False
216.65398346351049 34.68408270251379 0.0 0.0 0.0 False
216.65795070313357 34.83403079342498 0.0 0.0 0.0 False
216.65987841795646 34.844700058535345 0.0 0.0 0.0 False
216.6632008845566 34.71880979558749 0.0 0.0 0.0 False
216.66838741580221 34.71637721601089 0.0 0.0 0.0 False
216.67133455512038 34.70765736114424 0.0 0.0 0.0 False
216.67199959973988 34.813768972734024 0.0 0.0 0.0 False
216.67412051647952 34.83149142087734 0.0 0.0 0.0 False
216.67496576137978 34.75524341614559 0.0 0.0 0.0 False
216.68475526220234 34.70821233902652 0.0 0.0 2015.5 False
216.68858070205442 34.71416374148292 0.0 0.0 0.0 False
216.70836112345617 34.844024795330675 0.0 0.0 0.0 False
216.717722317877 34.762872237594195 0.0 0.0 0.0 False
216.72580407846368 34.770804754465274 0.0 0.0 0.0 False
216.72712326094415 34.72181714534622 0.0 0.0 0.0 False
216.73354760272534 34.861940923547735 0.0 0.0 0.0 False
216.73828259829003 34.861382522115164 0.0 0.0 0.0 False
216.74144321382823 34.731268867759766 0.0 0.0 0.0 False
216.74252100835247 34.86822939867901 0.0 0.0 0.0 False
216.7494975648545 34.86351721384009 0.0 0.0 0.0 False
216.7634577879138 34.85964288608366 0.0 0.0 0.0 False
216.76990918592045 34.63180792806905 0.0 0.0 2015.5 False
216.7704529384795 34.63190149327545 0.0 0.0 0.0 False
216.77671423180175 34.76513867621432 0.0 0.0 0.0 False
216.78399728026133 34.821587019202234 0.0 0.0 0.0 False
216.7881160625425 34.70776502813332 0.0 0.0 0.0 False
216.8008725383006 34.63265286433359 0.0 0.0 0.0 False
216.80334453344997 34.84071564480063 0.0 0.0 0.0 False
216.81019677736796 34.63549810654831 0.0 0.0 0.0 False
216.81418781720006 34.804928801771695 0.0 0.0 0.0 False
216.8177474553995 34.82005663289488 0.0 0.0 0.0 False
216.8233282125046 34.65714409875781 0.0 0.0 0.0 False
216.82947612206084 34.69471843804657 0.0 0.0 0.0 False
216.8346613979382 34.71963784486976 0.0 0.0 0.0 False
216.85065665987602 34.69945644792919 0.0 0.0 0.0 False
216.85938646690195 34.69468644164728 0.0 0.0 0.0 False
216.86745893805445 34.640331902111264 0.0 0.0 0.0 False
216.87945728997414 34.66386162032404 0.0 0.0 0.0 False
216.8798223263235 34.692833933142374 0.0 0.0 0.0 False
216.88032201730203 34.66211843547299 0.0 0.0 0.0 False
216.880670884285 34.83497755104623 0.0 0.0 0.0 False
216.917539427094 34.7852799961457 0.0 0.0 0.0 False
216.91760143414479 34.79358747194144 0.0 0.0 0.0 False
216.9176851015557 34.861661862955785 0.0 0.0 0.0 False
216.9412492912279 34.717090564122984 0.0 0.0 0.0 False
216.94815233682576 34.668135547605395 0.0 0.0 0.0 False
216.9497865122507 34.79518070294542 0.0 0.0 0.0 False
216.95117944319279 34.76710079676009 0.0 0.0 0.0 False
216.9579741565053 34.63223435475079 0.0 0.0 0.0 False
216.97084217746138 34.7930081535371 0.0 0.0 0.0 False
216.9708718348976 34.63225663620313 0.0 0.0 0.0 False
216.9792976832198 34.80270096902342 0.0 0.0 0.0 False
216.98580158056572 34.686951028397985 0.0 0.0 0.0 False
216.99275065675133 34.698171422970546 0.0 0.0 0.0 False
216.99627729904822 34.69570588010304 0.0 0.0 0.0 False
216.99750566428705 34.6769991380133 0.0 0.0 0.0 False
216.999585160106 34.69152684560472 0.0 0.0 2015.5 False
217.00589022434824 34.63960242566392 0.0 0.0 0.0 False
217.01084574171352 34.68488105193639 0.0 0.0 2015.5 False
217.01422027532823 34.84144548354875 0.0 0.0 0.0 False
217.02258005601396 34.84932604568337 0.0 0.0 0.0 False
217.02260841559146 34.71545181033557 2.324211597442627 1.8343020677566528 2015.5 False
217.048679751483 34.867767321516624 0.0 0.0 0.0 False
217.0568326017793 34.87405933960051 0.0 0.0 0.0 False
217.05775458117753 34.7044398575416 0.0 0.0 0.0 False
217.06268206535157 34.700782280565036 0.0 0.0 0.0 False
217.0673164990427 34.673102533676726 0.7872352004051208 -0.12450525909662247 2015.5 False
217.09261132999816 34.641513663073326 0.0 0.0 0.0 False
217.09353151081928 34.6283956428259 0.0 0.0 0.0 False
217.09801203324585 34.638446962943 0.0 0.0 0.0 False
217.100976585453 34.76071660658634 0.0 0.0 0.0 False
217.10844390662407 34.646812584255436 0.0 0.0 0.0 False
217.11073520846358 34.648461686042985 0.0 0.0 0.0 False
217.11701444807954 34.66121199830397 0.0 0.0 0.0 False
217.1171562617124 34.70887160863406 0.0 0.0 0.0 False
217.11746159632708 34.728196256471946 0.0 0.0 0.0 False
217.11799031052087 34.647029426672816 0.0 0.0 2015.5 False
217.1290140534445 34.633164160429104 0.0 0.0 0.0 False
217.15360936698679 34.84237224324677 0.0 0.0 0.0 False
217.166594813048 34.753505099038016 0.0 0.0 0.0 False
217.17871787088473 34.867065344367944 0.0 0.0 2015.5 False
217.18154581768374 34.86722069852745 0.0 0.0 0.0 False
217.19480216491357 34.67672406124502 0.0 0.0 0.0 False
217.19547196796879 34.71930717253387 0.0 0.0 0.0 False
217.1970185257421 34.72162026963589 0.0 0.0 0.0 False
217.20190202826998 34.86737493563611 0.0 0.0 2015.5 False
217.2036915652546 34.86847370321299 -3.7112607955932617 -7.343511581420898 2015.5 False
217.20797347237414 34.811187599617085 0.0 0.0 0.0 False
217.2121423244425 34.85815889310476 0.0 0.0 0.0 False
217.23039342701557 34.737252872381426 0.0 0.0 0.0 False
217.2397679574649 34.658868926505725 0.0 0.0 0.0 False
217.24241113018113 34.75791216638813 0.0 0.0 0.0 False
217.2457086619848 34.86776430719876 0.0 0.0 0.0 False
217.24893841838573 34.7645242019105 0.0 0.0 0.0 False
217.2545643149569 34.87265331211356 0.0 0.0 0.0 False
217.26554991507822 34.84510253438138 0.0 0.0 0.0 False
217.27073623157395 34.813241985971324 0.0 0.0 0.0 False
217.27824655028857 34.7494718190485 0.0 0.0 0.0 False
217.27847698677868 34.838039802225005 0.0 0.0 0.0 False
217.2800871203455 34.818316231490414 0.0 0.0 0.0 False
217.2826903633519 34.75483758429176 0.0 0.0 0.0 False
217.2860720833503 34.680321730679395 0.0 0.0 0.0 False
217.289954818907 34.870458108720676 0.0 0.0 2015.5 False
