"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"59048","AT 2020its","15:01:28.101","+38:31:43.53","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cav","PS1 - GPC1","","1","1","","21.04","r-Sloan","2020-01-20 15:43:12.000","YSE_Bot1","",""
"59047","AT 2020itr","13:06:34.666","+07:26:56.25","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cap","PS1 - GPC1","","1","1","","19.15","i-Sloan","2020-01-19 14:39:50.400","YSE_Bot1","",""
"58994","AT 2020irs","13:06:27.542","+07:02:34.17","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cir","PS1 - GPC1","","1","1","","19.74","i-Sloan","2020-01-19 14:39:50.400","YSE_Bot1","",""
"58990","AT 2020iro","13:57:29.493","+33:27:43.86","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cip","PS1 - GPC1","","1","1","","20.32","r-Sloan","2020-01-25 14:49:55.200","YSE_Bot1","",""
"58987","AT 2020irl","12:59:05.090","+02:44:25.39","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20chb","PS1 - GPC1","","1","1","","20.65","i-Sloan","2020-01-19 14:36:57.600","YSE_Bot1","",""
"58986","AT 2020irk","13:07:02.987","+04:01:52.39","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cha","PS1 - GPC1","","1","1","","21.06","r-Sloan","2020-01-23 15:20:09.600","YSE_Bot1","",""
"58977","AT 2020irb","15:43:22.869","+14:17:03.02","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cjb","PS1 - GPC1","","1","1","","20.32","g-Sloan","2020-03-23 12:20:09.600","YSE_Bot1","",""
"58975","AT 2020iqz","12:17:26.982","+13:23:18.66","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cjo","PS1 - GPC1","","1","1","","21.3","g-Sloan","2020-01-01 15:43:12.000","YSE_Bot1","",""
"58971","AT 2020iqv","12:55:10.249","+05:49:10.13","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cie","PS1 - GPC1","","1","1","","20.27","r-Sloan","2020-01-23 15:20:09.600","YSE_Bot1","",""
"58970","AT 2020iqu","12:53:53.343","+18:12:43.23","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cic","PS1 - GPC1","","1","1","","20.24","i-Sloan","2020-01-22 13:49:26.400","YSE_Bot1","",""
