"ID"	"Name"	"RA"	"DEC"	"Obj. Type"	"Redshift"	"Host Name"	"Host Redshift"	"Reporting Group/s"	"Discovery Data Source/s"	"Classifying Group/s"	"Associated Group/s"	"Disc. Internal Name"	"Disc. Instrument/s"	"Class. Instrument/s"	"TNS AT"	"Public"	"End Prop. Period"	"Discovery Mag/Flux"	"Discovery Filter"	"Discovery Date (UT)"	"Sender"	"Remarks"	"Ext. catalog/s"
"52417"	"AT 2020abk"	"11:38:47.015"	"-13:01:55.57"	""	""	"WISEA J113846.99-130155.3"	""	"ALeRCE, ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaghodz"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.449"	"g-ZTF"	"2020-01-16 11:01:19.000"	"ALeRCE"	""	""
"52416"	"AT 2020abj"	"11:42:45.515"	"+17:47:31.86"	""	""	"WISEA J114245.38+174730.0"	"0.140843"	"ALeRCE, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aagfgbp"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.6275"	"g-ZTF"	"2020-01-16 10:29:08.000"	"ALeRCE"	""	""
"52415"	"AT 2020abi"	"11:55:02.128"	"+23:50:29.79"	""	""	"LEDA 1694702"	"0.08043"	"ALeRCE, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aafksjo"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.5035"	"g-ZTF"	"2020-01-16 10:28:28.000"	"ALeRCE"	""	""
"52414"	"AT 2020abh"	"11:11:21.176"	"+38:13:53.96"	""	""	"WISEA J111121.32+381355.9"	"0.059952"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aaghiif"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2182"	"g-ZTF"	"2020-01-16 10:12:52.000"	"ALeRCE"	""	""
"52413"	"AT 2020abg"	"10:16:25.387"	"+42:05:35.73"	""	""	"2MASX J10162539+4205355"	"0.074948"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aagffdu"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.8964"	"g-ZTF"	"2020-01-16 10:10:52.000"	"ALeRCE"	""	""
"52412"	"SN 2020abf"	"09:18:05.955"	"-15:48:44.95"	"SN Ic"	"0.017"	"WISEA J091805.83-154841.8"	"0.016064"	"ALeRCE, ATLAS, ZTF, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ePESSTO+"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aagewqr"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"ESO-NTT - EFOSC2-NTT"	"1"	"1"	""	"19.1417"	"r-ZTF"	"2020-01-16 07:36:19.000"	"ALeRCE"	""	""
"52411"	"AT 2020abe"	"08:29:55.196"	"-13:09:54.88"	""	""	"WISEA J082955.15-130955.0"	"0.057513"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafzclr"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.9773"	"r-ZTF"	"2020-01-16 05:32:49.000"	"ALeRCE"	""	""
"52410"	"AT 2020abd"	"08:11:47.140"	"-11:05:31.29"	""	""	"WISEA J081147.14-110531.0"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafzcpz"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.7316"	"r-ZTF"	"2020-01-16 05:32:49.000"	"ALeRCE"	""	""
"52409"	"AT 2020abc"	"08:13:51.923"	"+40:47:44.11"	""	""	"SDSS J081351.76+404744.2"	"0.136"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafyobi"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.1603"	"r-ZTF"	"2020-01-16 05:16:19.000"	"ALeRCE"	""	""
"52408"	"AT 2020abb"	"07:50:58.301"	"+47:53:28.14"	""	""	"SDSS J075058.33+475326.8"	"0.118"	"ALeRCE, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aafxarb"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.8141"	"g-ZTF"	"2020-01-16 04:43:16.000"	"ALeRCE"	""	""
"52407"	"AT 2020aba"	"07:25:32.121"	"+40:46:13.44"	""	""	"SDSS J072532.14+404613.0"	"0.106"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafwrrx"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.0719"	"g-ZTF"	"2020-01-16 04:41:56.000"	"ALeRCE"	""	""
"52406"	"AT 2020aaz"	"06:44:56.210"	"+40:51:37.40"	""	""	"WISEA J064456.20+405138.4"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafxpnp"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.297"	"g-ZTF"	"2020-01-16 04:39:55.000"	"ALeRCE"	""	""
"52405"	"AT 2020aay"	"08:02:24.861"	"+04:47:46.03"	""	""	"SDSS J080225.93+044736.2"	"0.026"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafxkkl"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.9952"	"g-ZTF"	"2020-01-16 04:36:01.000"	"ALeRCE"	""	""
"52404"	"AT 2020aax"	"07:43:48.784"	"-03:45:51.14"	""	""	"WISEA J074348.90-034556.1"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafxiri"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.1336"	"g-ZTF"	"2020-01-16 04:35:22.000"	"ALeRCE"	""	""
"52403"	"AT 2020aaw"	"08:06:56.075"	"+63:14:06.62"	""	""	"WISEA J080655.87+631406.9"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafwzak"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2537"	"g-ZTF"	"2020-01-16 04:11:58.000"	"ALeRCE"	""	""
"52402"	"AT 2020aav"	"06:20:04.125"	"-17:52:18.04"	""	""	"WISEA J062004.01-175219.6"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafwvts"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.592"	"g-ZTF"	"2020-01-16 04:02:58.000"	"ALeRCE"	""	""
"52401"	"AT 2020aau"	"07:08:35.599"	"+37:09:18.95"	""	""	"WISEA J070835.36+370918.9"	""	"ALeRCE, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aafyvpl"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.8429"	"g-ZTF"	"2020-01-16 03:54:28.000"	"ALeRCE"	""	""
"52400"	"AT 2020aat"	"06:34:26.324"	"+50:41:08.62"	""	""	"WISEA J063426.30+504108.5"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafwgys"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.3703"	"g-ZTF"	"2020-01-16 03:43:24.000"	"ALeRCE"	""	""
"52399"	"AT 2020aas"	"01:08:47.250"	"+21:39:44.38"	""	""	"SDSS J010847.17+213945.1"	"0.068"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafwbrs"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.1381"	"g-ZTF"	"2020-01-16 03:29:17.000"	"ALeRCE"	""	""
"52398"	"SN 2020aar"	"02:09:37.278"	"+15:17:45.08"	"SN Ia"	"0.05"	"SDSS J020936.89+151745.8"	"0.055"	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aafvzhu"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.1666"	"g-ZTF"	"2020-01-16 03:22:39.000"	"ALeRCE"	""	""
"52397"	"AT 2020aaq"	"01:42:50.115"	"+44:24:07.70"	""	""	"WISEA J014250.23+442407.5"	""	"ALeRCE, ZTF"	"ZTF"	""	"ZTF"	"ZTF20aafuxre"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.7507"	"g-ZTF"	"2020-01-16 02:38:52.000"	"ALeRCE"	""	""
"52396"	"AT 2020aap"	"00:54:46.240"	"-51:30:39.49"	""	""	"WISEA J005446.43-513036.9"	"0.024934"	"ASAS-SN, GaiaAlerts"	"ASAS-SN, GaiaAlerts"	""	"ASAS-SN; GaiaAlerts"	"ASASSN-20ao"	"ASASSN-2 - Cassius, ASASSN-3 - Paczynski, Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.3"	"g-Sloan"	"2020-01-15 02:24:00.000"	"Stanek"	""	""
"52394"	"AT 2020aao"	"16:50:40.642"	"+71:05:01.63"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aagiiaz"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.46"	"g-ZTF"	"2020-01-16 11:13:19.000"	"ZTF_AMPEL_NEW"	""	""
"52393"	"SN 2020aan"	"17:12:49.000"	"+79:03:41.62"	"SN Ia"	"0.086"	""	""	"ZTF, ATLAS, GaiaAlerts"	"ZTF, ATLAS, GaiaAlerts"	"ZTF"	"ATLAS; GaiaAlerts; ZTF"	"ZTF20aaghpdc"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.34"	"g-ZTF"	"2020-01-16 11:13:58.000"	"ZTF_AMPEL_NEW"	""	""
"52392"	"AT 2020aam"	"10:15:57.406"	"-25:54:24.54"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19acyjtwh"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.59"	"g-ZTF"	"2020-01-16 09:59:40.000"	"ZTF_AMPEL_NEW"	""	""
"52391"	"AT 2020aal"	"04:09:07.690"	"-03:07:03.04"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ahd"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.57"	"G-Gaia"	"2020-01-14 14:03:50.000"	"Gaia_Bot1"	""	""
"52390"	"AT 2020aak"	"09:01:22.030"	"-27:49:35.29"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ahb"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"19.92"	"G-Gaia"	"2020-01-15 00:51:50.000"	"Gaia_Bot1"	""	""
"52389"	"AT 2020aaj"	"10:53:13.913"	"+21:20:02.84"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aagflqq"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.35"	"r-ZTF"	"2020-01-16 08:07:58.000"	"ZTF_AMPEL_NEW"	""	""
"52388"	"SN 2020aai"	"10:11:57.903"	"-01:57:06.10"	"SN Ia"	"0.045"	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ePESSTO+, ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aagfjlj"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"ESO-NTT - EFOSC2-NTT, P60 - SEDM"	"1"	"1"	""	"18.54"	"r-ZTF"	"2020-01-16 08:02:43.000"	"ZTF_AMPEL_NEW"	""	""
"52387"	"AT 2020aah"	"02:24:47.580"	"+10:50:38.90"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20aha"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.22"	"G-Gaia"	"2020-01-14 14:31:12.000"	"Gaia_Bot1"	""	""
"52386"	"AT 2020aag"	"20:29:11.620"	"+26:21:52.67"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20agz"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"16.23"	"G-Gaia"	"2020-01-15 05:35:31.000"	"Gaia_Bot1"	""	""
"52385"	"AT 2020aaf"	"00:44:08.570"	"+41:16:38.00"	""	""	""	""	"MASTER"	"MASTER"	""	"MASTER"	"MASTER OT J004408.57+411638.0"	"Other - Other"	""	"1"	"1"	""	"19.4"	"Clear-"	"2020-01-13 20:07:26.000"	"MASTER"	""	""
"52384"	"AT 2020aae"	"13:04:01.560"	"-17:01:33.85"	""	""	""	""	"GaiaAlerts, ATLAS, Pan-STARRS1"	"GaiaAlerts, ATLAS, Pan-STARRS1"	""	"ATLAS; GaiaAlerts; Pan-STARRS1"	"Gaia20agw"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1"	""	"1"	"1"	""	"18.66"	"G-Gaia"	"2020-01-15 05:49:55.000"	"Gaia_Bot1"	""	""
"52383"	"AT 2020aad"	"09:28:53.299"	"-06:28:57.14"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aageynw"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.48"	"r-ZTF"	"2020-01-02 10:33:06.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52382"	"AT 2020aac"	"10:52:23.890"	"+21:41:21.18"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaemyjj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.46"	"r-ZTF"	"2020-01-07 12:54:19.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52381"	"AT 2020aab"	"09:17:29.285"	"-09:16:58.52"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aadtazm"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.74"	"g-ZTF"	"2020-01-02 10:05:46.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52380"	"AT 2020aaa"	"12:41:44.648"	"+32:31:59.35"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aafspan"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.487"	"r-ZTF"	"2020-01-04 13:08:15.000"	"ZTF_CLU_PUBLIC"	""	""
"52379"	"SN 2020zz"	"08:34:39.822"	"+38:21:45.93"	"SN Ia"	"0.04"	""	""	"ZTF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	"ZTF"	"Pan-STARRS1; ZTF"	"ZTF20aafjjqj"	"P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"18.9476"	"r-ZTF"	"2020-01-14 07:55:55.000"	"ZTF_CLU_PUBLIC"	""	""
"52378"	"AT 2020zy"	"02:15:01.619"	"+18:15:25.74"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aaflmou"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.6581"	"g-ZTF"	"2020-01-14 03:21:10.000"	"ZTF_CLU_PUBLIC"	""	""
"52377"	"SN 2020zx"	"14:43:49.789"	"+41:13:43.99"	"SN II"	"0.033"	""	""	"ZTF, Pan-STARRS1, ATLAS"	"ZTF, Pan-STARRS1, ATLAS"	"UCSC"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aaflcny"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"Keck1 - LRIS"	"1"	"1"	""	"19.4076"	"g-ZTF"	"2020-01-15 10:52:53.000"	"ZTF_CLU_PUBLIC"	""	""
"52376"	"AT 2020zw"	"07:44:33.691"	"+24:53:35.73"	""	""	""	""	"ZTF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aaeyavz"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.46"	"g-ZTF"	"2020-01-16 04:37:58.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52375"	"AT 2020zv"	"08:16:12.871"	"+14:00:58.38"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19adcbaly"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.98"	"g-ZTF"	"2020-01-16 04:36:40.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52374"	"SN 2020zu"	"05:32:24.832"	"-27:24:38.15"	"SN Ia"	"0.07"	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aafxftu"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"LT - SPRAT"	"1"	"1"	""	"18.02"	"g-ZTF"	"2020-01-16 04:32:02.000"	"ZTF_AMPEL_NEW"	""	""
"52373"	"AT 2020zt"	"06:03:59.631"	"+57:07:49.30"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aafasqe"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.04"	"g-ZTF"	"2020-01-16 03:37:09.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52372"	"SN 2020zs"	"08:27:51.336"	"+08:05:44.21"	"SN II"	"0.0458"	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"adH0cc"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aaekbdr"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"VLT-UT1 - FORS2"	"1"	"1"	""	"19.4"	"g-ZTF"	"2020-01-16 04:58:04.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52371"	"SN 2020zr"	"07:22:58.801"	"+53:59:49.58"	"SN Ia"	"0.039811"	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aaffgwg"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P200 - DBSP"	"1"	"1"	""	"20.14"	"r-ZTF"	"2020-01-14 05:08:38.000"	"ZTF_AMPEL_NEW"	""	""
"52370"	"AT 2020zq"	"08:23:44.301"	"+15:39:37.66"	""	""	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aafcetl"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.01"	"g-ZTF"	"2020-01-13 08:16:42.000"	"ZTF_AMPEL_NEW"	""	""
"52369"	"AT 2020zp"	"07:52:31.863"	"+04:46:15.31"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19aanelld"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.49"	"r-ZTF"	"2020-01-02 10:41:07.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52368"	"AT 2020zo"	"07:21:15.368"	"+55:53:24.19"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF18acqgvrt"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.6"	"g-ZTF"	"2020-01-16 03:58:21.000"	"ZTF_AMPEL_NEW"	""	""
"52367"	"SN 2020zn"	"01:43:28.903"	"+22:12:03.21"	"SN Ia"	"0.07"	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aaezaxk"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.4"	"g-ZTF"	"2020-01-14 02:36:35.000"	"ZTF_AMPEL_NEW"	""	""
"52366"	"AT 2020zm"	"06:11:09.538"	"-20:29:43.63"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18adbczpe"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.04"	"r-ZTF"	"2020-01-13 04:30:51.000"	"ZTF_AMPEL_NEW"	""	""
"52365"	"SN 2020zl"	"00:40:31.249"	"+37:40:05.04"	"SN Ia"	"0.04"	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aafdglk"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"20.01"	"g-ZTF"	"2020-01-14 02:42:32.000"	"ZTF_AMPEL_NEW"	""	""
"52364"	"SN 2020zk"	"06:51:10.765"	"+65:35:34.23"	"SN Ia"	"0.09"	""	""	"ZTF"	"ZTF"	"ZTF"	"ZTF"	"ZTF20aadvaoi"	"P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"20.89"	"g-ZTF"	"2020-01-04 11:15:21.000"	"ZTF_Bot1"	""	""
"52363"	"SN 2020zj"	"16:01:20.380"	"+16:40:39.79"	"SN Ia"	"0.03157"	""	""	"ZTF, ATLAS, YSE, GaiaAlerts, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1, GaiaAlerts"	"ZTF"	"ATLAS; GaiaAlerts; Pan-STARRS1; ZTF"	"ZTF20aaemtgw"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"19.38"	"g-ZTF"	"2020-01-07 12:04:19.000"	"ZTF_Bot1"	""	""
"52362"	"SN 2020zi"	"13:37:20.852"	"+61:59:09.69"	"SN Ia"	"0.0445"	"2MASX J13372096+6159112"	"0.044201"	"ALeRCE, ATLAS, ZTF"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aafsnpp"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.9896"	"g-ZTF"	"2020-01-15 10:44:59.000"	"ALeRCE"	""	""
"52361"	"AT 2020zh"	"04:35:44.709"	"-12:47:14.28"	""	""	"WISEA J043544.70-124715.1"	"0.172789"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafmrdi"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2777"	"g-ZTF"	"2020-01-15 03:32:59.000"	"ALeRCE"	""	""
"52360"	"SN 2020zg"	"04:02:36.387"	"-16:11:54.33"	"SN Ic-BL"	"0.0557"	"WISEA J040236.46-161152.0"	""	"ALeRCE, ATLAS, ZTF, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aafmdzj"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"P200 - DBSP"	"1"	"1"	""	"17.914"	"g-ZTF"	"2020-01-15 03:02:36.000"	"ALeRCE"	""	""
"52359"	"AT 2020zf"	"03:46:00.660"	"-26:50:40.71"	""	""	"WISEA J034600.70-265041.3"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafmdlx"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.5225"	"g-ZTF"	"2020-01-15 03:01:19.000"	"ALeRCE"	""	""
"52358"	"AT 2020ze"	"01:40:12.863"	"-27:51:08.71"	""	""	"GALEXASC J014012.28-275105.7"	"0.05332"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafmcwc"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.8396"	"g-ZTF"	"2020-01-15 02:59:54.000"	"ALeRCE"	""	""
"52357"	"AT 2020zd"	"00:10:32.117"	"+01:51:42.70"	""	""	"SDSS J001032.12+015142.8"	"0.14"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aafmbrl"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.1144"	"g-ZTF"	"2020-01-15 02:55:20.000"	"ALeRCE"	""	""
