"ID"	"Name"	"RA"	"DEC"	"Obj. Type"	"Redshift"	"Host Name"	"Host Redshift"	"Reporting Group/s"	"Discovery Data Source/s"	"Classifying Group/s"	"Associated Group/s"	"Disc. Internal Name"	"Disc. Instrument/s"	"Class. Instrument/s"	"TNS AT"	"Public"	"End Prop. Period"	"Discovery Mag/Flux"	"Discovery Filter"	"Discovery Date (UT)"	"Sender"	"Remarks"	"Ext. catalog/s"
"52961"	"AT 2020aug"	"03:43:09.280"	"-31:45:06.44"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20akc"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.67"	"G-Gaia"	"2020-01-22 08:03:50.000"	"Gaia_Bot1"	""	""
"52960"	"AT 2020auf"	"06:40:24.290"	"-32:13:17.11"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ajz"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.98"	"G-Gaia"	"2020-01-09 07:12:00.000"	"Gaia_Bot1"	""	""
"52959"	"AT 2020aue"	"08:35:09.400"	"-26:02:42.22"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ajy"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"19.05"	"G-Gaia"	"2020-01-15 12:59:02.000"	"Gaia_Bot1"	""	""
"52958"	"AT 2020aud"	"16:30:43.030"	"+34:52:19.96"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ajw"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.59"	"G-Gaia"	"2020-01-22 10:50:52.000"	"Gaia_Bot1"	""	""
"52957"	"AT 2020auc"	"08:50:24.150"	"-23:58:10.85"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ajv"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.26"	"G-Gaia"	"2020-01-21 02:47:02.000"	"Gaia_Bot1"	""	""
"52956"	"AT 2020aub"	"08:20:58.140"	"-26:06:10.73"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20aju"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.28"	"G-Gaia"	"2020-01-20 20:54:14.000"	"Gaia_Bot1"	""	""
"52955"	"AT 2020aua"	"19:53:42.280"	"+28:14:27.53"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ajt"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"20.15"	"G-Gaia"	"2020-01-13 09:54:43.000"	"Gaia_Bot1"	""	""
"52954"	"AT 2020atz"	"23:59:45.200"	"-00:50:57.59"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ajq"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.82"	"G-Gaia"	"2020-01-21 10:45:07.000"	"Gaia_Bot1"	""	""
"52953"	"AT 2020aty"	"17:21:45.840"	"+31:55:39.58"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ajp"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.67"	"G-Gaia"	"2020-01-21 10:37:55.000"	"Gaia_Bot1"	""	""
"52952"	"AT 2020atx"	"12:16:28.684"	"-07:09:13.24"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaidoev"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.37"	"r-ZTF"	"2020-01-02 11:35:06.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52951"	"AT 2020atw"	"13:22:01.682"	"-01:51:34.52"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aabqtrg"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.44"	"g-ZTF"	"2020-01-02 13:03:11.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52950"	"SN 2020atv"	"10:05:05.992"	"-12:07:35.68"	"SN Ia"	"0.08"	""	""	"ZTF, YSE, Pan-STARRS1"	"ZTF, Pan-STARRS1"	"UCSC"	"Pan-STARRS1; ZTF"	"ZTF20aahzyml"	"P48 - ZTF-Cam, PS1 - GPC1"	"Lick-3m - KAST"	"1"	"1"	""	"18.85"	"r-ZTF"	"2020-01-25 07:01:25.000"	"ZTF_AMPEL_NEW"	""	""
"52949"	"AT 2020atu"	"10:04:49.578"	"-19:53:51.39"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aadwstc"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.46"	"g-ZTF"	"2020-01-16 10:00:19.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52948"	"AT 2020att"	"09:53:12.678"	"-04:27:31.91"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaawazv"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.74"	"r-ZTF"	"2020-01-01 10:16:14.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52947"	"AT 2020ats"	"11:46:45.688"	"+81:58:53.78"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19adbflme"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.24"	"r-ZTF"	"2020-01-19 08:27:34.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52946"	"AT 2020atr"	"04:59:32.760"	"-08:49:42.38"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahkolj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.02"	"r-ZTF"	"2020-01-24 06:15:04.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52945"	"AT 2020atq"	"06:49:17.649"	"+62:30:48.24"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaetsrw"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.04"	"g-ZTF"	"2020-01-16 04:00:18.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52944"	"AT 2020atp"	"07:16:16.209"	"+35:45:09.17"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahcrjn"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"17.52"	"r-ZTF"	"2020-01-23 06:17:27.000"	"ZTF_AMPEL_NEW"	""	""
"52943"	"AT 2020ato"	"08:06:12.580"	"+60:24:58.57"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aafwyvm"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.89"	"g-ZTF"	"2020-01-19 09:26:26.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52942"	"AT 2020atn"	"02:41:47.589"	"+37:24:38.00"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aagzzah"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.97"	"g-ZTF"	"2020-01-23 04:13:48.000"	"ZTF_AMPEL_NEW"	""	""
"52941"	"AT 2020atm"	"05:32:41.901"	"-02:03:52.85"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18acxhwir"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"16.63"	"r-ZTF"	"2020-01-23 05:58:28.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52939"	"AT 2020atl"	"01:09:21.681"	"-17:21:03.28"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18acbxqzf"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.97"	"g-ZTF"	"2020-01-15 02:59:14.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52938"	"AT 2020atk"	"22:46:05.540"	"+22:23:18.28"	""	""	""	""	"ZTF, GaiaAlerts, ATLAS"	"ZTF, GaiaAlerts, ATLAS"	""	"ATLAS; GaiaAlerts; ZTF"	"ZTF20aahsrna"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam"	""	"1"	"1"	""	"17.95"	"r-ZTF"	"2020-01-25 02:15:58.000"	"ZTF_AMPEL_NEW"	""	""
"52937"	"AT 2020atj"	"02:57:15.009"	"+07:16:03.08"	""	""	""	""	"SGLF, ZTF"	"ZTF"	""	"ZTF"	"ZTF20aafduuu"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.965"	"g-ZTF"	"2020-01-11 02:01:28.000"	"Perez-Fournon"	""	""
"52936"	"AT 2020ati"	"10:48:04.020"	"+39:23:27.35"	""	""	"2020-01-16 08:14:34"	""	"SGLF"	"SGLF"	""	"ZTF"	""	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.595"	"r-ZTF"	"2020-01-16 08:14:34.000"	"Perez-Fournon"	""	""
"52935"	"AT 2020ath"	"03:58:20.453"	"+05:00:06.35"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aaetqbi"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.563"	"g-ZTF"	"2020-01-02 04:23:40.000"	"Perez-Fournon"	""	""
"52934"	"AT 2020atg"	"15:13:24.182"	"+66:43:21.11"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aabqdng"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.737"	"r-ZTF"	"2020-01-02 11:45:14.000"	"Perez-Fournon"	""	""
"52933"	"AT 2020atf"	"16:02:35.861"	"+79:32:08.42"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aadccxt"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.638"	"g-ZTF"	"2020-01-02 13:16:43.000"	"Perez-Fournon"	""	""
"52932"	"AT 2020ate"	"07:40:13.052"	"+38:01:29.02"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aaczcri"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.648"	"r-ZTF"	"2020-01-03 10:23:55.000"	"Perez-Fournon"	""	""
"52931"	"AT 2020atd"	"00:33:32.313"	"+80:11:13.15"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aaepnnb"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.947"	"g-ZTF"	"2020-01-08 02:42:43.000"	"Perez-Fournon"	""	""
"52930"	"AT 2020atc"	"07:55:44.961"	"+46:32:48.30"	""	""	""	""	"SGLF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aadtrex"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.681"	"g-ZTF"	"2020-01-04 11:09:57.000"	"Perez-Fournon"	""	""
"52929"	"AT 2020atb"	"15:41:28.805"	"+73:45:00.75"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aagngaz"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.136"	"r-ZTF"	"2020-01-16 11:46:20.000"	"Perez-Fournon"	""	""
"52928"	"AT 2020ata"	"03:09:40.872"	"-04:14:27.64"	""	""	""	""	"SGLF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aafduqw"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.848"	"r-ZTF"	"2020-01-13 04:42:41.000"	"Perez-Fournon"	""	""
"52927"	"AT 2020asz"	"04:39:11.120"	"+00:30:36.81"	""	""	""	""	"SGLF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aagqiey"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.091"	"r-ZTF"	"2020-01-18 05:38:05.000"	"Perez-Fournon"	""	""
"52926"	"AT 2020asy"	"02:47:55.200"	"-17:52:16.37"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aafuwes"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.496"	"r-ZTF"	"2020-01-13 03:03:21.000"	"Perez-Fournon"	""	""
"52925"	"AT 2020asx"	"08:14:02.397"	"+15:49:53.95"	""	""	""	""	"SGLF, ZTF"	"ZTF"	""	"ZTF"	"ZTF20aagwsdp"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.841"	"g-ZTF"	"2020-01-16 04:57:25.000"	"Perez-Fournon"	""	""
"52924"	"AT 2020asw"	"01:52:51.357"	"+23:36:21.60"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aagzcno"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"21.027"	"g-ZTF"	"2020-01-16 03:23:17.000"	"Perez-Fournon"	""	""
"52923"	"AT 2020asv"	"01:21:12.471"	"+23:25:25.51"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aagzdjp"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.624"	"g-ZTF"	"2020-01-14 03:19:49.000"	"Perez-Fournon"	""	""
"52922"	"AT 2020asu"	"15:31:00.280"	"+52:16:05.17"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aahgljw"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.17"	"g-ZTF"	"2020-01-24 10:23:19.000"	"ZTF_AMPEL_NEW"	""	""
"52921"	"AT 2020ast"	"15:59:26.111"	"+52:12:34.76"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18aakxvxm"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.12"	"g-ZTF"	"2020-01-24 10:23:19.000"	"ZTF_AMPEL_NEW"	""	""
"52920"	"SN 2020ass"	"16:07:20.146"	"+37:01:30.54"	"SN Ia"	"0.1"	""	""	"ZTF"	"ZTF"	"ZTF"	"ZTF"	"ZTF20aahqcup"	"P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.22"	"g-ZTF"	"2020-01-24 10:47:42.000"	"ZTF_AMPEL_NEW"	""	""
"52919"	"AT 2020asr"	"12:40:56.946"	"+03:21:08.50"	""	""	""	""	"ZTF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aahpzmp"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.57"	"g-ZTF"	"2020-01-24 10:32:04.000"	"ZTF_AMPEL_NEW"	""	""
"52918"	"SN 2020asq"	"16:21:46.300"	"+50:43:40.08"	"SN Ia"	"0.055"	""	""	"ZTF, ATLAS, GaiaAlerts"	"ZTF, ATLAS, GaiaAlerts"	"ZTF"	"ATLAS; GaiaAlerts; ZTF"	"ZTF20aahpwym"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"20.33"	"r-ZTF"	"2020-01-16 12:23:21.000"	"ZTF_AMPEL_NEW"	""	""
"52917"	"AT 2020asp"	"09:36:07.810"	"+37:42:47.97"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahntru"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.29"	"g-ZTF"	"2020-01-23 10:09:57.000"	"ZTF_AMPEL_NEW"	""	""
"52916"	"AT 2020aso"	"05:03:35.059"	"-13:45:08.03"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahkmzb"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.23"	"r-ZTF"	"2020-01-24 06:09:52.000"	"ZTF_AMPEL_NEW"	""	""
"52915"	"AT 2020asn"	"14:25:19.054"	"+86:00:35.28"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19abkwlgq"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"17.99"	"g-ZTF"	"2020-01-23 09:51:31.000"	"ZTF_AMPEL_NEW"	""	""
"52914"	"AT 2020asm"	"03:39:30.339"	"-17:57:59.01"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF18abytycl"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.47"	"g-ZTF"	"2020-01-15 03:01:58.000"	"ZTF_AMPEL_COMPLETE"	""	""
"52912"	"AT 2020asl"	"15:09:11.276"	"+30:01:41.74"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18aaswkqo"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.48"	"g-ZTF"	"2020-01-24 10:45:45.000"	"ZTF_AMPEL_NEW"	""	""
"52910"	"AT 2020ask"	"14:40:47.769"	"+67:52:37.64"	""	""	"WISEA J144046.39+675248.5"	""	"ALeRCE, ZTF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aahsbsb"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.2752"	"r-ZTF"	"2020-01-24 13:11:50.000"	"ALeRCE"	""	""
"52909"	"AT 2020asj"	"13:09:30.685"	"+14:18:19.94"	""	""	"SDSS J130930.67+141820.6"	"0.069"	"ALeRCE, ZTF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aahrwvs"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.8176"	"r-ZTF"	"2020-01-24 13:05:28.000"	"ALeRCE"	""	""
"52908"	"AT 2020asi"	"15:28:55.097"	"+22:41:17.17"	""	""	"WISEA J152855.11+224118.0"	"0.089022"	"ALeRCE, ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahqcqn"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.9572"	"g-ZTF"	"2020-01-24 10:46:24.000"	"ALeRCE"	""	""
"52907"	"AT 2020ash"	"15:36:57.117"	"+27:35:25.08"	""	""	"WISEA J153657.25+273526.8"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aahqdch"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2437"	"g-ZTF"	"2020-01-24 10:46:24.000"	"ALeRCE"	""	""
"52906"	"AT 2020asg"	"14:37:55.882"	"+48:12:23.72"	""	""	"KUG 1436+484"	"0.025779"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aahqcpj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.6934"	"g-ZTF"	"2020-01-24 10:44:25.000"	"ALeRCE"	""	""
"52905"	"AT 2020asf"	"15:05:43.564"	"+11:17:24.04"	""	""	"2MASS J15054344+1117225"	"0.075964"	"ALeRCE, ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aahqbla"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.3904"	"g-ZTF"	"2020-01-24 10:39:13.000"	"ALeRCE"	""	""
"52904"	"SN 2020ase"	"15:00:55.782"	"+08:34:48.87"	"SN Ia"	"0.0555"	"MSPM 02872"	"0.0549"	"ALeRCE, ATLAS, ZTF, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aahqbib"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"19.1376"	"g-ZTF"	"2020-01-24 10:37:55.000"	"ALeRCE"	""	""
