"ID"	"Name"	"RA"	"DEC"	"Obj. Type"	"Redshift"	"Host Name"	"Host Redshift"	"Reporting Group/s"	"Discovery Data Source/s"	"Classifying Group/s"	"Associated Group/s"	"Disc. Internal Name"	"Disc. Instrument/s"	"Class. Instrument/s"	"TNS AT"	"Public"	"End Prop. Period"	"Discovery Mag/Flux"	"Discovery Filter"	"Discovery Date (UT)"	"Sender"	"Remarks"	"Ext. catalog/s"
"53474"	"AT 2020bna"	"09:26:29.197"	"+17:05:39.62"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20mu"	"PS1 - GPC1"	""	"1"	"1"	""	"19.77"	"w-PS1"	"2020-01-26 12:31:40.000"	"PS1_Bot1"	""	""
"53473"	"AT 2020bmz"	"10:32:33.801"	"+13:12:50.68"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20ms"	"PS1 - GPC1"	""	"1"	"1"	""	"20.82"	"w-PS1"	"2020-01-19 10:50:52.000"	"PS1_Bot1"	""	""
"53472"	"AT 2020bmy"	"23:00:20.050"	"+20:27:39.10"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ang"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.97"	"G-Gaia"	"2020-01-29 21:34:33.000"	"Gaia_Bot1"	""	""
"53471"	"AT 2020bmx"	"10:12:42.233"	"+49:24:44.10"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20mq"	"PS1 - GPC1"	""	"1"	"1"	""	"20.27"	"w-PS1"	"2020-01-27 11:32:38.000"	"PS1_Bot1"	""	""
"53470"	"AT 2020bmw"	"08:48:57.329"	"+26:27:19.54"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaklfze"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.9617"	"r-ZTF"	"2020-01-23 06:49:23.000"	"ZTF_CLU_PUBLIC"	""	""
"53469"	"AT 2020bmv"	"15:43:39.863"	"+67:45:33.16"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aadcxxm"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2017"	"r-ZTF"	"2020-01-04 13:22:56.000"	"ZTF_CLU_PUBLIC"	""	""
"53468"	"AT 2020bmu"	"16:54:21.362"	"+54:08:03.75"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakzjui"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.78"	"g-ZTF"	"2020-01-30 12:53:34.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53467"	"AT 2020bmt"	"12:28:10.160"	"-09:27:03.51"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19aavxilv"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"17.89"	"r-ZTF"	"2020-01-02 11:38:21.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53466"	"AT 2020bms"	"17:20:37.886"	"+79:34:39.21"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18abhxlkh"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"16.07"	"g-ZTF"	"2020-01-31 12:16:33.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53465"	"AT 2020bmr"	"05:40:54.270"	"-68:35:19.82"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20anf"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"16.12"	"G-Gaia"	"2020-01-30 03:33:07.000"	"Gaia_Bot1"	""	""
"53464"	"AT 2020bmq"	"01:11:13.550"	"-44:41:33.94"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20ane"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"16.29"	"G-Gaia"	"2020-01-29 22:10:33.000"	"Gaia_Bot1"	""	""
"53463"	"AT 2020bmp"	"18:21:59.480"	"+68:18:43.02"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20and"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.59"	"G-Gaia"	"2020-01-02 17:22:33.000"	"Gaia_Bot1"	""	""
"53462"	"AT 2020bmo"	"04:22:44.720"	"-65:00:04.90"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20amx"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.58"	"G-Gaia"	"2020-01-29 13:53:45.000"	"Gaia_Bot1"	""	""
"53461"	"AT 2020bmn"	"12:41:41.370"	"+34:40:31.01"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20amw"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"19.41"	"G-Gaia"	"2020-01-29 17:44:09.000"	"Gaia_Bot1"	""	""
"53460"	"AT 2020bmm"	"04:00:52.300"	"+34:04:38.00"	""	""	""	""	"MASTER"	"MASTER"	""	"MASTER"	"MASTER OT J040052.30+340438.0"	"Other - Other"	""	"1"	"1"	""	"19"	"Clear-"	"2020-01-30 22:21:28.000"	"MASTER"	""	""
"53459"	"AT 2020bml"	"10:55:18.448"	"+39:29:05.22"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaeihti"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.49"	"r-ZTF"	"2020-01-30 08:22:12.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53458"	"SN 2020bmk"	"04:21:55.907"	"-27:01:17.59"	"SN Ia"	"0.07"	""	""	"ATLAS, ZTF, Pan-STARRS1"	"ATLAS, ZTF, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ATLAS20evd"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"18.766"	"orange-ATLAS"	"2020-01-31 05:13:55.000"	"ATLAS_Bot1"	""	""
"53457"	"SN 2020bmj"	"13:12:31.930"	"+04:51:59.51"	"SN Ib"	"0.04787"	""	""	"ATLAS, ZTF, GaiaAlerts"	"ATLAS, ZTF, GaiaAlerts"	"ZTF"	"ATLAS; GaiaAlerts; ZTF"	"ATLAS20etx"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.139"	"cyan-ATLAS"	"2020-01-30 13:22:04.000"	"ATLAS_Bot1"	""	""
"53456"	"AT 2020bmi"	"15:53:25.232"	"+05:30:57.42"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20etu"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.264"	"cyan-ATLAS"	"2020-01-30 14:39:50.000"	"ATLAS_Bot1"	""	""
"53455"	"AT 2020bmh"	"10:05:43.707"	"+00:03:34.24"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakymat"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.3"	"r-ZTF"	"2020-01-28 07:04:21.000"	"ZTF_AMPEL_NEW"	""	""
"53454"	"AT 2020bmg"	"08:19:16.423"	"+41:13:54.83"	""	""	""	""	"ZTF, Pan-STARRS1, ATLAS"	"ZTF, Pan-STARRS1, ATLAS"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aahvmrw"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.36"	"r-ZTF"	"2020-01-25 05:27:11.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53453"	"AT 2020bmf"	"09:55:48.420"	"+69:07:32.50"	""	""	"M81"	""	"XOSS"	"XOSS"	""	"XOSS"	"XM25MZ"	"Other - Other"	""	"1"	"1"	""	"19.8"	"Clear-"	"2020-01-31 01:11:42.000"	"Zhang"	""	""
"53452"	"AT 2020bme"	"19:04:53.868"	"+55:13:31.48"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaksgar"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.91"	"r-ZTF"	"2020-01-29 12:26:13.000"	"ZTF_AMPEL_NEW"	""	""
"53451"	"AT 2020bmd"	"13:18:33.002"	"-18:11:16.06"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaigaxu"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.67"	"g-ZTF"	"2020-01-25 13:03:27.000"	"ZTF_AMPEL_NEW"	""	""
"53450"	"AT 2020bmc"	"15:27:35.707"	"+79:17:20.27"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18aaqouyh"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.43"	"r-ZTF"	"2020-01-29 11:52:02.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53449"	"AT 2020bmb"	"13:28:10.504"	"-15:40:07.44"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19aanlflz"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"16.33"	"r-ZTF"	"2020-01-29 12:01:17.000"	"ZTF_AMPEL_NEW"	""	""
"53448"	"AT 2020bma"	"12:31:24.890"	"-16:53:50.44"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19aanjxzo"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.32"	"g-ZTF"	"2020-01-25 09:59:36.000"	"ZTF_AMPEL_NEW"	""	""
"53447"	"SN 2020blz"	"05:42:27.901"	"-21:16:39.42"	"SN Ia"	"0.1"	""	""	"ZTF"	"ZTF"	"ZTF"	"ZTF"	"ZTF20aaivvwa"	"P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.79"	"g-ZTF"	"2020-01-24 04:30:43.000"	"ZTF_Bot1"	""	""
"53446"	"AT 2020bly"	"06:12:01.191"	"+62:42:16.54"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakjctr"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.88"	"r-ZTF"	"2020-01-25 04:36:28.000"	"ZTF_Bot1"	""	""
"53445"	"AT 2020blx"	"06:01:21.734"	"+64:25:36.66"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakjbvd"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.32"	"r-ZTF"	"2020-01-19 06:21:36.000"	"ZTF_Bot1"	""	""
"53444"	"AT 2020blw"	"10:43:46.795"	"-26:48:47.04"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19adajcpn"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"17.49"	"g-ZTF"	"2020-01-29 09:01:01.000"	"ZTF_AMPEL_NEW"	""	""
"53443"	"AT 2020blv"	"06:45:51.984"	"+31:47:09.56"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahcslg"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"16.91"	"r-ZTF"	"2020-01-23 06:18:43.000"	"ZTF_Bot1"	""	""
"53442"	"AT 2020blu"	"08:25:37.301"	"-16:54:04.34"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahklzo"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"16.18"	"g-ZTF"	"2020-01-24 06:00:00.000"	"ZTF_Bot1"	""	""
"53441"	"AT 2020blt"	"12:47:04.870"	"+45:12:02.25"	"Afterglow"	"2.9"	""	""	"ZTF"	"ZTF"	"ZTF"	"ZTF"	"ZTF20aajnksq"	"P48 - ZTF-Cam"	"Keck1 - LRIS"	"1"	"1"	""	"19.57"	"r-ZTF"	"2020-01-28 06:43:20.000"	"Ho"	""	""
"53440"	"AT 2020bls"	"12:40:44.575"	"+60:20:24.97"	""	""	"SDSS J124044.98+602032.3"	"0.12"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aaknyfo"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.036"	"g-ZTF"	"2020-01-30 11:54:37.000"	"ALeRCE"	""	""
"53439"	"AT 2020blr"	"16:07:09.566"	"+69:32:14.09"	""	""	"WISEA J160709.26+693215.8"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aakoenh"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.3024"	"g-ZTF"	"2020-01-30 12:12:34.000"	"ALeRCE"	""	""
"53438"	"AT 2020blq"	"15:24:19.198"	"+61:54:30.59"	""	""	"WISEA J152419.36+615427.4"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aakocfl"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2615"	"g-ZTF"	"2020-01-30 12:42:39.000"	"ALeRCE"	""	""
"53437"	"AT 2020blp"	"09:23:32.709"	"+22:56:20.05"	""	""	"SDSS J092332.59+225622.0"	"0.213"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aakmbql"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2351"	"r-ZTF"	"2020-01-30 07:11:29.000"	"ALeRCE"	""	""
"53436"	"AT 2020blo"	"16:07:54.091"	"+69:54:07.34"	""	""	"NGC 6091"	"0.022979"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aaknzsj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.4184"	"g-ZTF"	"2020-01-30 12:12:34.000"	"ALeRCE"	""	""
"53435"	"SN 2020bln"	"15:04:40.080"	"+35:56:59.93"	"SN Ia-91T-like"	"0.04594"	"WISEA J150439.71+355654.5"	"0.045943"	"ALeRCE, ZTF, GaiaAlerts, Pan-STARRS1"	"ZTF, GaiaAlerts, Pan-STARRS1"	"ZTF"	"GaiaAlerts; Pan-STARRS1; ZTF"	"ZTF20aakodiq"	"Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.903"	"g-ZTF"	"2020-01-30 12:56:58.000"	"ALeRCE"	""	""
"53434"	"AT 2020blm"	"09:02:19.601"	"+01:19:55.96"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20md"	"PS1 - GPC1"	""	"1"	"1"	""	"20.52"	"w-PS1"	"2020-01-22 11:25:26.000"	"PS1_Bot1"	""	""
"53433"	"AT 2020bll"	"04:55:41.866"	"-01:21:09.99"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20lz"	"PS1 - GPC1"	""	"1"	"1"	""	"20.6"	"w-PS1"	"2020-01-29 05:45:36.000"	"PS1_Bot1"	""	""
"53432"	"AT 2020blk"	"10:45:01.247"	"+34:07:41.41"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakqrxg"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.63"	"g-ZTF"	"2020-01-29 08:52:14.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53431"	"AT 2020blj"	"10:50:07.416"	"-27:48:13.92"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaidbez"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"16.1"	"g-ZTF"	"2020-01-25 09:31:02.000"	"ZTF_AMPEL_NEW"	""	""
"53430"	"SN 2020bli"	"11:39:29.713"	"+23:56:01.27"	"SN Ia"	"0.1"	""	""	"ZTF"	"ZTF"	"ZTF"	"ZTF"	"ZTF20aahzyep"	"P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.8"	"g-ZTF"	"2020-01-26 09:04:07.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53429"	"AT 2020blh"	"11:41:59.234"	"+55:43:46.57"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aafsmqq"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.9"	"g-ZTF"	"2020-01-29 09:19:15.000"	"ZTF_AMPEL_NEW"	""	""
"53428"	"AT 2020blg"	"10:00:23.716"	"+15:58:02.48"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18aawmyck"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.14"	"r-ZTF"	"2020-01-29 07:51:47.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53427"	"AT 2020blf"	"11:43:34.673"	"+08:56:32.52"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18aahtxda"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"17.16"	"g-ZTF"	"2020-01-26 09:31:14.000"	"ZTF_AMPEL_NEW"	""	""
"53426"	"AT 2020ble"	"15:30:43.174"	"-22:46:06.16"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20lx"	"PS1 - GPC1"	""	"1"	"1"	""	"20.88"	"w-PS1"	"2020-01-25 15:47:31.000"	"PS1_Bot1"	""	""
"53425"	"AT 2020bld"	"11:05:56.462"	"+31:22:46.65"	""	""	""	""	"ATLAS, MASTER"	"ATLAS, MASTER"	""	"ATLAS; MASTER"	"ATLAS20ere"	"ATLAS1 - ACAM1, Other - Other"	""	"1"	"1"	""	"19.292"	"orange-ATLAS"	"2020-01-29 12:11:31.000"	"ATLAS_Bot1"	""	""
"53414"	"AT 2020blc"	"11:55:11.010"	"+18:29:35.03"	""	""	""	""	"YSE"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20lv"	"PS1 - GPC1"	""	"1"	"1"	""	"20.1"	"i-Sloan"	"2020-01-18 13:29:16.000"	"YSE_Bot1"	""	""
"53413"	"AT 2020blb"	"01:57:31.357"	"+67:40:06.06"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20clj"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"18.82"	"cyan-ATLAS"	"2020-01-24 05:39:50.000"	"ATLAS_Bot1"	""	""
"53412"	"AT 2020bla"	"07:56:27.771"	"-18:27:38.41"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20caj"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"18.721"	"cyan-ATLAS"	"2020-01-21 10:23:31.000"	"ATLAS_Bot1"	""	""
"53411"	"AT 2020bkz"	"09:10:53.770"	"+27:00:34.07"	""	""	""	""	"YSE"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20lu"	"PS1 - GPC1"	""	"1"	"1"	""	"20.56"	"i-Sloan"	"2020-01-26 12:20:09.000"	"YSE_Bot1"	""	""
"53410"	"AT 2020bky"	"09:06:16.890"	"+24:07:09.56"	""	""	""	""	"YSE"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20lt"	"PS1 - GPC1"	""	"1"	"1"	""	"20.99"	"g-Sloan"	"2020-01-19 10:33:36.000"	"YSE_Bot1"	""	""
"53409"	"AT 2020bkx"	"09:28:15.100"	"+27:45:35.08"	""	""	""	""	"YSE"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20ls"	"PS1 - GPC1"	""	"1"	"1"	""	"20.75"	"i-Sloan"	"2020-01-26 12:21:36.000"	"YSE_Bot1"	""	""
"53408"	"AT 2020bkw"	"09:32:41.337"	"+31:54:35.16"	""	""	""	""	"YSE"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20lr"	"PS1 - GPC1"	""	"1"	"1"	""	"20.5"	"g-Sloan"	"2020-01-29 11:19:40.000"	"YSE_Bot1"	""	""
"53407"	"AT 2020bkv"	"13:00:15.467"	"+05:21:53.23"	""	""	""	""	"YSE"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20lq"	"PS1 - GPC1"	""	"1"	"1"	""	"19.87"	"i-Sloan"	"2020-01-19 14:38:24.000"	"YSE_Bot1"	""	""
"53405"	"AT 2020bku"	"13:43:02.511"	"-03:12:47.00"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajcorp"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.88"	"r-ZTF"	"2020-01-27 12:31:11.000"	"ZTF_AMPEL_NEW"	""	""
"53404"	"AT 2020bkt"	"16:05:53.811"	"+38:25:02.14"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakoeur"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.8"	"g-ZTF"	"2020-01-27 11:39:51.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53403"	"AT 2020bks"	"15:02:25.101"	"+34:12:38.98"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aajcfbw"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20"	"r-ZTF"	"2020-01-24 13:22:22.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53402"	"AT 2020bkr"	"14:14:30.384"	"-17:38:42.67"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajcajm"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.99"	"g-ZTF"	"2020-01-27 11:00:52.000"	"ZTF_AMPEL_NEW"	""	""
"53401"	"AT 2020bkq"	"14:19:28.638"	"+30:13:15.03"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18aamzwxk"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.99"	"g-ZTF"	"2020-01-30 12:07:54.000"	"ZTF_AMPEL_NEW"	""	""
"53400"	"SN 2020bkp"	"13:34:00.450"	"-50:29:55.82"	"SN II"	"0.012"	"ESO 220- G 019 "	"0.013231"	"ASAS-SN, GaiaAlerts"	"ASAS-SN, GaiaAlerts"	"ePESSTO+"	"ASAS-SN; GaiaAlerts"	"ASASSN-20bm"	"ASASSN-2 - Cassius, Gaia - Gaia-photometric"	"ESO-NTT - EFOSC2-NTT"	"1"	"1"	""	"17"	"g-Sloan"	"2020-01-30 06:43:12.000"	"Stanek"	""	""
"53399"	"AT 2020bko"	"13:42:35.117"	"+41:07:51.36"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaknvgj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.76"	"g-ZTF"	"2020-01-30 12:45:26.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53398"	"AT 2020bkn"	"15:58:11.220"	"+40:11:13.10"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajcffy"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20"	"r-ZTF"	"2020-01-27 13:16:40.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53397"	"AT 2020bkm"	"16:01:53.936"	"+62:35:52.97"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aaigfnp"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.85"	"g-ZTF"	"2020-01-30 12:42:40.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53396"	"AT 2020bkl"	"14:49:05.129"	"+48:20:32.04"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahpxba"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.82"	"g-ZTF"	"2020-01-24 10:49:03.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53395"	"AT 2020bkk"	"13:40:51.801"	"+56:09:06.32"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aahgkuc"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.01"	"g-ZTF"	"2020-01-24 10:19:17.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53394"	"AT 2020bkj"	"15:00:35.033"	"+12:20:17.17"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakobrj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.05"	"r-ZTF"	"2020-01-27 13:21:16.000"	"ZTF_AMPEL_NEW"	""	""
"53393"	"AT 2020bki"	"15:03:01.901"	"+12:29:28.52"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aakobrh"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.01"	"r-ZTF"	"2020-01-27 13:21:16.000"	"ZTF_AMPEL_NEW"	""	""
"53392"	"AT 2020bkh"	"15:00:27.032"	"+12:32:59.07"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajcwes"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.34"	"r-ZTF"	"2020-01-27 13:21:16.000"	"ZTF_AMPEL_NEW"	""	""
"53391"	"AT 2020bkg"	"15:02:12.598"	"+12:04:49.99"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajcwer"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.35"	"r-ZTF"	"2020-01-27 13:21:16.000"	"ZTF_AMPEL_NEW"	""	""
"53390"	"AT 2020bkf"	"18:00:53.317"	"+43:01:11.22"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajcfqb"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.21"	"g-ZTF"	"2020-01-27 11:43:16.000"	"ZTF_AMPEL_NEW"	""	""
"53389"	"AT 2020bke"	"16:06:42.806"	"-00:13:05.29"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajceqd"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"17.93"	"g-ZTF"	"2020-01-27 11:33:12.000"	"ZTF_AMPEL_NEW"	""	""
"53388"	"AT 2020bkd"	"14:54:50.140"	"+20:30:08.82"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aajcenu"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.96"	"g-ZTF"	"2020-01-27 11:34:34.000"	"ZTF_AMPEL_NEW"	""	""
"53387"	"AT 2020bkc"	"15:54:42.764"	"-00:50:57.35"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aajcekl"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.81"	"g-ZTF"	"2020-01-27 11:33:12.000"	"ZTF_AMPEL_NEW"	""	""
"53386"	"AT 2020bkb"	"12:25:25.492"	"+31:40:29.75"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aahgexl"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.42"	"r-ZTF"	"2020-01-23 11:59:34.000"	"ZTF_AMPEL_NEW"	""	""
"53385"	"SN 2020bka"	"12:41:44.464"	"+17:34:43.86"	"SN Ia"	"0.117"	""	""	"ZTF"	"ZTF"	"ePESSTO+"	"ZTF"	"ZTF20aahgmud"	"P48 - ZTF-Cam"	"ESO-NTT - EFOSC2-NTT"	"1"	"1"	""	"20.49"	"g-ZTF"	"2020-01-23 10:37:28.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53384"	"AT 2020bjz"	"12:59:41.393"	"+69:27:36.84"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aajrajx"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.61"	"r-ZTF"	"2020-01-28 08:13:23.000"	"ZTF_AMPEL_NEW"	""	""
