-90.573770, 13.69782, -91+14, 0.0000e+00, 1552, 58585.4062
-98.997950, -10.50727, -99-11, 0.0000e+00, 2403, 58585.4062
-76.219440, 1.76433, -76+2, 0.0000e+00, 1023, 58585.4062
-101.510010, 7.99002, -102+8, 0.0000e+00, 2073, 58585.4062
-86.923400, -13.73600, -87-14, 0.0000e+00, 2657, 58585.4062
-82.787690, 12.21630, -83+12, 0.0000e+00, 1201, 58585.4062
-103.619610, -4.22022, -104-4, 0.0000e+00, 989, 58585.4062
-76.970180, -6.02687, -77-6, 0.0000e+00, 2335, 58585.4062
-95.600240, 13.31084, -96+13, 0.0000e+00, 2755, 58585.4062
-95.076310, -13.60868, -95-14, 0.0000e+00, 1209, 58585.4062
-76.987680, 6.66556, -77+7, 0.0000e+00, 2666, 58585.4062
-104.195920, 3.77578, -104+4, 0.0000e+00, 1874, 58585.4062
-81.951990, -12.41939, -82-12, 0.0000e+00, 2081, 58585.4062
-87.351930, 14.61638, -87+15, 0.0000e+00, 2327, 58585.4062
-101.952940, -9.01754, -102-9, 0.0000e+00, 2602, 58585.4062
-75.038270, -1.30195, -75-1, 0.0000e+00, 1408, 58585.4062
-100.326620, 11.07754, -100+11, 0.0000e+00, 1654, 58585.4062
-90.004140, -15.18298, -90-15, 0.0000e+00, 1772, 58585.4062
-79.551610, 11.19179, -80+11, 0.0000e+00, 1709, 58585.4062
-105.291550, -1.32184, -105-1, 0.0000e+00, 1764, 58585.4062
-77.648500, -9.31863, -78-9, 0.0000e+00, 2026, 58585.4062
-92.763180, 15.26759, -93+15, 0.0000e+00, 2547, 58585.4062
-98.520850, -13.10452, -99-13, 0.0000e+00, 1599, 58585.4062
-74.840440, 4.01695, -75+4, 0.0000e+00, 1057, 58585.4062
-104.050270, 7.19097, -104+7, 0.0000e+00, 2136, 58585.4062
-84.448690, -14.84803, -84-15, 0.0000e+00, 2272, 58585.4062
-83.789260, 14.67555, -84+15, 0.0000e+00, 1819, 58585.4062
-104.549390, -6.70019, -105-7, 0.0000e+00, 968, 58585.4062
-74.636020, -4.75503, -75-5, 0.0000e+00, 2581, 58585.4062
-98.254540, 13.92259, -98+14, 0.0000e+00, 2534, 58585.4062
-93.578910, -15.83218, -94-16, 0.0000e+00, 2636, 58585.4062
-76.545230, 9.28507, -77+9, 0.0000e+00, 1264, 58585.4062
-106.246510, 2.08064, -106+2, 0.0000e+00, 934, 58585.4062
-79.228300, -12.50990, -79-13, 0.0000e+00, 2018, 58585.4062
-89.293000, 16.51361, -89+17, 0.0000e+00, 2810, 58585.4062
-101.881440, -11.68318, -102-12, 0.0000e+00, 1827, 58585.4062
-73.336980, 0.75526, -73+1, 0.0000e+00, 1463, 58585.4062
-103.012360, 10.64717, -103+11, 0.0000e+00, 2844, 58585.4062
-87.694790, -16.67555, -88-17, 0.0000e+00, 2390, 58585.4062
-80.149660, 13.80618, -80+14, 0.0000e+00, 2526, 58585.4062
-106.588320, -3.67030, -107-4, 0.0000e+00, 2191, 58585.4062
-75.099380, -8.38725, -75-8, 0.0000e+00, 1573, 58585.4062
-95.345850, 16.29389, -95+16, 0.0000e+00, 2721, 58585.4062
-97.401310, -15.56875, -97-16, 0.0000e+00, 879, 58585.4062
-73.994080, 6.57779, -74+7, 0.0000e+00, 2899, 58585.4062
-106.376050, 5.79528, -106+6, 0.0000e+00, 2679, 58585.4062
-81.700620, -15.36679, -82-15, 0.0000e+00, 1002, 58585.4062
-85.403590, 16.89264, -85+17, 0.0000e+00, 1518, 58585.4062
-104.908430, -9.38772, -105-9, 0.0000e+00, 913, 58585.4062
-72.607520, -2.94547, -73-3, 0.0000e+00, 2789, 58585.4062
-101.055620, 13.91456, -101+14, 0.0000e+00, 1882, 58585.4062
-91.521060, -17.71162, -92-18, 0.0000e+00, 2471, 58585.4062
-76.700400, 12.00774, -77+12, 0.0000e+00, 2217, 58585.4062
-107.915650, -0.08128, -108-0, 0.0000e+00, 1319, 58585.4062
-76.482870, -11.97756, -76-12, 0.0000e+00, 1010, 58585.4062
-91.718240, 17.97664, -92+18, 0.0000e+00, 2865, 58585.4062
-101.197950, -14.34494, -101-14, 0.0000e+00, 2954, 58585.4062
-72.079200, 3.19909, -72+3, 0.0000e+00, 955, 58585.4062
-105.603510, 9.61268, -106+10, 0.0000e+00, 1937, 58585.4062
-84.999590, -17.66031, -85-18, 0.0000e+00, 1963, 58585.4062
-81.358690, 16.30866, -81+16, 0.0000e+00, 1628, 58585.4062
-107.391130, -6.31806, -107-6, 0.0000e+00, 2734, 58585.4062
-72.747840, -6.88938, -73-7, 0.0000e+00, 2416, 58585.4062
-98.199470, 16.75939, -98+17, 0.0000e+00, 1065, 58585.4062
-95.691280, -17.81460, -96-18, 0.0000e+00, 1992, 58585.4062
-73.682140, 9.34490, -74+9, 0.0000e+00, 1743, 58585.4062
-108.416470, 3.88606, -108+4, 0.0000e+00, 900, 58585.4062
-78.804780, -15.29486, -79-15, 0.0000e+00, 2589, 58585.4062
-87.564470, 18.79022, -88+19, 0.0000e+00, 2768, 58585.4062
-104.702210, -12.18362, -105-12, 0.0000e+00, 824, 58585.4062
-70.937410, -0.68737, -71-1, 0.0000e+00, 1908, 58585.4062
-103.882070, 13.30947, -104+13, 0.0000e+00, 2823, 58585.4062
-88.986200, -19.18063, -89-19, 0.0000e+00, 1853, 58585.4062
-77.440660, 14.73698, -77+15, 0.0000e+00, 947, 58585.4062
-109.166160, -2.61751, -109-3, 0.0000e+00, 2776, 58585.4062
-73.825920, -10.86367, -74-11, 0.0000e+00, 2713, 58585.4062
-94.526800, 18.95385, -95+19, 0.0000e+00, 858, 58585.4062
-99.923780, -16.90896, -100-17, 0.0000e+00, 1798, 58585.4062
-71.289870, 5.93572, -71+6, 0.0000e+00, 3009, 58585.4062
-108.005820, 8.03097, -108+8, 0.0000e+00, 1120, 58585.4062
-82.033360, -18.10400, -82-18, 0.0000e+00, 1374, 58585.4062
-83.144980, 18.60900, -83+19, 0.0000e+00, 2047, 58585.4062
-107.684250, -9.17103, -108-9, 0.0000e+00, 2162, 58585.4062
-70.670160, -4.89382, -71-5, 0.0000e+00, 3043, 58585.4062
-101.202160, 16.65168, -101+17, 0.0000e+00, 2920, 58585.4062
-93.441280, -19.75764, -93-20, 0.0000e+00, 1683, 58585.4062
-73.913050, 12.22422, -74+12, 0.0000e+00, 2445, 58585.4062
-110.112610, 1.54046, -110+2, 0.0000e+00, 2246, 58585.4062
-75.881600, -14.64129, -76-15, 0.0000e+00, 2878, 58585.4062
-90.201070, 20.29317, -90+20, 0.0000e+00, 2988, 58585.4062
-103.929400, -14.99401, -104-15, 0.0000e+00, 1175, 58585.4062
-69.669730, 1.93681, -70+2, 0.0000e+00, 2107, 58585.4062
-106.622870, 12.13638, -107+12, 0.0000e+00, 892, 58585.4062
-86.066060, -20.17781, -86-20, 0.0000e+00, 2933, 58585.4062
-78.758320, 17.37931, -79+17, 0.0000e+00, 845, 58585.4062
-109.965670, -5.44239, -110-5, 0.0000e+00, 3098, 58585.4062
-71.353520, -9.21430, -71-9, 0.0000e+00, 769, 58585.4062
-97.609520, 19.40184, -98+19, 0.0000e+00, 803, 58585.4062
-98.079610, -19.28323, -98-19, 0.0000e+00, 790, 58585.4062
-70.992720, 8.87748, -71+9, 0.0000e+00, 1738, 58585.4062
-110.140560, 5.96136, -110+6, 0.0000e+00, 1793, 58585.4062
-78.915250, -17.98436, -79-18, 0.0000e+00, 3064, 58585.4062
-85.469900, 20.61901, -85+21, 0.0000e+00, 2361, 58585.4062
-107.450660, -12.13999, -107-12, 0.0000e+00, 2301, 58585.4062
-68.928210, -2.46938, -69-2, 0.0000e+00, 3153, 58585.4062
-104.234130, 15.97065, -104+16, 0.0000e+00, 2615, 58585.4062
-90.712150, -21.31732, -91-21, 0.0000e+00, 1484, 58585.4062
-74.697370, 15.12507, -75+15, 0.0000e+00, 1230, 58585.4062
-111.416990, -1.16634, -111-1, 0.0000e+00, 1429, 58585.4062
-73.042620, -13.42689, -73-13, 0.0000e+00, 2912, 58585.4062
-93.229030, 21.33347, -93+21, 0.0000e+00, 2644, 58585.4062
-102.587910, -17.72692, -103-18, 0.0000e+00, 837, 58585.4062
-68.840830, 4.84770, -69+5, 0.0000e+00, 2831, 58585.4062
-109.180920, 10.43402, -109+10, 0.0000e+00, 2975, 58585.4062
-82.865320, -20.65262, -83-21, 0.0000e+00, 2102, 58585.4062
-80.642800, 19.84249, -81+20, 0.0000e+00, 2560, 58585.4062
-110.285800, -8.47358, -110-8, 0.0000e+00, 3022, 58585.4062
