,ObjectID,FIRST_ROUND,XWIN_WORLD,YWIN_WORLD,LAST_ROUND,NALT,MAXSCORE
46,A202302020327258m140416,0,51.85755071310046,-14.07121513588869,0,1,0.912
47,A202302020258493m150407,0,44.70551805771159,-15.068631470188889,0,2,0.937
48,T202302020347044m161257,0,56.76850222231008,-16.215937562674494,0,3,0.973
49,A202302021059365m062641,0,164.90240860978676,-6.44481517321829,0,2,0.903
50,A202302021052364m055411,0,163.1516707313885,-5.903242054124741,0,2,0.96
51,T202302021059164m074133,0,164.8183562816553,-7.69254156938777,0,2,0.936
52,A202302021051368m073746,0,162.90365341097888,-7.62972046469585,0,2,0.924
53,A202302021107011m072956,0,166.75482901511688,-7.498921153165853,0,2,0.999
54,A202302021051028m061317,0,162.76201056256892,-6.221510014137031,0,2,0.98
55,A202302021045424m081524,0,161.42697698602723,-8.256723094771823,0,2,0.922
56,A202302020257365m164451,0,44.40209006993528,-16.74751477647763,0,1,0.908
57,A202302021112192m054945,0,168.0801580076025,-5.8291678785545855,0,2,0.976
58,A202302020324538m171413,0,51.22423616654493,-17.237137621129047,0,2,0.972
59,T202302020340581m171100,0,55.2424240420219,-17.18342976186783,0,2,0.993
60,A202302021057176m074156,0,164.32337530550873,-7.699144437568577,0,4,0.906
61,A202302021053464m075330,0,163.44350431572192,-7.891797984544867,0,2,0.913
62,T202302020348183m152340,0,57.07649104845312,-15.39453972647645,0,3,0.988
63,A202302020327314m163055,0,51.88117569580034,-16.51537571765471,0,3,0.999
64,T202302021114264m071555,0,168.61039858267094,-7.265396878512504,0,2,0.957
65,A202302021100334m072503,0,165.13946084616163,-7.417619652431713,0,2,0.926
66,A202302021111202m065411,0,167.8345193618938,-6.9033069605540085,0,3,0.996
67,A202302021048315m064900,0,162.1314420389357,-6.816861194908388,0,2,0.98
68,A202302021037500m064410,0,159.45841038763078,-6.736116881108651,0,3,0.98
69,A202302021104556m062718,0,166.23172091734128,-6.45504531984164,0,3,0.965
70,A202302021055529m052824,0,163.9706604399201,-5.4734441354672585,0,2,0.994
71,T202302021052224m080252,0,163.09349861769837,-8.047918825135477,0,2,0.915
72,A202302020326380m162345,0,51.65839537332009,-16.396033331051257,0,3,0.971
73,A202302021052330m072943,0,163.1375144005941,-7.495422059473907,0,2,0.924
74,A202302021057272m070414,0,164.3636966804241,-7.070657480002452,0,2,0.902
75,A202302021053110m071932,0,163.29613750295496,-7.325619759615651,0,2,0.935
76,A202302021043260m071432,0,160.85850823871212,-7.242304454698389,0,2,0.913
77,A202302020336226m163306,0,54.09433751793949,-16.551798727355262,0,3,0.994
78,A202302020315386m161323,0,48.9111614125386,-16.223308709578177,0,2,0.902
79,T202302020302511m145104,0,45.71322873345997,-14.851345399002025,0,2,0.914
80,A202302021051138m075800,0,162.8077077157614,-7.966688770481743,0,2,0.915
81,A202302020314579m151630,0,48.74147494025501,-15.275259847272956,0,3,0.985
82,A202302021052045m074110,0,163.0189082610034,-7.686321827897284,0,2,0.911
83,T202302021058383m070419,0,164.65975657862654,-7.072109169550479,0,2,0.915
84,A202302020344377m154246,0,56.15734228909458,-15.712989702668366,0,3,0.968
85,A202302021044235m063357,0,161.0980231602149,-6.566088857877878,0,3,0.983
86,A202302021115368m070433,0,168.90367441788462,-7.076060695263196,0,2,1.0
87,A202302021101177m074322,0,165.32382123975876,-7.722986292214059,0,2,0.932
88,A202302050334464m164222,1,53.69371514914335,-16.706291504365726,1,2,0.927
89,T202302021056503m055824,0,164.2098842739516,-5.973461264164131,1,3,0.7440000000000001
90,A202302021118339m064851,0,169.64147787788968,-6.814281520752688,1,4,0.897
91,A202302020341019m141454,0,55.25801797865893,-14.248343086618554,1,3,0.929
92,A202302021105455m075301,0,166.43985510432844,-7.8837539458677695,1,3,0.77
93,A202302021053409m061826,0,163.42079787104348,-6.307388207646564,1,7,0.8590000000000001
94,A202302021116132m075514,0,169.05540651542185,-7.920752155076921,1,3,0.927
95,A202302020339138m151421,0,54.80772403866325,-15.239357025939617,1,3,0.955
96,A202302050337165m153453,1,54.3191011261867,-15.581605506253752,1,2,0.999
97,A202302050339543m164442,1,54.976604105912415,-16.745231634527485,1,2,0.999
98,A202302021117091m073840,0,169.28806374254944,-7.644453261070504,1,4,1.0
99,A202302021110405m064039,0,167.66881015598076,-6.677757893415397,1,6,0.923
100,A202302021117381m075826,0,169.40884996551517,-7.97405919861214,1,2,0.805
101,A202302020317245m161650,0,49.35247220750689,-16.28075036310278,2,3,0.915
102,T202302080337387m143152,2,54.41152106537297,-14.531291129613194,2,2,0.937
103,T202302080337527m141849,2,54.46997321305417,-14.313859548311882,2,2,0.936
104,A202302080330436m141214,2,52.68181387162514,-14.203974315699131,2,2,0.961
105,A202302020310510m164851,0,47.71255221882596,-16.814167610578135,2,4,0.978
106,A202302020302598m143725,0,45.74928155791151,-14.62363962382105,2,6,0.997
107,A202302020344197m162251,0,56.0823726390414,-16.380977984976173,2,4,0.823
108,A202302080328012m134932,2,52.00513628716834,-13.82563688717807,2,2,0.89
109,A202302020337210m150112,0,54.33767650375911,-15.020042118366204,2,4,0.941
110,A202302020337289m151041,0,54.37069083287811,-15.178320876481678,2,4,0.973
111,A202302080341078m164927,2,55.282903630415895,-16.824187572745828,2,3,0.799
112,A202302080340032m140913,2,55.01333983810317,-14.15385697952886,2,2,0.96
113,A202302020302505m171809,0,45.71047835388704,-17.302675835375485,2,5,0.99
114,A202302110348348m153159,3,57.14523977377667,-15.5333085657595,3,2,0.919
115,A202302110314446m135236,3,48.68607595812918,-13.876718583664632,3,2,0.964
116,A202302110325522m154632,3,51.46766954457113,-15.775658202519374,3,3,0.753
117,A202302110325014m163339,3,51.25623960090486,-16.560834073728312,3,3,0.938
118,A202302110259114m144351,3,44.797641679773605,-14.730893601601178,3,2,0.7509999999999999
119,T202302111040164m080614,3,160.06866881635554,-8.103972917139517,3,2,0.8079999999999999
120,A202302080315456m134830,2,48.94007431550089,-13.808536930551224,3,4,0.912
121,A202302080346433m155923,2,56.68077150923614,-15.989830210169222,3,3,0.899
122,A202302080338587m163340,2,54.74494704162111,-16.56127853083147,3,3,0.899
123,A202302080328401m164140,2,52.16749023291901,-16.69444551281598,3,3,0.921
124,A202302080328196m172611,2,52.08193307004072,-17.43644628535707,3,2,0.967
125,A202302110349110m154333,3,57.29621998909519,-15.725898487757696,3,2,0.984
126,A202302111117579m064022,3,169.49160576122915,-6.672783624903588,3,2,0.732
127,A202302110326075m172137,3,51.53164582377203,-17.36038928495607,3,3,0.975
128,A202302110313094m140850,3,48.2893483136238,-14.147403736023712,3,2,0.8740000000000001
129,A202302080325037m164914,2,51.26583133885127,-16.820681940734072,3,2,0.779
130,A202302080329562m141319,2,52.48425558107776,-14.221981649330536,3,3,0.987
131,A202302080312331m143915,2,48.13832664771013,-14.654275101952708,3,3,0.97
132,A202302110301015m160008,3,45.25655474646339,-16.00237849067283,3,3,0.914
133,A202302110310085m144437,3,47.53550486057276,-14.74370009637516,3,2,0.937
134,A202302080328522m153401,2,52.21769333921315,-15.567180949146746,3,3,0.794
135,A202302080328500m173305,2,52.20865042340589,-17.551658696836036,3,3,0.878
136,A202302080316154m144834,2,49.06440511615721,-14.809678340889873,3,5,0.985
137,A202302080342162m160318,2,55.56755520527248,-16.05508691250992,3,3,0.995
138,A202302110315256m140747,3,48.85698487616008,-14.12996195722452,3,2,0.809
139,A202302110329228m161230,3,52.34518268381338,-16.208356188048974,3,2,0.8270000000000001
140,A202302110258353m155327,3,44.647265674213656,-15.89107292602244,3,2,0.857
141,A202302110311590m153212,3,47.99596515611101,-15.53670322653292,3,2,0.757
142,A202302110316402m140006,3,49.16760268501933,-14.00194089223206,3,2,0.931
143,A202302111117396m062734,3,169.4150542155696,-6.459659007398907,3,2,0.8440000000000001
144,A202302110259123m161148,3,44.80131807859349,-16.196905199320266,3,2,0.838
145,A202302110317133m162131,3,49.30546151812322,-16.358843864968826,3,2,0.8029999999999999
146,A202302111100131m074140,3,165.0546694138761,-7.694684411325093,3,2,0.999
147,A202302110325063m161521,3,51.27627406244073,-16.255837882319813,3,2,0.893
148,A202302111115269m075616,3,168.8624745816366,-7.93790657906144,3,2,0.8
149,A202302080259420m154614,2,44.92518916253397,-15.770619277979634,3,3,0.866
150,A202302080338291m165947,2,54.62160757268999,-16.99651947105525,3,2,0.995
151,A202302080314130m145704,2,48.55423440716103,-14.95124282559249,3,2,0.7040000000000001
152,A202302080338345m170409,2,54.643912535565065,-17.0692350218063,3,2,0.838
153,A202302080259105m165936,2,44.79402575899892,-16.99354319303045,3,3,0.966
154,A202302080324007m140405,2,51.003058409056514,-14.068061958273216,3,2,0.935
155,A202302110347062m145942,3,56.77620664382057,-14.995059996469172,3,2,0.903
156,A202302080300244m165450,2,45.10200002315931,-16.913912012743452,3,4,0.927
157,A202302080315329m140442,2,48.88737532975868,-14.078526446601831,3,3,0.995
158,A202302110316039m141841,3,49.01633713444055,-14.311529444806338,3,2,0.94
159,A202302110338163m160947,3,54.56829435045799,-16.163203213779227,3,3,0.989
160,A202302080341558m171357,2,55.48261613874416,-17.23257884196675,3,3,0.923
161,A202302080317373m162252,2,49.40567557380683,-16.381306563680685,3,3,0.901
162,A202302141058422m062720,4,164.67591654847104,-6.455668932797406,4,2,0.8009999999999999
163,A202302111114186m074454,3,168.57767204188534,-7.748384265183405,4,2,0.7340000000000001
164,A202302111107536m075123,3,166.97369393625092,-7.856578177226346,4,2,0.89
165,A202302141100218m062611,4,165.09089122624866,-6.436601368503999,4,3,0.93
166,A202302141053364m080320,4,163.40207759436606,-8.055788231934674,4,2,0.8079999999999999
167,A202302111059041m074902,3,164.767270681707,-7.817285779400143,4,3,0.927
168,A202302141101307m051444,4,165.37818587054974,-5.245586645031559,4,3,0.862
169,A202302111103521m045254,3,165.96728305767544,-4.881670922076501,4,3,0.8959999999999999
170,A202302111051560m051224,3,162.98360890148257,-5.2066807756306295,4,4,0.7290000000000001
171,A202302111057248m073829,3,164.3536597469789,-7.641498740973192,4,4,0.931
172,A202302141109344m063500,4,167.3934354290696,-6.583600282274857,4,3,0.853
173,A202302111106552m052510,3,166.73033482941915,-5.419590892899877,4,3,0.922
174,A202302141108067m080028,4,167.02797607825926,-8.007790335884192,4,3,0.918
175,A202302111118441m071555,3,169.68379296352865,-7.2653436353872705,4,4,0.868
