objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host
C202401040953186p013033,09:53:18.571 +01:30:32.670,148.3273819360399,1.509075024729375,148.3273915673071,1.509085479313485,12,2024-01-04T07:17:42.690,22.9563592455341,g,2024-01-04T07:19:32.522,22.84874644056151,g,2024-01-16T06:19:21.278,22.9178280031561,g,1483p015_3488,148.3273414336777,1.508985458617881,22.03587479889393,20.504567325115204,19.299689829349518,None,None
C202401100957264p033948,09:57:26.430 +03:39:48.204,149.3601265359197,3.66339004326146,149.3601285644108,3.663392212157551,10,2024-01-10T05:32:23.313,23.03092216682066,r,2024-01-16T06:15:27.873,22.696663149755075,i,2024-01-16T06:15:27.873,22.696663149755075,i,1493p037_10510,149.3600936764283,3.663287500661879,23.517187908291817,21.943676695227623,20.579790472984314,nan,nan
C202401041002349p024254,10:02:34.872 +02:42:53.518,150.645300157436,2.714866201756015,150.6452615560862,2.714897642439555,10,2024-01-04T07:13:38.011,22.36728905933287,i,2024-01-04T07:15:40.600,22.26211314963136,i,2024-01-16T06:13:26.906,22.87919580187223,i,1506p027_11602,150.64521580973,2.714781844641744,19.183943271636963,18.47900927066803,17.88812816143036,None,None
T202401040956249p022105,09:56:24.855 +02:21:05.019,149.103563590897,2.351394312997913,149.1035755764269,2.351375298522895,10,2024-01-04T07:24:44.364,22.802415837097904,i,2024-01-10T05:46:54.045,22.649772448497586,i,2024-01-16T06:26:34.520,22.874185664472385,i,1491p022_8438,149.1056786806218,2.355530987400687,23.251302614808083,23.25393319129944,22.911056093871593,nan,nan
A202401041002188p015037,10:02:18.804 +01:50:37.089,150.5783527928429,1.843635972800708,150.5783435191495,1.843626878277893,10,2024-01-04T07:28:49.247,21.7121622792546,g,2024-01-04T07:30:42.039,21.561531892470473,g,2024-01-16T06:30:27.615,21.686226347103933,g,1506p017_5410,150.5782924054703,1.843635902434002,21.401053816080093,21.170594096183777,20.325480550527573,None,None
C202401041004144p022717,10:04:14.357 +02:27:17.297,151.0598244054636,2.454804904454837,151.0598431569436,2.454791165301096,10,2024-01-04T07:28:49.247,22.625565287936773,g,2024-01-10T05:50:57.769,22.62428361714018,g,2024-01-16T06:30:27.615,22.77606262470826,g,1511p025_5009,151.0597678324645,2.454751141987658,22.014148607850075,21.693538278341293,21.256734430789948,nan,nan
C202401041002051p011758,10:02:05.058 +01:17:58.027,150.5210760845551,1.299452133356137,150.5210565421601,1.299441475574471,10,2024-01-04T07:28:49.247,22.797894717196314,g,2024-01-04T07:30:42.039,22.44778258667147,g,2024-01-16T06:30:27.615,22.493872309839258,g,1506p012_1918,150.5209757438897,1.299384770514269,21.365991234779358,21.094554364681244,20.531311184167862,None,None
A202401040959028p021906,09:59:02.759 +02:19:06.399,149.7614982168063,2.31844436487502,149.7614837918789,2.318454701412202,60,2024-01-04T07:06:29.875,20.006786611061358,g,2024-01-13T06:00:38.165,19.927356181096876,g,2024-01-16T06:26:34.520,21.28610622072822,i,1498p022_1335,149.7615028784229,2.318438980904609,19.15449619293213,18.39656352996826,17.66625165939331,None,None
A202401041000214p031851,10:00:21.419 +03:18:51.345,150.0892469356282,3.31426272930453,150.0892827461265,3.31426468838735,30,2024-01-04T07:06:29.875,20.219153727158776,g,2024-01-07T06:14:33.438,19.911233798926936,i,2024-01-16T06:15:27.873,20.097744441516706,i,1500p032_8556,150.089247380043,3.31424096486633,18.036390244960785,17.432504892349243,16.879119277000427,None,None
T202401041004414p011152,10:04:41.417 +01:11:51.600,151.1725748573113,1.197666673264361,151.1725775150346,1.197666189290178,30,2024-01-04T07:28:49.247,19.862033381775586,g,2024-01-04T07:32:33.421,19.232868918758207,r,2024-01-16T06:37:41.343,19.60899089085224,i,1511p012_8644,151.1718386082258,1.198721747219724,16.567618250846863,16.012926697731018,15.562722086906433,None,None
