objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host
C202311080222159m065922,02:22:15.933 -06:59:21.567,35.56638909713178,-6.989324308649747,35.56643190117961,-6.989337102009039,27,2023-11-08T05:26:55.779,22.11727904570994,r,2023-11-11T05:09:18.073,21.747771948223225,i,2023-12-11T02:46:52.364,22.642631331529785,i,0356m070_3386,35.56628701201689,-6.989426606976829,22.424241863191128,21.668850854039192,21.171311289072037,nan,nan
C202311080227563m035146,02:27:56.327 -03:51:45.506,36.98469629636429,-3.862640745752746,36.9846862232661,-3.862640190513084,36,2023-11-08T05:34:11.485,22.254662409706718,g,2023-12-02T05:06:34.025,21.783690375886167,g,2023-12-14T02:57:04.877,21.972470354485218,g,0369m037_11526,36.98480634037148,-3.862552548440529,25.070190131664276,24.685751497745514,24.59527388215065,nan,nan
C202311080226211m045956,02:26:21.120 -04:59:56.313,36.58800134307844,-4.99897594460989,36.58799488294405,-4.999000837360407,27,2023-11-08T05:34:11.485,21.103760115126704,g,2023-11-14T05:22:01.902,20.50280871022912,i,2023-12-02T05:15:39.657,21.215789899595357,i,0364m050_17601,36.58804574366295,-4.999134831101922,18.299204111099243,17.26314902305603,16.530595421791077,None,None
C202310260220026m062714,02:20:02.602 -06:27:13.627,35.01084465603062,-6.453785446131848,35.01075623445094,-6.453768790926341,27,2023-10-26T04:25:54.938,22.172469895483093,g,2023-11-11T05:05:40.312,21.699044178006222,r,2023-12-11T02:41:29.404,23.491148501523497,r,0350m065_3172,35.01094690166322,-6.453841988497452,21.20556741952896,19.703929722309113,18.87245684862137,None,None
T202308020224376m041008,02:24:37.610 -04:10:08.151,36.15671125879933,-4.168931084624925,36.1566453446785,-4.168975151002424,24,2023-08-02T07:43:09.811,21.076979870334295,r,2023-08-02T07:43:09.811,21.076979870334295,r,2023-08-31T05:56:23.890,22.073640547632447,i,0361m042_6736,36.15419177720588,-4.167484629025143,18.525758981704712,17.584407925605774,16.980807185173035,nan,nan
A202311080217061m052932,02:17:06.113 -05:29:32.169,34.27547196240526,-5.492269201585929,34.27548534402642,-5.492256659479342,19,2023-11-08T05:12:20.932,23.195339081520512,g,2023-11-08T05:17:39.737,22.814781312414045,r,2023-12-11T02:35:43.414,23.484531061768468,i,0342m055_6204,34.27541416661958,-5.492255647575329,24.775397330522537,23.907601088285446,23.172181993722916,nan,nan
T202311080224255m042053,02:24:25.519 -04:20:52.954,36.10633087937038,-4.348042919534709,36.10634503235757,-4.348077375536059,13,2023-11-08T05:37:50.402,22.92202695109426,r,2023-11-11T05:14:54.410,22.705886234610837,r,2023-11-17T05:10:50.736,22.911658137956305,i,0361m042_3740,36.1067616369868,-4.346894587023717,22.514860443770885,21.487969756126404,20.507519245147705,nan,nan
A202308250224111m040823,02:24:11.106 -04:08:23.440,36.04627543768588,-4.139844477385408,36.04627543768588,-4.139844477385408,15,2023-08-25T06:57:10.861,21.685725790815177,g,2023-08-31T05:52:49.229,21.313560974134823,r,2023-10-04T06:57:22.769,22.66097079780878,i,0359m042_16625,36.04627468743856,-4.139803009514869,21.812379956245422,20.355770587921143,19.590671062469482,nan,nan
T202309240225234m042854,02:25:23.398 -04:28:54.306,36.34749218501478,-4.481751752226102,36.3474765892397,-4.481771569755228,16,2023-09-24T06:46:15.309,21.798522597123565,g,2023-10-04T06:57:22.769,21.299847752889235,i,2023-10-15T06:14:24.713,21.663912246452398,i,0362m045_14312,36.34724110844642,-4.482152947978875,21.210369765758514,19.735578894615173,18.86193335056305,None,None
T202310260224499m065053,02:24:49.895 -06:50:53.204,36.20789931057558,-6.848112285918424,36.20786476384172,-6.848048637417007,26,2023-10-26T04:25:54.938,19.681318104376825,g,2023-11-08T05:26:55.779,18.605539973333713,r,2023-12-14T02:45:45.738,21.372665253181264,g,0363m067_482,36.20760060589833,-6.847160883469277,22.594720544293523,22.020665891468525,21.81169755756855,nan,nan
C202310260224354m045420,02:24:35.360 -04:54:20.148,36.14733492776146,-4.905596787496643,36.14740074859906,-4.905522749849563,17,2023-10-26T04:40:28.984,22.34837384538414,r,2023-11-08T05:37:50.402,22.087261159089422,r,2023-11-17T05:10:50.736,22.45515334802331,i,0362m050_3736,36.14745130227133,-4.905710679749079,24.434084594249725,23.593793362379074,23.152863904833794,nan,nan
C202311080217578m043731,02:17:57.836 -04:37:30.585,34.49098531338935,-4.625162586320409,34.49103262245914,-4.625116678766734,27,2023-11-08T05:12:20.932,23.094096879823955,g,2023-12-02T04:51:11.585,21.926607419915264,i,2023-12-11T02:35:43.414,22.346540761272053,i,0344m047_6879,34.49108243694901,-4.625220247764871,23.952491134405136,23.10584168881178,22.668397966772318,nan,nan
T202310040226097m060231,02:26:09.686 -06:02:30.732,36.54035845414023,-6.041870009111724,36.54032255014937,-6.04190580112816,17,2023-10-04T06:41:08.072,22.26982784287611,r,2023-10-15T06:03:28.617,21.91052877573601,i,2023-11-17T05:01:52.450,22.95682273308152,i,0365m060_5543,36.54139478071277,-6.041438460133551,21.984099708497524,20.639633238315582,19.728554487228394,nan,nan
C202309240219526m064140,02:19:52.600 -06:41:40.236,34.96916726569626,-6.694510266665231,34.96899379579095,-6.694458791016597,18,2023-09-24T06:35:13.744,22.124903642749082,g,2023-10-04T06:44:26.461,21.5423620526711,i,2023-10-26T04:32:51.343,22.329028259898998,i,0350m067_1373,34.96905620360504,-6.694591122013647,21.003316789865494,19.849322736263275,19.02121275663376,None,None
T202309240223218m050031,02:23:21.819 -05:00:30.986,35.8409133202322,-5.008607463599487,35.8409305116105,-5.008627223138608,18,2023-09-24T06:46:15.309,22.162187863940737,g,2023-10-04T06:52:05.959,21.79085464129201,r,2023-11-14T05:26:07.564,23.289131398475966,i,0357m050_13558,35.84296840108168,-5.009583934761512,25.55038183927536,23.51927936077118,21.61457195878029,nan,nan
T202311080228050m051620,02:28:04.965 -05:16:20.444,37.02068933138947,-5.272345807390942,37.02067672369328,-5.272421487654777,27,2023-11-08T05:34:11.485,23.114352836266253,g,2023-11-17T05:10:50.736,21.61756443547549,i,2023-12-14T02:57:04.877,23.050412959322284,g,0369m052_11506,37.02123285047995,-5.272243276446025,20.274061411619186,19.03036803007126,18.24693500995636,nan,nan
C202308020227447m040911,02:27:44.671 -04:09:10.878,36.93613301282608,-4.153021693368061,36.93611614829113,-4.153095037571211,115,2023-08-02T07:41:18.952,20.68484025315319,g,2023-08-31T05:49:24.530,20.620135913072787,g,2023-12-14T02:57:04.877,20.78609262372695,g,0369m042_10685,36.93616585670458,-4.153104140247658,20.718064606189728,20.10844185948372,19.521429240703583,None,None
C202308020220131m045114,02:20:13.087 -04:51:13.989,35.05453107934377,-4.853886047685769,35.05453053854533,-4.853865332627951,121,2023-08-02T07:17:40.461,19.99284020292405,g,2023-08-03T07:17:52.816,19.80762424975959,r,2023-12-14T02:32:45.313,20.188002735157564,g,0349m047_11030,35.05433903584498,-4.85401710245064,nan,23.316373229026794,21.226467490196228,None,None
C202311140215281m054323,02:15:28.125 -05:43:23.032,33.86719065560607,-5.72306453071573,33.86715294304501,-5.723113219702443,18,2023-11-14T04:53:08.228,22.945674624149337,g,2023-11-17T04:50:58.661,21.96517370651491,i,2023-12-11T02:35:43.414,22.37194096462674,i,0337m057_8758,33.86717910991955,-5.723171279531151,24.05553311109543,23.647089451551437,23.71204376220703,nan,nan
C202310120222410m053131,02:22:40.974 -05:31:31.275,35.670725779169,-5.525354337422218,35.67074148023624,-5.525353435929734,16,2023-10-12T05:59:04.699,23.67623603399558,i,2023-10-26T04:32:51.343,22.401161308042468,i,2023-12-11T02:46:52.364,22.929096937420315,i,0357m055_970,35.67066745905036,-5.525503646168455,23.86741280555725,23.002334646880627,22.80272388830781,nan,nan
C202311080220191m055743,02:20:19.102 -05:57:42.957,35.07959305008035,-5.96193251845813,35.07961750159172,-5.961988353461329,21,2023-11-08T05:30:13.311,22.966796867827036,i,2023-12-02T05:00:40.105,22.03722122093476,r,2023-12-11T02:46:52.364,22.31460681330143,i,0350m060_9225,35.07972053666818,-5.962051898160825,21.87362566590309,20.83387553691864,20.02284675836563,nan,nan
C202310040226083m060024,02:26:08.253 -06:00:23.554,36.53439065521128,-6.006542852982461,36.53433770632764,-6.006570041716628,14,2023-10-04T06:42:47.239,22.950120334824383,r,2023-10-15T06:01:30.809,22.018848088062022,i,2023-11-17T05:01:52.450,22.933085003497123,i,0365m060_5268,36.53439521862738,-6.006652206110683,23.22315104305744,22.777607049793005,23.455346524715424,nan,nan
C202311080228216m042716,02:28:21.632 -04:27:16.153,37.09013597796587,-4.454487162119682,37.09020491197342,-4.454511128982729,16,2023-11-08T05:37:50.402,22.301589510196948,r,2023-11-14T05:20:22.123,22.083687654568884,r,2023-12-02T05:13:39.103,22.596088364510784,i,0369m045_22206,37.09029160377721,-4.454521693822252,21.528675258159637,20.12178063392639,19.237803518772125,nan,nan
T202308030218441m041138,02:18:44.097 -04:11:38.255,34.68373759552264,-4.193959750885662,34.68365499209465,-4.194019124917707,14,2023-08-25T06:42:16.241,22.37881809802911,i,2023-10-04T06:35:30.638,22.16197248084844,i,2023-11-14T05:02:03.759,23.140534092192084,i,0346m042_6229,34.68387922965645,-4.193520893559623,24.915940314531326,24.42896530032158,24.059906601905823,nan,nan
T202308130223112m050032,02:23:11.159 -05:00:31.928,35.7964970881936,-5.008869105683675,35.7964970881936,-5.008869105683675,14,2023-08-13T09:28:01.900,21.709122078468223,g,2023-08-25T07:06:06.242,21.54049921618893,i,2023-08-31T05:56:23.890,22.04181004692451,i,0357m050_11067,35.79638322236756,-5.009439733719267,18.760464787483215,17.974196672439575,17.404332756996155,None,None
C202311080214488m043719,02:14:48.767 -04:37:19.269,33.70319767337668,-4.622019249988353,33.70324201269467,-4.621992599646188,19,2023-11-08T05:12:20.932,23.448291359268236,g,2023-11-17T04:47:17.375,22.557662740815726,r,2023-12-11T02:33:42.640,23.256699222524663,i,0337m045_5500,33.70329553370435,-4.621864467955955,23.44232551753521,22.58625282905996,22.04172983765602,nan,nan
C202311140223341m050008,02:23:34.072 -05:00:07.588,35.89197041283131,-5.002107828312508,35.89193586666991,-5.002096014224352,9,2023-11-14T05:18:42.772,23.187192676963107,r,2023-12-02T05:11:59.485,22.40706379180147,r,2023-12-11T02:58:03.691,23.02552324292479,i,0359m050_3291,35.89209054677375,-5.002175996310791,23.87964427471161,23.17105770111084,22.730945963412523,nan,nan
T202312020221337m062551,02:21:33.707 -06:25:51.000,35.39044768082455,-6.430833522131318,35.3904627898245,-6.430797651100065,9,2023-12-02T05:00:40.105,22.626490614350743,r,2023-12-11T02:46:52.364,21.79344880448703,i,2023-12-11T02:46:52.364,21.79344880448703,i,0353m065_9591,35.39046074587179,-6.430555634078019,22.143828943371773,21.397611498832703,20.95196709036827,nan,nan
T202312020219287m061932,02:19:28.666 -06:19:32.448,34.86944520013261,-6.325680202907859,34.86953021058689,-6.325797026682961,9,2023-12-02T04:57:08.323,21.42365997984565,g,2023-12-02T05:00:40.105,21.252268677717517,r,2023-12-11T02:46:52.364,21.80119101539473,i,0348m062_8446,34.86958508882073,-6.325915262866405,18.82635235786438,17.648819088935852,16.925482153892517,None,None
