objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host,z_type.pseudo_host,z_source.pseudo_host
A202305101334268p172706,13:34:26.836 +17:27:05.609,203.6118169114928,17.45155826981228,203.6117608810358,17.45163603395481,9,2023-05-10T05:27:09.542,22.305010578721607,r,2023-05-18T04:19:04.475,21.708781921219675,r,2023-05-18T04:19:04.475,21.708781921219675,r,2036p175_1569,203.6117302153121,17.45153706851548,20.623066425323486,19.17056441307068,18.365633487701416,nan,nan,NONE,NONE
C202304151333009p185229,13:33:00.882 +18:52:28.536,203.2536789111501,18.87459347888593,203.2536475071943,18.87460798499803,9,2023-04-15T06:16:16.215,20.7398640538592,g,2023-04-15T06:16:16.215,20.7398640538592,g,2023-05-18T04:19:04.475,21.491929246472523,r,2033p187_1343,203.2536755351224,18.87475007632369,23.102356418967247,22.638254780322313,22.912792302668095,nan,nan,NONE,NONE
C202304151329460p182435,13:29:45.967 +18:24:34.849,202.441532504781,18.40968035003114,202.4414630836459,18.40963897671119,5,2023-04-15T06:16:16.215,21.232250592057625,g,2023-04-15T06:17:36.048,20.870943612835504,r,2023-05-15T04:52:13.566,21.864183845641755,r,2025p185_2126,202.4413326773614,18.40961846748171,19.710586667060852,18.383716642856598,17.69941359758377,nan,nan,NONE,NONE
T202305121330323p184508,13:30:32.330 +18:45:08.318,202.6347094239565,18.75231060965097,202.6347094239565,18.75231060965097,4,2023-05-12T05:23:06.938,21.758203968729692,r,2023-05-12T05:23:06.938,21.758203968729692,r,2023-05-18T04:19:04.475,21.96837870561042,r,2025p187_5938,202.6343540884778,18.75208882782592,22.584230164065957,21.643055379390717,21.12715870141983,nan,nan,NONE,NONE
T202304151330084p165853,13:30:08.363 +16:58:52.584,202.5348479799765,16.98127338594025,202.5348447439482,16.98124212218783,3,2023-04-15T06:26:51.848,21.526661732024976,g,2023-04-15T06:28:11.438,21.045875604092746,r,2023-05-10T05:37:43.056,22.321586696210897,r,2025p170_1523,202.5355537756089,16.98157848137158,19.239150285720825,18.003433346748352,17.249082326889038,nan,nan,NONE,NONE
C202305101332267p180836,13:32:26.744 +18:08:36.234,203.1114364534489,18.14339852379418,203.1114364534489,18.14339852379418,3,2023-05-10T05:27:09.542,19.578650523012854,r,2023-05-10T05:27:09.542,19.578650523012854,r,2023-05-18T04:19:04.475,20.573994102556597,r,2029p182_6039,203.1116266859774,18.14339432716488,14.791321754455566,13.992037177085876,13.384838104248047,0.022691,nan,spec,NED
A202304151330336p182957,13:30:33.589 +18:29:56.516,202.639955075447,18.49903240002708,202.6399545105531,18.49907771765323,14,2023-04-15T06:16:16.215,20.69283381155774,g,2023-05-10T05:25:49.031,20.406880835243577,g,2023-05-18T04:19:04.475,21.32334633309411,r,2027p185_255,202.6399959011129,18.49896546752596,18.034476041793823,17.507058680057526,16.950459480285645,0.15744,nan,spec,NED
