objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host
A202401040957462p015712,09:57:46.219 +01:57:12.407,149.4425804711375,1.953446421215402,149.4426020730292,1.953466849968852,12,2024-01-04T07:17:42.690,22.484006256914014,g,2024-01-04T07:21:22.874,21.836995269742054,r,2024-01-07T06:25:45.385,22.11146536123083,i,1493p020_15255,149.4425687088749,1.953429240494207,21.579736471176147,21.242589950561523,20.79351842403412,None,None
A202401040958487p025243,09:58:48.685 +02:52:43.377,149.7028561552902,2.878715999017518,149.7028465974605,2.878721860939584,12,2024-01-04T07:06:29.875,20.34350017222721,g,2024-01-07T06:10:51.615,20.201521231850204,r,2024-01-07T06:14:33.438,20.343675414520263,i,1496p027_13978,149.7027928043363,2.87869696977993,17.530563473701477,16.672682762145996,16.060919165611267,0.0783321,6.19021e-05
A202401040957146p014115,09:57:14.608 +01:41:14.777,149.3108704626138,1.68743825467657,149.3109175813156,1.687414250195468,12,2024-01-04T07:17:42.690,22.585228529983908,g,2024-01-04T07:24:44.364,22.260565196162414,i,2024-01-07T06:25:45.385,22.384623625058033,i,1493p017_4682,149.3108524860559,1.687419134909526,20.15834242105484,19.678036272525787,19.06575709581375,nan,nan
A202401040957345p005754,09:57:34.451 +00:57:54.286,149.393547212418,0.9650796744895708,149.3935479398567,0.9650423147719147,12,2024-01-04T07:17:42.690,21.42455710484648,g,2024-01-04T07:19:32.522,21.350146898627326,g,2024-01-07T06:25:45.385,21.90776785169072,i,1493p010_8294,149.3935029069396,0.9650311222177697,21.008510887622833,20.513914227485657,20.046662092208862,None,None
A202401040957064p033456,09:57:06.407 +03:34:55.733,149.2766982192234,3.582148268882704,149.2766896686404,3.582142719948444,12,2024-01-04T07:06:29.875,21.300184036515866,g,2024-01-04T07:08:22.086,21.285926071165328,g,2024-01-07T06:14:33.438,22.043089039741986,i,1493p035_4801,149.2766558011307,3.582182761953554,21.69856682419777,20.256265252828598,19.550122618675232,nan,nan
A202401040957170p013837,09:57:16.968 +01:38:37.171,149.3207003243732,1.643658821256716,149.320737621414,1.643675827245832,12,2024-01-04T07:17:42.690,22.68455311148111,g,2024-01-07T06:23:44.476,21.997493832438522,i,2024-01-07T06:25:45.385,22.199915499227924,i,1493p017_5472,149.3206807108098,1.64362902871088,21.835211142897606,21.052493900060654,20.610012114048004,None,None
A202401040956515p024702,09:56:51.541 +02:47:01.732,149.2147544712643,2.783814605832163,149.2147270495466,2.783773219199691,12,2024-01-04T07:06:29.875,22.096971215379995,g,2024-01-07T06:10:51.615,21.719320782931618,r,2024-01-07T06:14:33.438,22.143487031918006,i,1491p027_11791,149.2147007560044,2.783774434486209,22.29785170406103,22.078345343470573,21.551083475351334,None,None
A202401040956432p023228,09:56:43.158 +02:32:28.030,149.1798258743819,2.541119573479717,149.1798068721968,2.54114297419969,12,2024-01-04T07:17:42.690,20.44767574931634,g,2024-01-04T07:23:03.976,20.403379480505517,r,2024-01-07T06:25:45.385,20.54963642858824,i,1491p025_12247,149.1797669926741,2.541076135260749,21.788039803504944,21.31832331418991,21.164324581623077,nan,nan
T202401040954428p013944,09:54:42.801 +01:39:43.739,148.6783413775111,1.662149840956959,148.6783223683836,1.662156677954403,11,2024-01-04T07:17:42.690,23.048321697132156,g,2024-01-04T07:23:03.976,22.173461673245747,r,2024-01-07T06:25:45.385,22.298342638286623,i,1486p017_10206,148.6779989628227,1.662310517326342,22.133433483541012,20.276116877794266,19.243896901607513,nan,nan
T202401041000574p031359,10:00:57.375 +03:13:59.463,150.2390663638264,3.233184175521914,150.2390414351852,3.233229362959983,11,2024-01-04T07:08:22.086,22.26713762519913,g,2024-01-07T06:12:32.315,22.24700963510735,i,2024-01-07T06:14:33.438,22.405228240434678,i,1503p032_2155,150.2384078152847,3.233179708982714,23.693615049123764,23.031447157263756,21.290685087442398,nan,nan
A202401040956223p025028,09:56:22.253 +02:50:28.269,149.092723743394,2.841185943085827,149.0926626567603,2.84117944733251,12,2024-01-04T07:06:29.875,22.02687966560293,g,2024-01-07T06:09:08.803,21.634795039615554,r,2024-01-07T06:14:33.438,21.91548337713195,i,1491p027_4475,149.0926544604776,2.841147289179411,21.10288366675377,20.11422351002693,19.32458609342575,None,None
C202401041006151p012301,10:06:15.134 +01:23:01.343,151.5630617097112,1.383706471054762,151.5630369911056,1.383715182096277,11,2024-01-04T07:28:49.247,22.995348298414303,g,2024-01-07T06:31:28.610,22.641863392008748,r,2024-01-07T06:34:51.301,22.7197890826001,i,1516p015_3406,151.5629968847165,1.383771828074191,22.573755378834903,21.985561698675156,21.576082855463028,nan,nan
C202401040957362p030514,09:57:36.183 +03:05:14.116,149.400765551575,3.087254506774478,149.4006780080282,3.087229403772374,11,2024-01-04T07:06:29.875,22.65169773577781,g,2024-01-07T06:12:32.315,21.29503289528893,i,2024-01-07T06:14:33.438,21.36273192154884,i,1493p030_9471,149.4006698659825,3.087224942366065,20.375508069992065,18.847696781158447,17.919568419456482,None,None
C202401040957122p013009,09:57:12.203 +01:30:09.346,149.3008474355602,1.50259618195271,149.3008758413646,1.502599038851173,11,2024-01-04T07:17:42.690,22.381914171925473,g,2024-01-07T06:22:02.849,22.012690283355887,r,2024-01-07T06:25:45.385,22.171947114497353,i,1493p015_2984,149.3007541876827,1.502551861976212,20.528164505958557,18.87747496366501,18.018795251846313,None,None
A202401040955077p022241,09:55:07.675 +02:22:40.964,148.7819821184329,2.378045562735406,148.7819007102393,2.378072551443306,11,2024-01-04T07:19:32.522,23.047818081693705,g,2024-01-04T07:26:46.312,21.669228696492446,i,2024-01-07T06:25:45.385,21.725995226136114,i,1488p025_1861,148.782038762813,2.378054389356197,19.10288095474243,18.490166068077087,18.020155429840088,None,None
T202401040957076p011055,09:57:07.563 +01:10:54.608,149.2815126965511,1.181835687198959,149.2815205005147,1.181803863948789,10,2024-01-04T07:19:32.522,23.18359049352,g,2024-01-07T06:25:45.385,21.60104302710441,i,2024-01-07T06:25:45.385,21.60104302710441,i,1493p012_1836,149.2805222093102,1.180188592627419,17.258870601654053,16.44858479499817,15.771085619926453,None,None
A202401040959548p013207,09:59:54.774 +01:32:06.524,149.9782261633427,1.535145632181696,149.9783047464981,1.535154704836222,10,2024-01-04T07:17:42.690,22.12650422014551,g,2024-01-04T07:30:42.039,21.77570157475266,g,2024-01-07T06:29:36.440,21.81770332539439,g,1498p015_17750,149.9782451490315,1.535138545837223,20.53292617201805,20.132268965244293,19.59038406610489,None,None
C202401040953422p013847,09:53:42.238 +01:38:47.071,148.4259919883159,1.646408633940238,148.4259751856696,1.646363408059164,10,2024-01-04T07:17:42.690,21.695413780288824,g,2024-01-07T06:16:37.448,21.568331863022454,g,2024-01-07T06:25:45.385,22.542221883687596,i,1483p017_10097,148.4258718954443,1.646399089724383,20.01249209046364,19.69203233718872,19.611937403678894,nan,nan
