objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host
C202401041006151p012301,10:06:15.134 +01:23:01.343,151.5630617097112,1.383706471054762,151.5630260515045,1.383739078329313,39,2024-01-04T07:28:49.247,23.027945931496014,g,2024-01-13T06:24:49.842,22.64393131040766,r,2024-02-09T05:30:03.455,23.23773792224228,i,1516p015_3406,151.5629968847165,1.383771828074191,22.573755378834903,21.985561698675156,21.576082855463028,nan,nan
T202401040957076p011055,09:57:07.563 +01:10:54.608,149.2815126965511,1.181835687198959,149.2815342166875,1.181812901896948,35,2024-01-04T07:19:32.522,23.153986572185495,g,2024-01-07T06:25:45.385,21.59893977536707,i,2024-02-09T05:20:58.593,22.42102563107812,i,1493p012_1836,149.2805222093102,1.180188592627419,17.258870601654053,16.44858479499817,15.771085619926453,None,None
T202401041000291p014051,10:00:29.060 +01:40:50.746,150.1210852185676,1.680762781864428,150.1211094320038,1.680751179768669,38,2024-01-04T07:21:22.874,22.46033895946129,r,2024-01-04T07:32:33.421,22.367160586827595,r,2024-01-16T06:37:41.343,22.952847959219124,i,1501p017_8572,150.1206420069049,1.678045058031439,22.40465972572565,21.692853569984436,21.431991159915924,nan,nan
A202401041003055p031827,10:03:05.496 +03:18:27.193,150.7729027654871,3.307553783061236,150.7729185776162,3.307549504334126,38,2024-01-04T07:10:13.339,22.495295118561785,r,2024-01-16T06:13:26.906,22.418731038903452,i,2024-02-09T05:09:55.114,22.713967742615942,i,1508p032_4858,150.7728728685186,3.307541325852816,22.83765997737646,21.896550245583057,21.13825798034668,nan,nan
T202401041003004p022051,10:03:00.357 +02:20:50.865,150.7514891189769,2.347462655895459,150.7514986528555,2.347460094785408,36,2024-01-04T07:28:49.247,21.107078428272892,g,2024-01-07T06:33:10.048,21.035646424053564,r,2024-02-09T05:30:03.455,22.550105456092467,i,1506p022_18217,150.7476977019008,2.349909701381515,20.137346982955933,19.539674818515778,19.039853811264038,nan,nan
A202401040959548p013207,09:59:54.774 +01:32:06.524,149.9782261633427,1.535145632181696,149.9782995051691,1.535208843059381,36,2024-01-04T07:17:42.690,22.200250072946826,g,2024-01-04T07:30:42.039,21.783089792085146,g,2024-02-09T05:24:50.209,21.799001220258415,g,1498p015_17750,149.9782451490315,1.535138545837223,20.53292617201805,20.132268965244293,19.59038406610489,None,None
T202402061000511p014027,10:00:51.073 +01:40:26.858,150.2128059482272,1.674127350133856,150.2128535424488,1.674103923917652,31,2024-02-06T05:50:22.900,22.269244788472037,r,2024-02-06T06:15:09.532,21.94840609706841,r,2024-02-09T05:32:04.958,21.960285162443547,i,1501p017_15553,150.2134184918278,1.67421153050333,18.190155029296875,17.62300968170166,17.163684368133545,None,None
C202401130957230p012257,09:57:22.998 +01:22:57.409,149.3458267229543,1.382613785901925,149.3457886816836,1.38264950590313,30,2024-01-13T06:10:04.285,22.97722989310323,g,2024-02-06T05:52:22.024,21.70739810418628,i,2024-02-09T05:20:58.593,22.021415158358863,i,1493p015_5789,149.3457525000694,1.38258892716317,21.095742136240005,19.57039773464203,18.674488365650177,None,None
A202401101003534p024257,10:03:53.416 +02:42:57.492,150.9725674852642,2.715970001452193,150.972570107926,2.715916533754235,31,2024-01-10T05:50:57.769,23.50563104798839,g,2024-01-16T06:33:59.944,22.169257728955422,r,2024-02-09T05:32:04.958,22.938778186283592,i,1508p027_17681,150.9725852572997,2.715909619712605,23.471315875649452,22.365766940638423,21.654088497161865,nan,nan
C202401040957122p013009,09:57:12.203 +01:30:09.346,149.3008474355602,1.50259618195271,149.3008766825006,1.502641344454096,30,2024-01-04T07:17:42.690,22.41606996670445,g,2024-01-13T06:15:27.412,21.876896909039665,r,2024-02-06T07:07:01.281,22.243259694982463,i,1493p015_2984,149.3007541876827,1.502551861976212,20.528164505958557,18.87747496366501,18.018795251846313,None,None
T202401040954530p021157,09:54:52.967 +02:11:56.848,148.7206969365884,2.199124455118464,148.7206842197753,2.199090881357256,29,2024-01-04T07:21:22.874,22.58098952688056,r,2024-01-13T06:15:27.412,22.306877556545153,r,2024-02-09T05:20:58.593,23.21468053291292,i,1486p022_12685,148.7204685773648,2.198896127271824,22.694256864488125,21.411802545189857,20.583944618701935,nan,nan
C202401040958430p031850,09:58:43.011 +03:18:50.012,149.6792141248031,3.313892431262486,149.679262588626,3.31386170614192,28,2024-01-04T07:06:29.875,22.85195802758819,g,2024-01-13T06:06:01.119,21.510992485711625,i,2024-02-09T05:09:55.114,22.911659646291096,i,1495p032_16559,149.6791630313029,3.313820850196829,18.54416459798813,17.709198594093323,17.069010138511658,None,None
C202401040953234p020927,09:53:23.441 +02:09:26.914,148.3476716253341,2.157476377047618,148.3477189777684,2.157485477446744,23,2024-01-04T07:19:32.522,23.284214593300934,g,2024-01-07T06:20:20.076,22.140450838953498,r,2024-02-09T05:18:58.189,23.14426056698391,i,1483p022_4605,148.3479153370835,2.157551903730291,22.435296014882624,21.514024138450623,21.064020544290543,nan,nan
T202402061000022p012954,10:00:02.218 +01:29:53.731,150.0092429183761,1.498258612312475,150.0092307374349,1.498253811646895,24,2024-02-06T05:48:49.928,22.750725367152498,g,2024-02-06T06:07:28.171,22.667604687762754,g,2024-02-09T05:32:04.958,23.028298965110718,i,1501p015_1173,150.0096589151851,1.49795007602994,20.98820611834526,20.59601664543152,20.324896574020386,nan,nan
A202401040957146p014115,09:57:14.608 +01:41:14.777,149.3108704626138,1.68743825467657,149.3109274933864,1.687435701250915,28,2024-01-04T07:17:42.690,22.574872278692744,g,2024-01-10T05:48:55.117,22.07640879443217,i,2024-02-09T05:20:58.593,23.197830511772217,i,1493p017_4682,149.3108524860559,1.687419134909526,20.15834242105484,19.678036272525787,19.06575709581375,nan,nan
T202402060955414p013637,09:55:41.393 +01:36:36.984,148.9224745451131,1.610273514936542,148.9224724124655,1.610272445353494,21,2024-02-06T05:48:49.928,21.11876803437014,g,2024-02-09T05:15:37.552,20.296938291318348,r,2024-02-09T05:20:58.593,20.40225588444367,i,1488p015_8924,148.9231174044629,1.608506238190094,17.674747705459595,16.748539805412292,16.048381328582764,0.09961,nan
C202401101003414p020208,10:03:41.362 +02:02:08.277,150.9223443483271,2.035632749275632,150.922331319291,2.035617337117543,24,2024-01-10T05:54:41.030,23.014802477075932,r,2024-01-16T06:32:17.921,22.610843354981853,r,2024-02-09T05:32:04.958,23.12259362286452,i,1508p020_11595,150.9221515759843,2.035764589652393,21.92192565649748,20.826760232448578,20.23528128862381,None,None
T202401040954428p013944,09:54:42.801 +01:39:43.739,148.6783413775111,1.662149840956959,148.6783223683836,1.662156677954403,22,2024-01-04T07:17:42.690,23.048321697132156,g,2024-01-04T07:23:03.976,22.173461673245747,r,2024-01-16T06:26:34.520,22.658318522885473,i,1486p017_10206,148.6779989628227,1.662310517326342,22.133433483541012,20.276116877794266,19.243896901607513,nan,nan
A202401070958107p005635,09:58:10.687 +00:56:34.968,149.5445298456512,0.9430466921706203,149.5445635101609,0.9430711701941948,23,2024-01-07T06:16:37.448,23.55751562628484,g,2024-02-06T06:46:23.290,22.805941095126325,r,2024-02-09T05:20:58.593,23.03212981978094,i,1496p010_2263,149.5445147666571,0.9430425520179088,22.889500185847282,22.313881888985634,21.27170830965042,nan,nan
T202402061003041p032241,10:03:04.122 +03:22:41.195,150.7671760648357,3.378109848394895,150.7671775837748,3.378105014382177,21,2024-02-06T05:42:35.126,21.526930978483623,g,2024-02-09T05:07:53.775,21.292175436481884,i,2024-02-09T05:09:55.114,21.377018228634,i,1508p035_4207,150.7673375151537,3.379402263148682,19.2719903588295,18.271488845348358,17.597177028656006,None,None
T202401160957081p015746,09:57:08.059 +01:57:46.120,149.2835821315436,1.962811366334307,149.2835589043088,1.962776748405287,22,2024-01-16T06:17:29.555,22.146031778602456,g,2024-02-06T06:27:36.402,20.74294268989123,r,2024-02-09T05:20:58.593,20.98885751522885,i,1493p020_3568,149.2838816670714,1.962672281340316,18.450596034526825,17.3909592628479,16.663034558296204,None,None
T202402061001419p014043,10:01:41.878 +01:40:42.563,150.4244921752794,1.678489952545418,150.4244989081226,1.678470284153839,21,2024-02-06T05:55:03.808,21.32763753417872,g,2024-02-09T05:28:22.244,21.242131854693625,r,2024-02-09T05:32:04.958,21.38374623035866,i,1503p017_12754,150.424638922164,1.678917626661608,25.010401606559753,23.94605427980423,23.403481394052505,nan,nan
C202402061000575p011218,10:00:57.521 +01:12:17.603,150.2396718794782,1.204889766648086,150.2396649490836,1.204801958430864,21,2024-02-06T05:55:03.808,21.727817688504533,g,2024-02-06T06:33:53.779,21.265605083700013,r,2024-02-09T05:32:04.958,21.41500895935807,i,1501p012_13068,150.2396774052979,1.20497483365267,18.667452931404114,18.035168051719666,17.512102723121643,nan,nan
T202402060954497p015800,09:54:49.701 +01:58:00.176,148.7070877048466,1.966715733314605,148.7070738542065,1.96673759824527,21,2024-02-06T05:48:49.928,22.273006393220804,g,2024-02-09T05:15:37.552,21.956822749597716,r,2024-02-09T05:20:58.593,22.091017264856667,i,1486p020_10770,148.7067489857462,1.966796741785102,21.883899196982384,20.252025723457336,19.46746826171875,None,None
T202401040957357p020041,09:57:35.746 +02:00:40.567,149.3989445392346,2.011268668234009,149.3989933511072,2.011247368239539,21,2024-01-04T07:21:22.874,23.226808321238643,r,2024-01-04T07:26:46.312,22.6251506480769,i,2024-02-09T05:20:58.593,23.113548716219498,i,1493p020_12294,149.3993994420822,2.01122424769636,23.07444639503956,22.237283140420914,21.827501133084297,nan,nan
C202402060956358p023219,09:56:35.774 +02:32:19.413,149.1490590995646,2.538725945313773,149.1490584555547,2.538723428112414,21,2024-02-06T05:48:49.928,21.443001756062365,g,2024-02-09T05:13:46.713,20.95265894392599,g,2024-02-09T05:20:58.593,21.244513489843484,i,1491p025_10219,149.1491468527784,2.538684170963954,23.168779984116554,22.621653964743018,22.32157988473773,nan,nan
C202401041000510p024120,10:00:51.018 +02:41:20.183,150.2125765823872,2.688939727200654,150.212561843082,2.688924368739916,21,2024-01-04T07:10:13.339,22.87066879461656,r,2024-01-07T06:14:33.438,22.7197344941622,i,2024-02-06T05:46:05.669,23.414605421089284,i,1501p027_14842,150.2125355063071,2.688798300618973,24.057205021381378,22.837212719023228,22.202967703342438,nan,nan
C202401040953186p013033,09:53:18.571 +01:30:32.670,148.3273819360399,1.509075024729375,148.3273915673071,1.509085479313485,21,2024-01-04T07:17:42.690,22.9563592455341,g,2024-02-06T06:29:37.546,22.584729135550123,i,2024-02-09T05:20:58.593,22.77014330810279,i,1483p015_3488,148.3273414336777,1.508985458617881,22.03587479889393,20.504567325115204,19.299689829349518,None,None
A202402060957496p012426,09:57:49.643 +01:24:25.749,149.4568482309257,1.407152549614847,149.456854529096,1.407149713097771,21,2024-02-06T05:48:49.928,22.16930122448006,g,2024-02-09T05:15:37.552,21.75533951093512,r,2024-02-09T05:20:58.593,21.88579207232255,i,1493p015_12331,149.4567762846596,1.407150591363274,25.589016675949097,24.69892844557762,25.24442583322525,nan,nan
A202401071000079p030049,10:00:07.913 +03:00:49.154,150.0329709720804,3.013654039921196,150.0330110484494,3.013684492472295,20,2024-01-07T06:09:08.803,23.162471369296256,r,2024-01-13T06:02:40.023,22.694026195197353,r,2024-02-09T05:07:53.775,23.16642426861597,i,1501p030_2881,150.0329349089795,3.013693842255814,24.274887293577194,22.588495071977377,21.190591007471085,nan,nan
T202401041004046p014303,10:04:04.594 +01:43:02.664,151.0191447337885,1.717406696098318,151.0191814745334,1.717427726879313,16,2024-01-04T07:32:33.421,23.208305127047563,r,2024-01-04T07:34:15.335,22.94166465807724,r,2024-02-09T05:28:22.244,23.29022112417512,r,1511p017_1737,151.0204565910509,1.71829877351041,17.48209297657013,16.916759610176086,16.499264240264893,None,None
A202401041002188p015037,10:02:18.804 +01:50:37.089,150.5783527928429,1.843635972800708,150.5783435191495,1.843626878277893,17,2024-01-04T07:28:49.247,21.7121622792546,g,2024-01-04T07:30:42.039,21.561531892470473,g,2024-02-09T05:24:50.209,22.031800315061272,g,1506p017_5410,150.5782924054703,1.843635902434002,21.401053816080093,21.170594096183777,20.325480550527573,None,None
C202401041002051p011758,10:02:05.058 +01:17:58.027,150.5210760845551,1.299452133356137,150.5210618128999,1.299435472561175,17,2024-01-04T07:28:49.247,22.79476525048063,g,2024-02-09T05:24:50.209,22.415627653028395,g,2024-02-09T05:24:50.209,22.415627653028395,g,1506p012_1918,150.5209757438897,1.299384770514269,21.365991234779358,21.094554364681244,20.531311184167862,None,None
C202401041004144p022717,10:04:14.357 +02:27:17.297,151.0598244054636,2.454804904454837,151.0598481928846,2.454779574243606,15,2024-01-04T07:28:49.247,22.647464949528416,g,2024-02-09T05:22:59.091,22.54531972324757,g,2024-02-09T05:24:50.209,22.594942589049353,g,1511p025_5009,151.0597678324645,2.454751141987658,22.014148607850075,21.693538278341293,21.256734430789948,nan,nan
C202401041002349p024254,10:02:34.872 +02:42:53.518,150.645300157436,2.714866201756015,150.6452615560862,2.714897642439555,11,2024-01-04T07:13:38.011,22.36728905933287,i,2024-01-04T07:15:40.600,22.26211314963136,i,2024-02-06T06:40:09.036,22.708122188213757,r,1506p027_11602,150.64521580973,2.714781844641744,19.183943271636963,18.47900927066803,17.88812816143036,None,None
T202402060955443p021010,09:55:44.299 +02:10:09.865,148.9345803855846,2.169407170397305,148.9346238182357,2.169479387705289,16,2024-02-06T05:48:49.928,23.594732320157114,g,2024-02-06T07:05:02.787,22.44872734733579,r,2024-02-09T05:20:58.593,22.522566424234114,i,1488p022_10118,148.9342854718887,2.168770158939481,22.122557945549488,20.207866430282593,18.95725816488266,None,None
T202402060955509p024255,09:55:50.928 +02:42:55.420,148.9622037896031,2.715394679071853,148.9621727846276,2.715487214294037,11,2024-02-06T05:48:49.928,23.070302470682403,g,2024-02-09T05:17:17.578,21.96259861650453,r,2024-02-09T05:20:58.593,22.139895414194903,i,1488p027_9161,148.9617484830513,2.715278304044486,20.836908221244812,19.771323204040527,18.929721415042877,None,None
T202401040956249p022105,09:56:24.855 +02:21:05.019,149.103563590897,2.351394312997913,149.1035755764269,2.351375298522895,11,2024-01-04T07:24:44.364,22.802415837097904,i,2024-01-10T05:46:54.045,22.649772448497586,i,2024-02-09T05:18:58.189,23.217589246148222,i,1491p022_8438,149.1056786806218,2.355530987400687,23.251302614808083,23.25393319129944,22.911056093871593,nan,nan
C202402060955477p013005,09:55:47.716 +01:30:05.121,148.948818447565,1.501422699001279,148.9488176900448,1.501453406318684,11,2024-02-06T05:48:49.928,23.0150840927837,g,2024-02-06T06:09:00.816,22.630929250981936,r,2024-02-09T05:20:58.593,22.832044981725073,i,1488p015_10454,148.948926684148,1.501547634782243,20.501485466957092,19.976032078266144,19.60015207529068,None,None
A202402060958430p013302,09:58:42.974 +01:33:02.416,149.6790621165293,1.550671229483464,149.6790621165293,1.550671229483464,10,2024-02-06T05:50:22.900,23.01325835767792,r,2024-02-06T06:29:37.546,22.729808172346534,i,2024-02-09T05:20:58.593,23.124307085691786,i,1496p015_12961,149.6790839839974,1.550687847483983,25.33372014760971,23.426178842782974,22.28282816708088,nan,nan
C202401100957264p033948,09:57:26.430 +03:39:48.204,149.3601265359197,3.66339004326146,149.3601285644108,3.663392212157551,10,2024-01-10T05:32:23.313,23.03092216682066,r,2024-01-16T06:15:27.873,22.696663149755075,i,2024-01-16T06:15:27.873,22.696663149755075,i,1493p037_10510,149.3600936764283,3.663287500661879,23.517187908291817,21.943676695227623,20.579790472984314,nan,nan
A202401130957101p012949,09:57:10.135 +01:29:49.314,149.2922318428357,1.497031708232771,149.2922256328446,1.497071749379947,10,2024-01-13T06:10:04.285,22.915185624800507,g,2024-02-06T06:26:02.568,22.540338597205427,g,2024-02-09T05:13:46.713,22.72850238982935,g,1493p015_2518,149.2921784342315,1.497062194586947,20.33344566822052,19.69137966632843,18.930472135543823,None,None
C202401040957288p033925,09:57:28.833 +03:39:25.336,149.3701393641592,3.657037988758058,149.3701637432174,3.657004413087843,51,2024-01-04T07:06:29.875,22.334276707755926,g,2024-02-06T06:42:07.031,21.5102215105884,i,2024-02-09T05:09:55.114,21.715512155771385,i,1493p037_11216,149.3701006078836,3.65697829682819,17.970653176307678,17.09397315979004,16.374775767326355,0.168209,1.49952e-05
A202401040958150p012431,09:58:15.008 +01:24:30.839,149.5625356223127,1.408566494118665,149.5625768177058,1.40855238128075,51,2024-01-04T07:17:42.690,21.00091063774751,g,2024-02-06T06:48:21.982,20.66995191228801,i,2024-02-09T05:20:58.593,20.721738290490062,i,1496p015_4692,149.5624700567417,1.408537244070359,20.060884058475494,18.939216136932373,18.173406422138214,None,None
A202401041002440p023429,10:02:43.955 +02:34:28.759,150.683146593003,2.574655286196857,150.6831918066164,2.574649752361635,51,2024-01-04T07:06:29.875,22.62138602170132,g,2024-02-09T05:07:53.775,21.319111190412162,i,2024-02-09T05:09:55.114,21.43816950068332,i,1506p025_14041,150.6831430556506,2.574634202644127,19.948943555355072,19.21118050813675,18.512710630893707,None,None
T202401041004414p011152,10:04:41.417 +01:11:51.600,151.1725748573113,1.197666673264361,151.1725775150346,1.197666189290178,51,2024-01-04T07:28:49.247,19.862033381775586,g,2024-01-04T07:32:33.421,19.232868918758207,r,2024-02-09T05:32:04.958,20.726738742852724,i,1511p012_8644,151.1718386082258,1.198721747219724,16.567618250846863,16.012926697731018,15.562722086906433,None,None
A202401040957170p013837,09:57:16.968 +01:38:37.171,149.3207003243732,1.643658821256716,149.3207292567799,1.643666058008117,51,2024-01-04T07:17:42.690,22.662144499308596,g,2024-02-09T05:20:58.593,21.8434011692685,i,2024-02-09T05:20:58.593,21.8434011692685,i,1493p017_5472,149.3206807108098,1.64362902871088,21.835211142897606,21.052493900060654,20.610012114048004,None,None
C202401041006367p011642,10:06:36.712 +01:16:42.260,151.6529700705189,1.278405567946172,151.6530000956715,1.278362123768716,51,2024-01-04T07:28:49.247,20.454346165074472,g,2024-01-07T06:33:10.048,20.3230589149475,r,2024-02-09T05:32:04.958,21.34049634990837,i,1516p012_8072,151.6530505377622,1.278477533905819,18.497639298439026,17.33957052230835,16.530863046646118,None,None
A202401041000214p031851,10:00:21.419 +03:18:51.345,150.0892469356282,3.31426272930453,150.0892827461265,3.31426468838735,51,2024-01-04T07:06:29.875,20.219153727158776,g,2024-01-07T06:14:33.438,19.911233798926936,i,2024-02-09T05:09:55.114,20.10998245029836,i,1500p032_8556,150.089247380043,3.31424096486633,18.036390244960785,17.432504892349243,16.879119277000427,None,None
A202401040956432p023228,09:56:43.158 +02:32:28.030,149.1798258743819,2.541119573479717,149.1798068721968,2.54114297419969,51,2024-01-04T07:17:42.690,20.44767574931634,g,2024-01-04T07:23:03.976,20.403379480505517,r,2024-02-09T05:20:58.593,20.95689029350496,i,1491p025_12247,149.1797669926741,2.541076135260749,21.788039803504944,21.31832331418991,21.164324581623077,nan,nan
A202401040956515p024702,09:56:51.541 +02:47:01.732,149.2147544712643,2.783814605832163,149.214728992249,2.78380247120076,51,2024-01-04T07:06:29.875,22.06655864278645,g,2024-01-07T06:10:51.615,21.723841288074247,r,2024-02-09T05:09:55.114,22.262617967517983,i,1491p027_11791,149.2147007560044,2.783774434486209,22.29785170406103,22.078345343470573,21.551083475351334,None,None
A202401040957064p033456,09:57:06.407 +03:34:55.733,149.2766982192234,3.582148268882704,149.2766881586116,3.582146899937221,51,2024-01-04T07:06:29.875,21.297736608034292,g,2024-01-07T06:05:25.286,21.28560595353116,g,2024-02-09T05:09:55.114,22.217921365541503,i,1493p035_4801,149.2766558011307,3.582182761953554,21.69856682419777,20.256265252828598,19.550122618675232,nan,nan
A202401040958487p025243,09:58:48.685 +02:52:43.377,149.7028561552902,2.878715999017518,149.7028729565159,2.878729959870441,50,2024-01-04T07:06:29.875,20.358419704781216,g,2024-01-13T06:08:02.382,20.037988487263842,i,2024-02-09T05:09:55.114,20.600863341220876,i,1496p027_13978,149.7027928043363,2.87869696977993,17.530563473701477,16.672682762145996,16.060919165611267,0.0783321,6.19021e-05
C202401041000163p015105,10:00:16.309 +01:51:04.831,150.0679553736303,1.851342146969951,150.0678939020622,1.851344146180571,50,2024-01-04T07:28:49.247,22.707213049289344,g,2024-02-06T07:13:11.183,22.030566398495072,i,2024-02-09T05:32:04.958,22.1900100311047,i,1501p017_5153,150.0678549109933,1.851286123016533,21.395360380411148,20.81714302301407,20.493171513080597,None,None
C202401040957362p030514,09:57:36.183 +03:05:14.116,149.400765551575,3.087254506774478,149.400671719993,3.08727413448755,50,2024-01-04T07:06:29.875,22.62800295153247,g,2024-01-07T06:12:32.315,21.327835203458903,i,2024-02-09T05:09:55.114,21.388569476191872,i,1493p030_9471,149.4006698659825,3.087224942366065,20.375508069992065,18.847696781158447,17.919568419456482,None,None
A202401041002070p030328,10:02:07.048 +03:03:27.802,150.5293674294823,3.057723052080396,150.5293673963243,3.057794351430894,47,2024-01-04T07:06:29.875,18.926634685409013,g,2024-01-07T06:09:08.803,18.702119405476875,r,2024-02-09T05:07:53.775,19.834261864623535,i,1506p030_2725,150.5293268689836,3.057695793765917,14.392005205154419,13.627651333808899,13.038222789764404,None,None
A202401040956223p025028,09:56:22.253 +02:50:28.269,149.092723743394,2.841185943085827,149.0926575731824,2.841181687937712,47,2024-01-04T07:06:29.875,22.038259536425933,g,2024-01-07T06:09:08.803,21.637647552124555,r,2024-02-09T05:09:55.114,22.465644774470874,i,1491p027_4475,149.0926544604776,2.841147289179411,21.10288366675377,20.11422351002693,19.32458609342575,None,None
A202401040957462p015712,09:57:46.219 +01:57:12.407,149.4425804711375,1.953446421215402,149.4425992711926,1.953474390194505,45,2024-01-04T07:17:42.690,22.48365088547242,g,2024-01-10T05:43:30.846,21.81364230005682,r,2024-02-09T05:20:58.593,22.248985993629667,i,1493p020_15255,149.4425687088749,1.953429240494207,21.579736471176147,21.242589950561523,20.79351842403412,None,None
