"ID"	"Name"	"RA"	"DEC"	"Obj. Type"	"Redshift"	"Host Name"	"Host Redshift"	"Reporting Group/s"	"Discovery Data Source/s"	"Classifying Group/s"	"Associated Group/s"	"Disc. Internal Name"	"Disc. Instrument/s"	"Class. Instrument/s"	"TNS AT"	"Public"	"End Prop. Period"	"Discovery Mag/Flux"	"Discovery Filter"	"Discovery Date (UT)"	"Sender"	"Remarks"	"Ext. catalog/s"
"53894"	"AT 2020ccq"	"11:31:45.663"	"+25:20:25.36"	""	""	""	""	"SGLF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aaidabf"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.843"	"g-ZTF"	"2020-01-23 10:28:14.000"	"Perez-Fournon"	""	""
"53893"	"AT 2020ccp"	"14:07:53.904"	"+47:52:29.71"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aafuaej"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.295"	"g-ZTF"	"2020-01-24 10:44:25.000"	"Perez-Fournon"	""	""
"53892"	"AT 2020cco"	"10:48:14.742"	"-04:22:14.09"	""	""	""	""	"ATLAS, Pan-STARRS1"	"ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1"	"ATLAS20fpj"	"ATLAS1 - ACAM1, PS1 - GPC1"	""	"1"	"1"	""	"19.623"	"orange-ATLAS"	"2020-02-01 12:23:02.000"	"ATLAS_Bot1"	""	""
"53891"	"AT 2020ccn"	"15:08:09.342"	"+15:33:49.51"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aajcexm"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.209"	"g-ZTF"	"2020-01-27 11:34:34.000"	"Perez-Fournon"	""	""
"53890"	"SN 2020ccm"	"11:27:31.600"	"-45:17:57.14"	"SN Ia"	"0.077"	""	""	"ATLAS, MASTER"	"ATLAS, MASTER"	"ePESSTO+"	"ATLAS; MASTER"	"ATLAS20fpe"	"ATLAS1 - ACAM1, Other - Other"	"ESO-NTT - EFOSC2-NTT"	"1"	"1"	""	"18.673"	"orange-ATLAS"	"2020-02-04 11:29:45.000"	"ATLAS_Bot1"	""	""
"53889"	"AT 2020ccl"	"11:55:17.036"	"+15:30:05.25"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fpd"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.677"	"cyan-ATLAS"	"2020-02-04 15:04:19.000"	"ATLAS_Bot1"	""	""
"53888"	"AT 2020cck"	"15:21:22.707"	"+31:05:56.88"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aalrlkv"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.423"	"g-ZTF"	"2020-01-27 11:37:11.000"	"Perez-Fournon"	""	""
"53887"	"AT 2020ccj"	"14:53:19.676"	"+45:14:27.18"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aaljdni"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.48"	"g-ZTF"	"2020-01-30 12:40:40.000"	"Perez-Fournon"	""	""
"53886"	"AT 2020cci"	"14:11:27.555"	"-02:05:05.43"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aajvnwc"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.056"	"r-ZTF"	"2020-01-25 12:30:10.000"	"Perez-Fournon"	""	""
"53885"	"AT 2020cch"	"08:32:29.138"	"+29:11:39.59"	""	""	""	""	"SGLF, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aakhbvd"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.471"	"g-ZTF"	"2020-01-29 05:24:25.000"	"Perez-Fournon"	""	""
"53884"	"AT 2020ccg"	"11:10:36.855"	"+44:00:47.45"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aalqsgu"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.757"	"g-ZTF"	"2020-01-25 08:59:11.000"	"Perez-Fournon"	""	""
"53883"	"AT 2020ccf"	"12:31:15.015"	"+29:43:15.68"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aakryfz"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"21.053"	"g-ZTF"	"2020-01-27 10:56:07.000"	"Perez-Fournon"	""	""
"53882"	"AT 2020cce"	"11:12:46.466"	"+14:25:10.46"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aahgpja"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.949"	"r-ZTF"	"2020-01-25 07:36:16.000"	"Perez-Fournon"	""	""
"53881"	"AT 2020ccd"	"14:07:05.266"	"+29:48:27.89"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aalriqr"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.424"	"g-ZTF"	"2020-02-02 11:54:02.000"	"Perez-Fournon"	""	""
"53880"	"AT 2020ccc"	"15:05:22.208"	"+36:05:29.03"	""	""	"SDSS J150522.17+360529.7"	"0.07943"	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aabqxpd"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.893"	"g-ZTF"	"2020-01-02 13:22:45.000"	"Perez-Fournon"	""	""
"53879"	"AT 2020ccb"	"11:29:28.048"	"+16:50:14.20"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aalitdx"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.355"	"g-ZTF"	"2020-02-01 10:32:37.000"	"Perez-Fournon"	""	""
"53878"	"AT 2020cca"	"17:49:53.187"	"+42:44:03.41"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aajcfpj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.711"	"g-ZTF"	"2020-01-27 11:43:15.000"	"Perez-Fournon"	""	""
"53877"	"AT 2020cbz"	"01:55:32.655"	"+15:55:49.43"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aahtcye"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.47"	"r-ZTF"	"2020-01-26 02:40:37.000"	"Perez-Fournon"	""	""
"53876"	"AT 2020cby"	"12:35:08.350"	"+71:41:07.13"	""	""	""	""	"SGLF, ZTF"	"ZTF"	""	"ZTF"	"ZTF20aalraxs"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.394"	"g-ZTF"	"2020-02-02 11:19:04.000"	"Perez-Fournon"	""	""
"53875"	"AT 2020cbx"	"14:24:56.716"	"+43:27:56.40"	""	""	""	""	"SGLF, ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamkotf"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.235"	"g-ZTF"	"2020-02-05 11:24:35.000"	"Perez-Fournon"	""	""
"53874"	"AT 2020cbw"	"04:54:10.685"	"-44:57:39.23"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20clz"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.533"	"orange-ATLAS"	"2020-01-23 05:21:07.000"	"ATLAS_Bot1"	""	""
"53873"	"AT 2020cbv"	"13:14:57.349"	"+18:14:38.85"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20cww"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.617"	"orange-ATLAS"	"2020-01-21 12:38:52.000"	"ATLAS_Bot1"	""	""
"53872"	"AT 2020cbu"	"01:14:45.824"	"+24:16:48.14"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20cnn"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.177"	"cyan-ATLAS"	"2020-01-23 05:16:48.000"	"ATLAS_Bot1"	""	""
"53871"	"AT 2020cbt"	"08:05:33.252"	"-45:15:50.19"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20coo"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.488"	"orange-ATLAS"	"2020-01-03 11:08:09.000"	"ATLAS_Bot1"	""	""
"53870"	"AT 2020cbs"	"15:26:47.899"	"-33:09:14.90"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20cyg"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"18.712"	"orange-ATLAS"	"2020-01-23 14:41:16.000"	"ATLAS_Bot1"	""	""
"53869"	"AT 2020cbr"	"00:14:00.300"	"-24:34:23.04"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20bxh"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.702"	"cyan-ATLAS"	"2020-01-21 05:29:45.000"	"ATLAS_Bot1"	""	""
"53868"	"AT 2020cbq"	"13:46:39.123"	"+11:50:13.82"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20cym"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.548"	"cyan-ATLAS"	"2020-02-03 14:35:31.000"	"ATLAS_Bot1"	""	""
"53867"	"AT 2020cbp"	"14:56:58.388"	"-40:47:43.34"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20cxr"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"17.849"	"orange-ATLAS"	"2020-01-27 14:39:50.000"	"ATLAS_Bot1"	""	""
"53866"	"SN 2020cbo"	"14:20:33.223"	"-33:19:43.05"	"SN Ia"	"0.04"	""	""	"ATLAS"	"ATLAS"	"ePESSTO+"	"ATLAS"	"ATLAS20fns"	"ATLAS1 - ACAM1"	"ESO-NTT - EFOSC2-NTT"	"1"	"1"	""	"18.152"	"orange-ATLAS"	"2020-02-08 12:47:31.000"	"ATLAS_Bot1"	""	""
"53865"	"AT 2020cbn"	"03:55:27.139"	"+46:49:01.14"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fbh"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.016"	"orange-ATLAS"	"2020-02-03 08:23:59.000"	"ATLAS_Bot1"	""	""
"53864"	"AT 2020cbm"	"10:45:48.038"	"+46:08:27.25"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20ezc"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.163"	"orange-ATLAS"	"2020-02-03 12:20:09.000"	"ATLAS_Bot1"	""	""
"53863"	"AT 2020cbl"	"14:57:28.220"	"+07:03:45.17"	""	""	""	""	"ATLAS, Pan-STARRS1"	"ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1"	"ATLAS20fdl"	"ATLAS1 - ACAM1, PS1 - GPC1"	""	"1"	"1"	""	"19.631"	"cyan-ATLAS"	"2020-02-03 15:11:31.000"	"ATLAS_Bot1"	""	""
"53862"	"AT 2020cbk"	"16:11:06.541"	"-05:39:49.55"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fjd"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"18.865"	"orange-ATLAS"	"2020-02-05 13:55:12.000"	"ATLAS_Bot1"	""	""
"53861"	"AT 2020cbj"	"15:32:26.682"	"+43:02:51.01"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20feo"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.647"	"cyan-ATLAS"	"2020-02-05 15:21:36.000"	"ATLAS_Bot1"	""	""
"53860"	"AT 2020cbi"	"16:47:07.969"	"+53:35:50.56"	""	""	"WISEA J164707.75+533555.0"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamlfts"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.0762"	"r-ZTF"	"2020-02-08 13:07:53.000"	"ALeRCE"	""	""
"53859"	"AT 2020cbh"	"15:57:54.480"	"+41:56:04.99"	""	""	"CGCG 223-022"	"0.034933"	"ALeRCE, ZTF, ATLAS, GaiaAlerts, Pan-STARRS1"	"ZTF, ATLAS, GaiaAlerts, Pan-STARRS1"	""	"ATLAS; GaiaAlerts; Pan-STARRS1; ZTF"	"ZTF20aamlerx"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.2021"	"r-ZTF"	"2020-02-08 13:01:48.000"	"ALeRCE"	""	""
"53858"	"AT 2020cbg"	"13:35:35.632"	"+37:18:20.15"	""	""	"2MASX J13353488+3718131"	"0.054979"	"ALeRCE, Pan-STARRS1"	"ZTF, Pan-STARRS1"	""	"Pan-STARRS1; ZTF"	"ZTF20aamkoti"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.816"	"g-ZTF"	"2020-02-08 11:15:24.000"	"ALeRCE"	""	""
"53857"	"SN 2020cbf"	"15:22:51.938"	"+38:26:58.58"	"SN Ia"	"0.04"	"2MASX J15225234+3826552"	"0.04013"	"ALeRCE, ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF18aaybfsd"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"LT - SPRAT"	"1"	"1"	""	"18.6683"	"g-ZTF"	"2020-02-08 10:53:56.000"	"ALeRCE"	""	""
"53856"	"AT 2020cbe"	"14:13:53.590"	"+19:41:49.73"	""	""	"WISEA J141353.65+194147.8"	""	"ALeRCE, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aamkmea"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"18.6102"	"g-ZTF"	"2020-02-08 10:39:56.000"	"ALeRCE"	""	""
"53855"	"AT 2020cbd"	"03:39:07.784"	"+24:26:25.65"	""	""	"WISEA J033907.87+242625.2"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamixdk"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.0414"	"r-ZTF"	"2020-02-08 03:08:07.000"	"ALeRCE"	""	""
"53854"	"AT 2020cbc"	"01:05:57.255"	"+25:19:43.37"	""	""	"SDSS J010556.67+251948.8"	"0.084"	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamiqml"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.4206"	"r-ZTF"	"2020-02-08 02:53:01.000"	"ALeRCE"	""	""
"53853"	"AT 2020cbb"	"01:55:52.993"	"+36:27:35.82"	""	""	"WISEA J015553.02+362734.7"	""	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamioom"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.6065"	"r-ZTF"	"2020-02-08 02:27:07.000"	"ALeRCE"	""	""
"53852"	"AT 2020cba"	"00:35:51.500"	"+15:26:51.32"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20aqr"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.61"	"G-Gaia"	"2020-02-05 21:33:07.000"	"Gaia_Bot1"	""	""
"53851"	"AT 2020caz"	"14:50:47.190"	"+03:36:45.36"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18abslwen"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.19"	"r-ZTF"	"2020-02-02 12:37:24.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53850"	"AT 2020cay"	"14:45:36.341"	"+29:12:44.06"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18aataceh"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.88"	"g-ZTF"	"2020-02-02 12:08:34.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53849"	"AT 2020cax"	"00:30:08.071"	"+47:26:51.64"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF18acvbzlh"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.21"	"r-ZTF"	"2020-02-08 02:50:26.000"	"ZTF_AMPEL_NEW"	""	""
"53848"	"AT 2020caw"	"02:35:18.075"	"-06:26:25.45"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aahtjrc"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.5"	"g-ZTF"	"2020-01-27 03:51:36.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53847"	"AT 2020cav"	"02:42:13.450"	"+09:35:59.27"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aagjqsl"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.93"	"g-ZTF"	"2020-01-16 03:20:00.000"	"ZTF_AMPEL_COMPLETE"	""	""
"53846"	"AT 2020cau"	"04:52:52.010"	"-07:34:29.73"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20ts"	"PS1 - GPC1"	""	"1"	"1"	""	"20.98"	"w-PS1"	"2020-01-27 06:07:12.000"	"PS1_Bot1"	""	""
"53845"	"AT 2020cat"	"08:19:24.257"	"+20:37:51.58"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20tr"	"PS1 - GPC1"	""	"1"	"1"	""	"21.1"	"w-PS1"	"2020-01-26 08:32:38.000"	"PS1_Bot1"	""	""
"53844"	"AT 2020cas"	"08:41:53.745"	"+00:25:51.27"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20tp"	"PS1 - GPC1"	""	"1"	"1"	""	"20.59"	"w-PS1"	"2020-01-29 10:16:19.000"	"PS1_Bot1"	""	""
"53843"	"AT 2020car"	"12:02:24.212"	"+02:52:59.09"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20to"	"PS1 - GPC1"	""	"1"	"1"	""	"20.25"	"w-PS1"	"2020-01-25 13:55:12.000"	"PS1_Bot1"	""	""
"53842"	"AT 2020caq"	"10:33:31.017"	"-19:27:53.86"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20tn"	"PS1 - GPC1"	""	"1"	"1"	""	"20.23"	"w-PS1"	"2020-01-24 12:07:12.000"	"PS1_Bot1"	""	""
"53841"	"AT 2020cap"	"09:29:18.492"	"-01:12:29.99"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20tm"	"PS1 - GPC1"	""	"1"	"1"	""	"20.81"	"w-PS1"	"2020-01-19 12:04:19.000"	"PS1_Bot1"	""	""
"53840"	"AT 2020cao"	"10:18:49.426"	"+19:05:36.26"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20tl"	"PS1 - GPC1"	""	"1"	"1"	""	"21.27"	"w-PS1"	"2020-01-23 14:08:09.000"	"PS1_Bot1"	""	""
"53839"	"AT 2020can"	"13:16:33.717"	"+05:28:28.70"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20tj"	"PS1 - GPC1"	""	"1"	"1"	""	"21.11"	"w-PS1"	"2020-01-30 13:35:02.000"	"PS1_Bot1"	""	""
"53838"	"AT 2020cam"	"11:02:28.069"	"-24:58:32.39"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20ti"	"PS1 - GPC1"	""	"1"	"1"	""	"21.04"	"w-PS1"	"2020-02-03 12:10:04.000"	"PS1_Bot1"	""	""
"53837"	"AT 2020cal"	"06:50:09.647"	"+44:17:04.91"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20th"	"PS1 - GPC1"	""	"1"	"1"	""	"20.89"	"w-PS1"	"2020-01-24 09:05:45.000"	"PS1_Bot1"	""	""
"53836"	"AT 2020cak"	"13:00:16.155"	"+36:15:15.17"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20tg"	"PS1 - GPC1"	""	"1"	"1"	""	"19.75"	"w-PS1"	"2020-01-19 14:47:02.000"	"PS2_Bot1"	""	""
"53835"	"AT 2020caj"	"03:18:13.268"	"+01:56:54.90"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20td"	"PS1 - GPC1"	""	"1"	"1"	""	"20.66"	"w-PS1"	"2020-01-20 07:01:55.000"	"PS2_Bot1"	""	""
"53834"	"AT 2020cai"	"04:41:23.303"	"-14:11:23.11"	""	""	""	""	"Pan-STARRS1, ZTF"	"Pan-STARRS1, ZTF"	""	"Pan-STARRS1; ZTF"	"PS20sy"	"P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.12"	"w-PS1"	"2020-01-22 07:04:48.000"	"PS2_Bot1"	""	""
"53833"	"AT 2020cah"	"10:52:29.217"	"+01:03:39.43"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20sx"	"PS1 - GPC1"	""	"1"	"1"	""	"20.91"	"w-PS1"	"2020-01-23 12:56:09.000"	"PS2_Bot1"	""	""
"53832"	"AT 2020cag"	"13:36:32.429"	"-02:02:20.38"	""	""	""	""	"Pan-STARRS1"	"Pan-STARRS1"	""	"Pan-STARRS1"	"PS20sv"	"PS1 - GPC1"	""	"1"	"1"	""	"20.95"	"w-PS1"	"2020-02-05 14:12:28.000"	"PS2_Bot1"	""	""
"53830"	"AT 2020caf"	"18:24:41.119"	"+30:09:47.12"	""	""	"WISEA J182441.23+300948.0"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamiidi"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.9424"	"r-ZTF"	"2020-02-07 13:41:05.000"	"ALeRCE"	""	""
"53829"	"AT 2020cae"	"18:26:12.337"	"+30:02:08.40"	""	""	"WISEA J182612.51+300201.0"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamiidj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.3124"	"r-ZTF"	"2020-02-07 13:41:05.000"	"ALeRCE"	""	""
"53828"	"AT 2020cad"	"14:59:27.185"	"-20:09:17.25"	""	""	"WISEA J145927.14-200917.3"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamihhn"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.5032"	"r-ZTF"	"2020-02-07 13:30:58.000"	"ALeRCE"	""	""
"53827"	"AT 2020cac"	"15:57:35.541"	"+15:50:12.29"	""	""	"SDSS J155735.63+155011.3"	"0.098"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamihkj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2582"	"r-ZTF"	"2020-02-07 13:28:52.000"	"ALeRCE"	""	""
"53826"	"AT 2020cab"	"17:00:56.840"	"+03:18:12.67"	""	""	"GALEXASC J170056.81+031811.1"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamiglv"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.0617"	"r-ZTF"	"2020-02-07 13:28:10.000"	"ALeRCE"	""	""
"53825"	"AT 2020caa"	"14:19:18.625"	"+00:03:27.04"	""	""	"WISEA J141918.52+000327.2"	"0.097034"	"ALeRCE, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamibse"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.7699"	"r-ZTF"	"2020-02-07 13:06:36.000"	"ALeRCE"	""	""
"53824"	"AT 2020bzz"	"13:25:07.884"	"+01:17:47.93"	""	""	"WISEA J132507.94+011747.4"	"0.082633"	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamiazw"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"18.9766"	"r-ZTF"	"2020-02-07 12:55:49.000"	"ALeRCE"	""	""
"53823"	"AT 2020bzy"	"17:36:48.666"	"+13:17:39.26"	""	""	"WISEA J173648.62+131738.9"	""	"ALeRCE, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamhnyl"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"16.4354"	"g-ZTF"	"2020-02-07 11:36:03.000"	"ALeRCE"	""	""
"53822"	"AT 2020bzx"	"09:49:49.386"	"+28:12:08.81"	""	""	"SDSS J094949.37+281209.2"	"0.385"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamfsjz"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.1312"	"r-ZTF"	"2020-02-07 06:37:21.000"	"ALeRCE"	""	""
"53821"	"AT 2020bzw"	"09:31:23.469"	"+17:48:01.87"	""	""	"WISEA J093123.92+174802.7"	"0.139818"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamfodd"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.5387"	"r-ZTF"	"2020-02-07 06:32:05.000"	"ALeRCE"	""	""
"53820"	"SN 2020bzv"	"10:33:29.916"	"+49:19:02.06"	"SN Ia"	"0.0439"	"CGCG 240-054 NED01"	"0.043965"	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aambbfn"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"LT - SPRAT"	"1"	"1"	""	"19.6111"	"g-ZTF"	"2020-02-07 05:48:39.000"	"ALeRCE"	""	""
"53819"	"AT 2020bzu"	"03:31:56.117"	"+43:06:47.90"	""	""	"WISEA J033156.48+430652.6"	""	"ALeRCE, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aameqqo"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.5559"	"r-ZTF"	"2020-02-07 03:21:14.000"	"ALeRCE"	""	""
"53818"	"AT 2020bzt"	"12:34:39.240"	"-13:36:38.05"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20aqq"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.75"	"G-Gaia"	"2020-02-05 20:26:52.000"	"Gaia_Bot1"	""	""
"53817"	"AT 2020bzs"	"00:27:36.520"	"-00:59:06.36"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20aqp"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.82"	"G-Gaia"	"2020-02-05 15:15:50.000"	"Gaia_Bot1"	""	""
"53816"	"AT 2020bzr"	"17:06:41.613"	"-03:34:15.60"	""	""	""	""	"ATLAS, Pan-STARRS1"	"ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1"	"ATLAS20fmq"	"ATLAS1 - ACAM1, PS1 - GPC1"	""	"1"	"1"	""	"19.107"	"orange-ATLAS"	"2020-02-05 14:36:57.000"	"ATLAS_Bot1"	""	""
