"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"57332","AT 2020gic","13:00:10.340","-14:55:55.01","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20baw","PS1 - GPC1","","1","1","","21.37","w-PS1","2020-01-28 12:44:38.400","PS1_Bot1","",""
"57331","AT 2020gib","15:15:25.061","+02:07:37.16","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bau","PS1 - GPC1","","1","1","","21.84","w-PS1","2020-03-19 14:54:14.400","PS1_Bot1","",""
"57330","AT 2020gia","03:04:25.800","-18:51:24.50","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bat","PS1 - GPC1","","1","1","","21.94","w-PS1","2020-01-21 05:29:45.600","PS1_Bot1","",""
"57329","AT 2020ghz","04:08:12.781","-12:54:00.83","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bas","PS1 - GPC1","","1","1","","21.19","w-PS1","2020-01-27 05:55:40.800","PS1_Bot1","",""
"57328","AT 2020ghy","10:33:55.614","-20:31:02.69","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bar","PS1 - GPC1","","1","1","","21.29","w-PS1","2020-01-24 12:07:12.000","PS1_Bot1","",""
"57322","AT 2020ght","15:16:54.955","-03:16:22.90","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20atw","PS1 - GPC1","","1","1","","20.01","g-Sloan","2020-03-23 12:10:04.800","YSE_Bot1","",""
"57321","AT 2020ghs","15:45:49.228","+17:13:30.80","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20atv","PS1 - GPC1","","1","1","","20.65","g-Sloan","2020-03-23 12:17:16.800","YSE_Bot1","",""
"57320","AT 2020ghr","15:44:37.247","+17:39:16.03","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20atu","PS1 - GPC1","","1","1","","20.42","g-Sloan","2020-03-23 12:17:16.800","YSE_Bot1","",""
"57316","AT 2020ghn","09:47:26.169","+45:02:32.40","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bap","PS1 - GPC1","","1","1","","21.37","w-PS1","2020-01-28 11:26:52.800","PS1_Bot1","",""
"57315","AT 2020ghm","04:38:29.118","-11:44:01.37","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bao","PS1 - GPC1","","1","1","","21.85","w-PS1","2020-01-27 06:04:19.200","PS1_Bot1","",""
"57314","AT 2020ghl","08:45:39.975","+55:22:18.53","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ban","PS1 - GPC1","","1","1","","21.82","w-PS1","2020-01-28 09:21:36.000","PS1_Bot1","",""
"57302","AT 2020gha","13:24:31.693","+40:13:28.80","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bad","PS1 - GPC1","","1","1","","20.59","w-PS1","2020-01-19 14:51:21.600","PS2_Bot1","",""
"57301","AT 2020ggz","09:18:14.507","+06:45:34.10","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bac","PS1 - GPC1","","1","1","","19.71","w-PS1","2020-01-19 11:16:48.000","PS2_Bot1","",""
"57300","AT 2020ggy","12:12:17.595","-10:02:10.66","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20bab","PS1 - GPC1","","1","1","","20.08","w-PS1","2020-01-20 14:32:38.400","PS2_Bot1","",""
"57299","AT 2020ggx","04:43:28.732","+06:49:08.91","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20azw","PS1 - GPC1","","1","1","","20.29","w-PS1","2020-01-21 06:53:16.800","PS2_Bot1","",""
"57298","AT 2020ggw","12:44:46.247","-03:32:47.04","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aza","PS1 - GPC1","","1","1","","20.52","w-PS1","2020-03-21 10:22:04.800","PS2_Bot1","",""
"57297","AT 2020ggv","12:40:50.025","-05:26:08.90","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayv","PS1 - GPC1","","1","1","","20.6","w-PS1","2020-03-21 10:14:52.800","PS2_Bot1","",""
"57296","AT 2020ggu","09:00:44.531","+05:00:09.94","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayo","PS1 - GPC1","","1","1","","20.72","w-PS1","2020-03-22 07:33:36.000","PS2_Bot1","",""
"57295","AT 2020ggt","13:02:10.414","+36:07:03.91","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aym","PS1 - GPC1","","1","1","","20.88","w-PS1","2020-01-19 14:47:02.400","PS2_Bot1","",""
"57294","AT 2020ggs","11:50:13.959","+07:31:24.22","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayl","PS1 - GPC1","","1","1","","20.4","w-PS1","2020-01-19 13:46:33.600","PS2_Bot1","",""
"57293","AT 2020ggr","12:21:27.202","-11:18:27.30","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayk","PS1 - GPC1","","1","1","","20.5","w-PS1","2020-01-20 14:29:45.600","PS2_Bot1","",""
"57292","AT 2020ggq","08:34:34.438","-06:29:54.98","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayj","PS1 - GPC1","","1","1","","20.34","w-PS1","2020-01-20 10:39:21.600","PS2_Bot1","",""
"57291","AT 2020ggp","10:55:40.083","-12:07:53.30","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayi","PS1 - GPC1","","1","1","","20.69","w-PS1","2020-01-20 12:59:02.400","PS2_Bot1","",""
"57290","AT 2020ggo","11:07:50.704","-15:00:03.29","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayh","PS1 - GPC1","","1","1","","20.85","w-PS1","2020-01-20 13:00:28.800","PS2_Bot1","",""
"57289","AT 2020ggn","08:39:09.794","+13:51:11.35","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayg","PS1 - GPC1","","1","1","","21.3","w-PS1","2020-01-21 09:10:04.800","PS2_Bot1","",""
"57288","AT 2020ggm","02:38:29.636","+33:29:15.26","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayf","PS1 - GPC1","","1","1","","20.55","w-PS1","2020-01-23 05:36:57.600","PS2_Bot1","",""
"57287","AT 2020ggl","09:20:58.328","-02:31:26.39","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aye","PS1 - GPC1","","1","1","","21.16","w-PS1","2020-01-21 11:28:19.200","PS2_Bot1","",""
"57286","AT 2020ggk","12:21:54.068","+21:38:08.06","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayd","PS1 - GPC1","","1","1","","21.44","w-PS1","2020-01-21 12:59:02.400","PS2_Bot1","",""
"57285","AT 2020ggj","09:34:40.295","+10:58:50.72","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayc","PS1 - GPC1","","1","1","","20.38","w-PS1","2020-01-21 10:24:57.600","PS2_Bot1","",""
"57284","AT 2020ggi","08:31:04.350","+13:12:36.60","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ayb","PS1 - GPC1","","1","1","","20.21","w-PS1","2020-01-21 09:08:38.400","PS2_Bot1","",""
"57283","AT 2020ggh","11:57:45.309","+24:02:17.71","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aya","PS1 - GPC1","","1","1","","20.52","w-PS1","2020-01-21 12:53:16.800","PS2_Bot1","",""
"57282","AT 2020ggg","02:54:36.056","+06:32:52.11","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axz","PS1 - GPC1","","1","1","","20.13","w-PS1","2020-01-21 05:31:12.000","PS2_Bot1","",""
"57281","AT 2020ggf","13:40:40.260","+02:23:06.04","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axy","PS1 - GPC1","","1","1","","21.13","w-PS1","2020-01-21 15:25:55.200","PS2_Bot1","",""
"57280","AT 2020gge","12:52:07.683","-00:25:44.78","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axx","PS1 - GPC1","","1","1","","20.86","w-PS1","2020-01-21 14:19:40.800","PS2_Bot1","",""
"57279","AT 2020ggd","08:08:42.153","+14:56:01.05","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axw","PS1 - GPC1","","1","1","","21.33","w-PS1","2020-01-21 09:23:02.400","PS2_Bot1","",""
"57278","AT 2020ggc","12:27:50.177","-04:42:34.42","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axv","PS1 - GPC1","","1","1","","19.99","w-PS1","2020-01-21 14:12:28.800","PS2_Bot1","",""
"57277","AT 2020ggb","13:18:11.898","+08:04:34.18","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axu","PS1 - GPC1","","1","1","","21.2","w-PS1","2020-01-21 15:21:36.000","PS2_Bot1","",""
"57276","AT 2020gga","08:45:53.440","-14:02:39.15","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axt","PS1 - GPC1","","1","1","","20.22","w-PS1","2020-01-22 11:03:50.400","PS2_Bot1","",""
"57275","AT 2020gfz","05:07:16.610","-13:12:31.24","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axs","PS1 - GPC1","","1","1","","19.67","w-PS1","2020-01-22 08:09:36.000","PS2_Bot1","",""
"57274","AT 2020gfy","03:44:16.834","-06:05:31.85","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axr","PS1 - GPC1","","1","1","","19.98","w-PS1","2020-01-22 05:39:50.400","PS2_Bot1","",""
"57273","AT 2020gfx","08:18:39.603","+09:34:38.39","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axq","PS1 - GPC1","","1","1","","20.81","w-PS1","2020-01-22 11:57:07.200","PS2_Bot1","",""
"57272","AT 2020gfw","11:16:05.524","-05:27:44.38","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axp","PS1 - GPC1","","1","1","","21.08","w-PS1","2020-01-22 13:35:02.400","PS2_Bot1","",""
"57271","AT 2020gfv","08:01:24.641","+11:55:01.47","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axo","PS1 - GPC1","","1","1","","20.36","w-PS1","2020-01-22 11:54:14.400","PS2_Bot1","",""
"57270","AT 2020gfu","11:15:18.810","-02:00:33.43","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axn","PS1 - GPC1","","1","1","","20.83","w-PS1","2020-01-22 13:22:04.800","PS2_Bot1","",""
"57269","AT 2020gft","12:41:12.753","+05:52:52.06","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axm","PS1 - GPC1","","1","1","","20.93","w-PS1","2020-01-22 14:55:40.800","PS2_Bot1","",""
"57268","AT 2020gfs","08:12:49.122","+14:36:28.73","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axl","PS1 - GPC1","","1","1","","20.69","w-PS1","2020-01-22 12:00:00.000","PS2_Bot1","",""
"57267","AT 2020gfr","12:24:13.772","+00:53:20.50","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axk","PS1 - GPC1","","1","1","","21.37","w-PS1","2020-01-22 14:49:55.200","PS2_Bot1","",""
"57266","AT 2020gfq","08:54:05.021","-11:50:30.49","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axj","PS1 - GPC1","","1","1","","21.21","w-PS1","2020-01-22 11:02:24.000","PS2_Bot1","",""
"57265","AT 2020gfp","13:09:24.325","-10:06:42.40","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axi","PS1 - GPC1","","1","1","","20.14","w-PS1","2020-01-23 15:10:04.800","PS2_Bot1","",""
"57264","AT 2020gfo","08:24:11.353","+01:38:12.62","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axh","PS1 - GPC1","","1","1","","21.35","w-PS1","2020-01-23 11:16:48.000","PS2_Bot1","",""
"57263","AT 2020gfn","02:23:53.219","+33:14:13.89","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axg","PS1 - GPC1","","1","1","","20.6","w-PS1","2020-01-23 05:35:31.200","PS2_Bot1","",""
"57262","AT 2020gfm","08:08:25.496","+07:15:13.99","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axf","PS1 - GPC1","","1","1","","21.17","w-PS1","2020-01-23 11:13:55.200","PS2_Bot1","",""
"57261","AT 2020gfl","13:34:56.249","-15:01:55.30","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axe","PS1 - GPC1","","1","1","","19.56","w-PS1","2020-01-23 15:15:50.400","PS2_Bot1","",""
"57260","AT 2020gfk","08:58:52.425","+49:25:08.83","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axd","PS1 - GPC1","","1","1","","20.87","w-PS1","2020-01-24 10:56:38.400","PS2_Bot1","",""
"57259","AT 2020gfj","09:18:16.472","+27:02:23.87","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axb","PS1 - GPC1","","1","1","","20.9","w-PS1","2020-01-24 09:54:43.200","PS2_Bot1","",""
"57258","AT 2020gfi","08:59:23.468","+43:18:26.55","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20axa","PS1 - GPC1","","1","1","","21.13","w-PS1","2020-01-24 10:55:12.000","PS2_Bot1","",""
"57257","AT 2020gfh","09:46:06.542","+32:05:17.28","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awz","PS1 - GPC1","","1","1","","20.99","w-PS1","2020-01-24 09:48:57.600","PS2_Bot1","",""
"57256","AT 2020gfg","13:02:51.640","-05:07:32.82","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awy","PS1 - GPC1","","1","1","","20.42","w-PS1","2020-01-24 14:42:43.200","PS2_Bot1","",""
"57255","AT 2020gff","13:30:31.444","-00:36:03.45","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awx","PS1 - GPC1","","1","1","","21.1","w-PS1","2020-01-24 14:49:55.200","PS2_Bot1","",""
"57254","AT 2020gfe","13:12:26.945","-05:42:42.82","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aww","PS1 - GPC1","","1","1","","20.08","w-PS1","2020-01-24 14:47:02.400","PS2_Bot1","",""
"57253","AT 2020gfd","07:56:22.265","-08:57:58.58","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awv","PS1 - GPC1","","1","1","","19.87","i-Sloan","2020-02-05 09:14:24.000","PS2_Bot1","",""
"57252","AT 2020gfc","09:16:53.393","-15:01:26.05","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awu","PS1 - GPC1","","1","1","","20.1","i-Sloan","2020-03-03 08:00:57.600","PS2_Bot1","",""
"57251","AT 2020gfb","12:34:02.195","-13:35:10.67","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awt","PS1 - GPC1","","1","1","","20.57","w-PS1","2020-03-03 11:54:14.400","PS2_Bot1","",""
"57250","AT 2020gfa","13:55:16.822","-06:26:34.77","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aws","PS1 - GPC1","","1","1","","20.77","w-PS1","2020-03-03 13:52:19.200","PS2_Bot1","",""
"57249","AT 2020gez","13:26:13.797","-01:40:43.81","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awr","PS1 - GPC1","","1","1","","20.12","w-PS1","2020-03-03 13:46:33.600","PS2_Bot1","",""
"57248","AT 2020gey","14:27:18.436","-04:44:16.44","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awq","PS1 - GPC1","","1","1","","19.94","w-PS1","2020-03-21 12:01:26.400","PS2_Bot1","",""
"57247","AT 2020gex","08:35:54.239","+03:38:51.71","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awp","PS1 - GPC1","","1","1","","20.74","w-PS1","2020-03-22 07:27:50.400","PS2_Bot1","",""
"57246","AT 2020gew","16:56:34.568","+04:06:43.09","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awo","PS1 - GPC1","","1","1","","20.4","w-PS1","2020-03-21 14:36:57.600","PS2_Bot1","",""
"57245","AT 2020gev","12:40:14.020","-01:37:47.37","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awn","PS1 - GPC1","","1","1","","19.77","w-PS1","2020-03-21 10:19:12.000","PS2_Bot1","",""
"57244","AT 2020geu","11:51:49.679","-14:55:36.64","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awm","PS1 - GPC1","","1","1","","20.52","w-PS1","2020-03-22 09:51:50.400","PS2_Bot1","",""
"57243","AT 2020get","14:17:04.503","-09:01:43.74","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awl","PS1 - GPC1","","1","1","","19.82","w-PS1","2020-03-21 12:00:00.000","PS2_Bot1","",""
"57242","AT 2020ges","14:14:38.316","-02:59:42.41","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awk","PS1 - GPC1","","1","1","","20.13","w-PS1","2020-03-21 11:57:07.200","PS2_Bot1","",""
"57241","AT 2020ger","16:42:17.278","+01:31:35.34","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awj","PS1 - GPC1","","1","1","","20.36","w-PS1","2020-03-21 14:35:31.200","PS2_Bot1","",""
"57240","AT 2020geq","16:54:17.587","+05:54:57.20","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awi","PS1 - GPC1","","1","1","","20.17","w-PS1","2020-03-21 14:38:24.000","PS2_Bot1","",""
"57239","AT 2020gep","07:32:03.514","+40:53:38.82","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awg","PS1 - GPC1","","1","1","","20.47","w-PS1","2020-03-22 06:12:57.600","PS2_Bot1","",""
"57238","AT 2020geo","08:54:46.704","+02:36:47.75","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awf","PS1 - GPC1","","1","1","","21.3","w-PS1","2020-03-22 07:33:36.000","PS2_Bot1","",""
"57237","AT 2020gen","07:48:39.812","+39:01:32.65","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awe","PS1 - GPC1","","1","1","","21.27","w-PS1","2020-03-22 06:18:43.200","PS2_Bot1","",""
"57236","AT 2020gem","15:11:20.478","-06:37:30.39","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awd","PS1 - GPC1","","1","1","","19.96","w-PS1","2020-03-21 13:20:38.400","PS2_Bot1","",""
"57235","AT 2020gel","15:38:20.837","+09:57:33.66","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20awa","PS1 - GPC1","","1","1","","20.42","w-PS1","2020-03-23 11:22:33.600","PS2_Bot1","",""
"57234","AT 2020gek","12:09:53.917","-13:15:27.69","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avz","PS1 - GPC1","","1","1","","20.15","w-PS1","2020-03-22 10:52:19.200","PS2_Bot1","",""
"57233","AT 2020gej","15:29:48.934","+13:57:10.35","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avy","PS1 - GPC1","","1","1","","20.48","w-PS1","2020-03-23 11:15:21.600","PS2_Bot1","",""
"57232","AT 2020gei","13:32:15.208","-01:53:02.46","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avw","PS1 - GPC1","","1","1","","19.17","w-PS1","2020-03-22 12:18:43.200","PS2_Bot1","",""
"57231","AT 2020geh","16:27:00.809","-01:24:30.09","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avv","PS1 - GPC1","","1","1","","19.92","w-PS1","2020-03-22 14:42:43.200","PS2_Bot1","",""
"57230","AT 2020geg","10:20:28.611","+39:22:10.77","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avn","PS1 - GPC1","","1","1","","20.78","w-PS1","2020-03-24 08:09:36.000","PS2_Bot1","",""
"57229","AT 2020gef","08:06:51.783","+42:06:56.74","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avm","PS1 - GPC1","","1","1","","20.22","w-PS1","2020-03-24 07:03:21.600","PS2_Bot1","",""
"57228","AT 2020gee","08:13:34.060","+35:42:28.50","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avl","PS1 - GPC1","","1","1","","20.11","w-PS1","2020-03-24 07:20:38.400","PS2_Bot1","",""
"57227","AT 2020ged","16:49:30.583","+41:44:13.34","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avk","PS1 - GPC1","","1","1","","20.95","w-PS1","2020-03-24 12:59:02.400","PS2_Bot1","",""
"57226","AT 2020gec","16:19:47.766","+34:20:54.62","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avi","PS1 - GPC1","","1","1","","19.5","w-PS1","2020-03-24 13:04:48.000","PS2_Bot1","",""
"57225","AT 2020geb","16:12:20.425","+35:36:30.98","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20avh","PS1 - GPC1","","1","1","","20.9","w-PS1","2020-03-24 12:51:50.400","PS2_Bot1","",""
"57219","AT 2020gdv","12:19:19.717","+23:43:09.33","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aus","PS1 - GPC1","","1","1","","20.82","w-PS1","2020-01-21 13:01:55.200","PS2_Bot1","",""
"57218","AT 2020gdu","11:49:00.719","-06:33:44.32","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aur","PS1 - GPC1","","1","1","","21.27","w-PS1","2020-01-22 13:32:09.600","PS2_Bot1","",""
"57217","AT 2020gdt","15:01:08.325","-08:02:51.14","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20auq","PS1 - GPC1","","1","1","","20.97","w-PS1","2020-03-21 12:11:31.200","PS2_Bot1","",""
"57216","AT 2020gds","12:00:17.045","-04:37:05.61","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aup","PS1 - GPC1","","1","1","","20.46","w-PS1","2020-01-22 13:30:43.200","PS2_Bot1","",""
"57215","AT 2020gdr","16:00:31.056","+01:40:26.14","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20auo","PS1 - GPC1","","1","1","","20.88","w-PS1","2020-03-22 13:37:55.200","PS2_Bot1","",""
"57214","AT 2020gdq","02:34:03.996","+00:04:19.94","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aum","PS1 - GPC1","","1","1","","20.82","w-PS1","2020-01-20 05:41:16.800","PS2_Bot1","",""
"57213","AT 2020gdp","10:39:54.679","+05:15:52.33","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20aul","PS1 - GPC1","","1","1","","19.51","w-PS1","2020-01-23 13:26:24.000","PS2_Bot1","",""
"57212","AT 2020gdo","11:05:23.991","-15:57:01.96","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20auk","PS1 - GPC1","","1","1","","20.07","i-Sloan","2020-02-05 11:41:16.800","PS2_Bot1","",""
"57210","AT 2020gdm","05:19:08.736","-08:00:59.95","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20auj","PS1 - GPC1","","1","1","","20.89","w-PS1","2020-01-22 08:12:28.800","PS2_Bot1","",""
"57206","AT 2020gdi","16:19:58.113","-02:35:42.06","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20auh","PS1 - GPC1","","1","1","","21.07","w-PS1","2020-03-22 14:42:43.200","PS2_Bot1","",""
