# Geodesic pattern 24 class 2 npts 17282 area_per_point= 2.3870
# From geodesic_tiling_pattern_npts17282.txt
# http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# As adopted by BLISS and DeCALS
# RA            DEC
 27.011423 -23.748068
 27.817533 -22.288664
 28.591208 -20.830579
 11.925626 -40.658912
 13.358234 -39.298576
 14.720242 -37.921783
 16.016042 -36.530485
 17.249776 -35.126497
 18.425329 -33.711514
 19.546337 -32.287129
 20.616192 -30.854838
 21.638048 -29.416059
 22.614834 -27.972132
 23.549267 -26.524336
 24.443861 -25.073888
 25.300944 -23.621950
 26.122665 -22.169631
  9.994606 -40.353193
 11.449451 -39.011295
 12.833672 -37.651866
 14.151480 -36.276865
 15.406868 -34.888126
 16.603600 -33.487367
 17.745214 -32.076211
 18.835024 -30.656188
 19.876123 -29.228752
 20.871393 -27.795286
 21.823513 -26.357111
 22.734970 -24.915489
 23.608069 -23.471632
  9.570878 -38.698089
 10.975533 -37.356130
 12.313743 -35.997577
 13.589341 -34.624271
 14.805958 -33.237949
 15.967025 -31.840252
 17.075765 -30.432742
 18.135200 -29.016904
 19.148153 -27.594160
 20.117258 -26.165869
 21.044966 -24.733340
  7.722994 -38.360135
  9.146354 -37.035708
 10.503397 -35.693709
 11.797788 -34.335979
 13.033017 -32.964261
 14.212396 -31.580215
 15.339050 -30.185423
 16.415919 -28.781401
 17.445760 -27.369600
 18.431152 -25.951422
  7.346472 -36.691713
  8.720828 -35.366335
 10.032632 -34.024285
 11.285229 -32.667305
 12.481803 -31.297063
 13.625372 -29.915160
 14.718788 -28.523134
 15.764733 -27.122466
  5.576043 -36.325221
  6.966248 -35.016504
  8.294133 -33.690206
  9.562890 -32.348066
 10.775571 -30.991753
 11.935084 -29.622877
 13.044181 -28.242997
  5.239705 -34.645230
  6.582390 -33.334735
  7.866145 -32.007512
  9.093884 -30.665224
 10.268398 -29.309490
  3.541094 -34.253489
  4.897356 -32.958830
  6.194993 -31.646582
  7.436783 -30.318399
  3.238842 -32.563410
  4.549300 -31.266185
  1.606534 -32.149350
-90.000000 -56.852371
-90.000000 -55.412694
-87.314537 -54.669187
-92.685463 -54.669187
-90.000000 -53.963043
-87.408068 -53.215783
-84.907817 -52.431431
-92.591932 -53.215783
-90.000000 -52.503010
-87.494882 -51.751717
-85.074770 -50.965651
-82.737329 -50.148372
-95.092183 -52.431431
-92.505118 -51.751717
-90.000000 -51.032236
-87.575646 -50.276659
-85.230296 -49.488485
-82.961757 -48.671036
-80.767517 -47.827465
-94.925230 -50.965651
-92.424354 -50.276659
-90.000000 -49.550409
-87.650939 -48.790331
-85.375465 -47.999695
-83.171514 -47.181610
-81.036759 -46.339027
-78.968694 -45.474746
-97.262671 -50.148372
-94.769704 -49.488485
-92.349061 -48.790331
-90.000000 -48.057266
-87.721268 -47.292501
-85.511216 -46.499094
-83.367896 -45.679957
-81.289148 -44.837857
-79.272661 -43.975419
-77.316042 -43.095140
-97.038243 -48.671036
-94.624535 -47.999695
-92.278732 -47.292501
-90.000000 -46.552595
-87.787077 -45.782986
-85.638373 -44.986539
-83.552049 -44.165983
-81.526091 -43.323914
-79.558364 -42.462799
-77.646664 -41.584984
-75.788756 -40.692700
-99.232483 -47.827465
-96.828486 -47.181610
-94.488784 -46.499094
-92.212923 -45.782986
-90.000000 -45.036233
-87.848758 -44.261653
-85.757667 -43.461935
-83.724988 -42.639638
-81.748839 -41.797201
-79.827242 -40.936942
-77.958162 -40.061069
-76.139541 -39.171685
-74.369320 -38.270790
-98.963241 -46.339027
-96.632104 -45.679957
-94.361627 -44.986539
-92.151242 -44.261653
-90.000000 -43.508065
-87.906659 -42.728417
-85.869745 -41.925233
-83.887616 -41.100917
-81.958509 -40.257760
-80.080586 -39.397943
-78.251962 -38.523546
-76.470737 -37.636550
-74.735014 -36.738843
-73.042915 -35.832226
-101.031306 -45.474746
-98.710852 -44.837857
-96.447951 -44.165983
-94.242333 -43.461935
-92.093341 -42.728417
-90.000000 -41.968025
-87.961086 -41.183239
-85.975184 -40.376429
-84.040740 -39.549855
-82.156102 -38.705670
-80.319554 -37.845931
-78.529350 -36.972595
-76.783729 -36.087531
-75.080937 -35.192521
-73.419239 -34.289266
-71.796927 -33.379385
-100.727339 -43.975419
-98.473909 -43.323914
-96.275012 -42.639638
-94.130255 -41.925233
-92.038914 -41.183239
-90.000000 -40.416092
-88.012314 -39.626124
-86.074499 -38.815560
-84.185084 -37.986526
-82.342515 -37.141050
-80.545192 -36.281067
-78.791489 -35.408425
-77.079771 -34.524887
-75.408414 -33.632136
-73.775810 -32.731778
-72.180376 -31.825345
-70.620559 -30.914291
-102.683958 -43.095140
-100.441636 -42.462799
-98.251161 -41.797201
-96.112384 -41.100917
-94.024816 -40.376429
-91.987686 -39.626124
-90.000000 -38.852290
-88.060589 -38.057118
-86.168153 -37.242702
-84.321296 -36.411041
-82.518558 -35.564047
-80.758443 -34.703542
-79.039432 -33.831272
-77.360006 -32.948901
-75.718655 -32.058019
-74.113885 -31.160145
-72.544227 -30.256725
-71.008237 -29.349135
-69.504502 -28.438682
-102.353336 -41.584984
-100.172758 -40.936942
-98.041491 -40.257760
-95.959260 -39.549855
-93.925501 -38.815560
-91.939411 -38.057118
-90.000000 -37.276681
-88.106132 -36.476307
-86.256560 -35.657967
-84.449962 -34.823544
-82.684964 -33.974839
-80.960162 -33.113574
-79.274138 -32.241394
-77.625475 -31.359874
-76.012766 -30.470517
-74.434621 -29.574759
-72.889671 -28.673966
-71.376572 -27.769442
-69.894004 -26.862420
-68.440677 -25.954065
-104.211244 -40.692700
-102.041838 -40.061069
-99.919414 -39.397943
-97.843898 -38.705670
-95.814916 -37.986526
-93.831847 -37.242702
-91.893868 -36.476307
-90.000000 -35.689363
-88.149140 -34.883809
-86.340095 -34.061498
-84.571613 -33.224205
-82.842396 -32.373631
-81.151127 -31.511399
-79.496480 -30.639067
-77.877129 -29.758122
-76.291762 -28.869986
-74.739081 -27.976019
-73.217809 -27.077514
-71.726688 -26.175701
-70.264486 -25.271747
-68.829993 -24.366753
-67.422017 -23.461751
-103.860459 -39.171685
-101.748038 -38.523546
-99.680446 -37.845931
-97.657485 -37.141050
-95.678704 -36.411041
-93.743440 -35.657967
-91.850860 -34.883809
-90.000000 -34.090469
-88.189793 -33.279771
-86.419099 -32.453464
-84.686728 -31.613221
-82.991457 -30.760645
-81.332048 -29.897275
-79.707256 -29.024580
-78.115842 -28.143970
-76.556577 -27.256791
-75.028247 -26.364329
-73.529657 -25.467810
-72.059630 -24.568398
-70.617008 -23.667194
-69.200656 -22.765238
-67.809453 -21.863504
-66.442297 -20.962897
-105.630680 -38.270790
-103.529263 -37.636550
-101.470650 -36.972595
-99.454808 -36.281067
-97.481442 -35.564047
-95.550038 -34.823544
-93.659905 -34.061498
-91.810207 -33.279771
-90.000000 -32.480156
-88.228253 -31.664368
-86.493878 -30.834057
-84.795745 -29.990803
-83.132698 -29.136122
-81.503572 -28.271467
-79.907199 -27.398232
-78.342416 -26.517749
-76.808071 -25.631296
-75.303027 -24.740091
-73.826161 -23.845295
-72.376369 -22.948009
-70.952563 -22.049276
-69.553671 -21.150077
-68.178636 -20.251328
-66.826417 -19.353883
-65.495983 -18.458529
-105.264986 -36.738843
-103.216271 -36.087531
-101.208511 -35.408425
-99.241557 -34.703542
-97.315036 -33.974839
-95.428387 -33.224205
-93.580901 -32.453464
-91.771747 -31.664368
-90.000000 -30.858605
-88.264670 -30.037793
-86.564715 -29.203488
-84.899063 -28.357183
-83.266623 -27.500313
-81.666296 -26.634254
-80.096984 -25.760325
-78.557593 -24.879793
-77.047043 -23.993866
-75.564264 -23.103702
-74.108202 -22.210399
-72.677816 -21.315001
-71.272081 -20.418494
-69.889982 -19.521805
-68.530522 -18.625797
-67.192708 -17.731274
-65.875562 -16.838971
-64.578111 -15.949561
-106.957085 -35.832226
-104.919063 -35.192521
-102.920229 -34.524887
-100.960568 -33.831272
-99.039838 -33.113574
-97.157604 -32.373631
-95.313272 -31.613221
-93.506122 -30.834057
-91.735330 -30.037793
-90.000000 -29.226015
-88.299176 -28.400254
-86.631866 -27.561977
-84.997049 -26.712598
-83.393696 -25.853476
-81.820768 -24.985914
-80.277233 -24.111166
-78.762061 -23.230432
-77.274234 -22.344860
-75.812747 -21.455549
-74.376605 -20.563540
-72.964826 -19.669823
-71.576440 -18.775331
-70.210487 -17.880938
-68.866016 -16.987459
-67.542085 -16.095649
-66.237757 -15.206199
-64.952101 -14.319735
-63.684189 -13.436819
-106.580761 -34.289266
-104.591586 -33.632136
-102.639994 -32.948901
-100.725862 -32.241394
-98.848873 -31.511399
-97.008543 -30.760645
-95.204255 -29.990803
-93.435285 -29.203488
-91.700824 -28.400254
-90.000000 -27.582600
-88.331897 -26.751970
-86.695565 -25.909755
-85.090040 -25.057293
-83.514343 -24.195871
-81.967496 -23.326729
-80.448523 -22.451055
-78.956457 -21.569991
-77.490336 -20.684628
-76.049211 -19.796008
-74.632144 -18.905122
-73.238205 -18.012907
-71.866473 -17.120245
-70.516035 -16.227964
-69.185987 -15.336832
-67.875424 -14.447558
-66.583451 -13.560789
-65.309170 -12.677110
-64.051688 -11.797044
-62.810109 -10.921049
-108.203072 -33.379385
-106.224190 -32.731778
-104.281345 -32.058019
-102.374525 -31.359874
-100.503520 -30.639067
-98.667952 -29.897275
-96.867302 -29.136122
-95.100937 -28.357183
-93.368134 -27.561977
-91.668103 -26.751970
-90.000000 -25.928580
-88.362944 -25.093170
-86.756032 -24.247058
-85.178345 -23.391514
-83.628959 -22.527760
-82.106949 -21.656975
-80.611393 -20.780289
-79.141378 -19.898787
-77.695997 -19.013508
-76.274351 -18.125443
-74.875552 -17.235532
-73.498717 -16.344664
-72.142970 -15.453676
-70.807442 -14.563349
-69.491264 -13.674406
-68.193571 -12.787515
-66.913498 -11.903282
-65.650181 -11.022253
-64.402752 -10.144912
-63.170340  -9.271685
-61.952075  -8.402935
-107.819625 -31.825345
-105.886115 -31.160145
-103.987234 -30.470517
-102.122871 -29.758122
-100.292744 -29.024580
-98.496428 -28.271467
-96.733377 -27.500313
-95.002951 -26.712598
-93.304435 -25.909755
-91.637056 -25.093170
-90.000000 -24.264180
-88.392424 -23.424081
-86.813466 -22.574121
-85.262254 -21.715507
-83.737913 -20.849401
-82.239567 -19.976925
-80.766346 -19.099156
-79.317386 -18.217128
-77.891828 -17.331829
-76.488822 -16.444201
-75.107523 -15.555139
-73.747091 -14.665487
-72.406691 -13.776037
-71.085489 -12.887527
-69.782652 -12.000640
-68.497346 -11.116001
-67.228735 -10.234179
-65.975979  -9.355684
-64.738234  -8.480966
-63.514650  -7.610416
-62.304370  -6.744370
-61.106534  -5.883102
-109.379441 -30.914291
-107.455773 -30.256725
-105.565379 -29.574759
-103.708238 -28.869986
-101.884158 -28.143970
-100.092801 -27.398232
-98.333704 -26.634254
-96.606304 -25.853476
-94.909960 -25.057293
-93.243968 -24.247058
-91.607576 -23.424081
-90.000000 -22.589631
-88.420433 -21.744934
-86.868054 -20.891180
-85.342036 -20.029515
-83.841548 -19.161047
-82.365763 -18.286846
-80.913856 -17.407938
-79.485009 -16.525310
-78.078410 -15.639903
-76.693249 -14.752615
-75.328722 -13.864297
-73.984028 -12.975748
-72.658366 -12.087721
-71.350936 -11.200911
-70.060935 -10.315963
-68.787554  -9.433465
-67.529983  -8.553947
-66.287402  -7.677887
-65.058985  -6.805701
-63.843898  -5.937752
-62.641296  -5.074348
-61.450326  -4.215741
-60.270125  -3.362133
-108.991763 -29.349135
-107.110329 -28.673966
-105.260919 -27.976019
-103.443423 -27.256791
-101.657584 -26.517749
-99.903016 -25.760325
-98.179232 -24.985914
-96.485657 -24.195871
-94.821655 -23.391514
-93.186534 -22.574121
-91.579567 -21.744934
-90.000000 -20.905157
-88.447062 -20.055957
-86.919971 -19.198465
-85.417941 -18.333775
-83.940187 -17.462945
-82.485924 -16.586995
-81.054371 -15.706907
-79.644752 -14.823620
-78.256294 -13.938035
-76.888229 -13.051005
-75.539787 -12.163340
-74.210203 -11.275801
-72.898706 -10.389097
-71.604523  -9.503888
-70.326878  -8.620779
-69.064987  -7.740324
-67.818055  -6.863018
-66.585283  -5.989305
-65.365856  -5.119573
-64.158951  -4.254157
-62.963731  -3.393339
-61.779348  -2.537353
-60.604939  -1.686383
-59.439628  -0.840566
-110.495498 -28.438682
-108.623428 -27.769442
-106.782191 -27.077514
-104.971753 -26.364329
-103.191929 -25.631296
-101.442407 -24.879793
-99.722767 -24.111166
-98.032504 -23.326729
-96.371041 -22.527760
-94.737746 -21.715507
-93.131946 -20.891180
-91.552938 -20.055957
-90.000000 -19.210985
-88.472395 -18.357374
-86.969380 -17.496205
-85.490208 -16.628523
-84.034136 -15.755338
-82.600419 -14.877627
-81.188318 -13.996327
-79.797094 -13.112338
-78.426013 -12.226517
-77.074339 -11.339679
-75.741339 -10.452594
-74.426274  -9.565983
-73.128403  -8.680519
-71.846978  -7.796825
-70.581242  -6.915469
-69.330431  -6.036970
-68.093767  -5.161793
-66.870460  -4.290349
-65.659708  -3.422997
-64.460692  -2.560049
-63.272579  -1.701765
-62.094520  -0.848358
-110.105996 -26.862420
-108.273312 -26.175701
-106.470343 -25.467810
-104.696973 -24.740091
-102.952957 -23.993866
-101.237939 -23.230432
-99.551477 -22.451055
-97.893051 -21.656975
-96.262087 -20.849401
-94.657964 -20.029515
-93.080029 -19.198465
-91.527605 -18.357374
-90.000000 -17.507334
-88.496512 -16.649407
-87.016435 -15.784624
-85.559062 -14.913987
-84.123686 -14.038464
-82.709602 -13.158988
-81.316107 -12.276458
-79.942500 -11.391734
-78.588079 -10.505634
-77.252142  -9.618935
-75.933982  -8.732369
-74.632889  -7.846621
-73.348145  -6.962326
-72.079023  -6.080072
-70.824784  -5.200393
-69.584677  -4.323773
-68.357937  -3.450647
-67.143784  -2.581397
-65.941419  -1.716356
-64.750026  -0.855810
-111.559323 -25.954065
-109.735514 -25.271747
-107.940371 -24.568398
-106.173839 -23.845295
-104.435736 -23.103702
-102.725766 -22.344860
-101.043543 -21.569991
-99.388607 -20.780289
-97.760433 -19.976925
-96.158452 -19.161047
-94.582059 -18.333775
-93.030620 -17.496205
-91.503488 -16.649407
-90.000000 -15.794424
-88.519489 -14.932274
-87.061285 -14.063945
-85.624717 -13.190397
-84.209115 -12.312559
-82.813810 -11.431326
-81.438134 -10.547559
-80.081419  -9.662079
-78.742994  -8.775670
-77.422185  -7.889070
-76.118312  -7.002976
-74.830688  -6.118035
-73.558614  -5.234849
-72.301380  -4.353969
-71.058263  -3.475897
-69.828523  -2.601085
-68.611402  -1.729936
-67.406125  -0.862805
-111.170007 -24.366753
-109.382992 -23.667194
-107.623631 -22.948009
-105.891798 -22.210399
-104.187253 -21.455549
-102.509664 -20.684628
-100.858622 -19.898787
-99.233654 -19.099156
-97.634237 -18.286846
-96.059813 -17.462945
-94.509792 -16.628523
-92.983565 -15.784624
-91.480511 -14.932274
-90.000000 -14.072471
-88.541398 -13.206193
-87.104070 -12.334390
-85.687380 -11.457982
-84.290693 -10.577863
-82.913374  -9.694890
-81.554786  -8.809889
-80.214293  -7.923646
-78.891252  -7.036909
-77.585014  -6.150380
-76.294922  -5.264720
-75.020308  -4.380543
-73.760492  -3.498413
-72.514778  -2.618850
-71.282452  -1.742320
-70.062783  -0.869246
-112.577982 -23.461751
-110.799344 -22.765238
-109.047437 -22.049276
-107.322184 -21.315001
-105.623395 -20.563540
-103.950789 -19.796008
-102.304003 -19.013508
-100.682614 -18.217128
-99.086144 -17.407938
-97.514076 -16.586995
-95.965864 -15.755338
-94.440938 -14.913987
-92.938715 -14.063945
-91.458602 -13.206193
-90.000000 -12.341695
-88.562309 -11.471388
-87.144927 -10.596187
-85.747252  -9.716978
-84.368682  -8.834619
-83.008614  -7.949936
-81.666443  -7.063717
-80.341557  -6.176715
-79.033341  -5.289643
-77.741169  -4.403168
-76.464404  -3.517917
-75.202394  -2.634467
-73.954474  -1.753350
-72.719958  -0.875049
-112.190547 -21.863504
-110.446329 -21.150077
-108.727920 -20.418494
-107.035174 -19.669823
-105.367856 -18.905122
-103.725649 -18.125443
-102.108172 -17.331829
-100.514991 -16.525310
-98.945629 -15.706907
-97.399581 -14.877627
-95.876314 -14.038464
-94.375283 -13.190397
-92.895930 -12.334390
-91.437691 -11.471388
-90.000000 -10.602319
-88.582288  -9.728086
-87.183987  -8.849572
-85.804528  -7.967631
-84.443339  -7.083087
-83.099849  -6.196732
-81.773478  -5.309324
-80.463644  -4.421580
-79.169751  -3.534179
-77.891195  -2.647754
-76.627356  -1.762894
-75.377597  -0.880144
-113.557703 -20.962897
-111.821364 -20.251328
-110.110017 -19.521805
-108.423560 -18.775331
-106.761795 -18.012907
-105.124448 -17.235532
-103.511178 -16.444201
-101.921590 -15.639903
-100.355248 -14.823620
-98.811682 -13.996327
-97.290398 -13.158988
-95.790885 -12.312559
-94.312620 -11.457982
-92.855073 -10.596187
-91.417712  -9.728086
-90.000000  -8.854575
-88.601402  -7.976529
-87.221382  -7.094797
-85.859401  -6.210203
-84.514920  -5.323540
-83.187393  -4.435569
-81.876269  -3.547013
-80.580987  -2.658558
-79.300973  -1.770845
-78.035641  -0.884475
-113.173583 -19.353883
-111.469478 -18.625797
-109.789513 -17.880938
-108.133527 -17.120245
-106.501283 -16.344664
-104.892477 -15.555139
-103.306751 -14.752615
-101.743706 -13.938035
-100.202906 -13.112338
-98.683893 -12.276458
-97.186190 -11.431326
-95.709307 -10.577863
-94.252748  -9.716978
-92.816013  -8.849572
-91.398598  -7.976529
-90.000000  -7.098715
-88.619716  -6.216975
-87.257240  -5.332132
-85.912065  -4.444980
-84.583679  -3.556280
-83.271564  -2.666762
-81.975193  -1.777116
-80.694026  -0.887993
-114.504017 -18.458529
-112.807292 -17.731274
-111.133984 -16.987459
-109.483965 -16.227964
-107.857030 -15.453676
-106.252909 -14.665487
-104.671278 -13.864297
-103.111771 -13.051005
-101.573987 -12.226517
-100.057500 -11.391734
-98.561866 -10.547559
-97.086626  -9.694890
-95.631318  -8.834619
-94.195472  -7.967631
-92.778618  -7.094797
-91.380284  -6.216975
-90.000000  -5.335007
-88.637293  -4.449711
-87.291689  -3.561880
-85.962709  -2.672280
-84.649871  -1.781642
-83.352680  -0.890663
-114.124438 -16.838971
-112.457915 -16.095649
-110.814013 -15.336832
-109.192558 -14.563349
-107.593309 -13.776037
-106.015972 -12.975748
-104.460213 -12.163340
-102.925661 -11.339679
-101.411921 -10.505634
-99.918581  -9.662079
-98.445214  -8.809889
-96.991386  -7.949936
-95.556661  -7.083087
-94.140599  -6.210203
-92.742760  -5.332132
-91.362707  -4.449711
-90.000000  -3.563753
-88.654198  -2.675053
-87.324858  -1.784376
-86.011529  -0.892458
-115.421889 -15.949561
-113.762243 -15.206199
-112.124576 -14.447558
-110.508736 -13.674406
-108.914511 -12.887527
-107.341634 -12.087721
-105.789797 -11.275801
-104.258661 -10.452594
-102.747858  -9.618935
-101.257006  -8.775670
-99.785707  -7.923646
-98.333557  -7.063717
-96.900151  -6.196732
-95.485080  -5.323540
-94.087935  -4.444980
-92.708311  -3.561880
-91.345802  -2.675053
-90.000000  -1.785290
-88.670497  -0.893359
-115.047899 -14.319735
-113.416549 -13.560789
-111.806429 -12.787515
-110.217348 -12.000640
-108.649064 -11.200911
-107.101294 -10.389097
-105.573726  -9.565983
-104.066018  -8.732369
-102.577815  -7.889070
-101.108748  -7.036909
-99.658443  -6.176715
-98.226522  -5.309324
-96.812607  -4.435569
-95.416321  -3.556280
-94.037291  -2.672280
-92.675142  -1.784376
-91.329503  -0.893359
-116.315811 -13.436819
-114.690830 -12.677110
-113.086502 -11.903282
-111.502654 -11.116001
-109.939065 -10.315963
-108.395477  -9.503888
-106.871597  -8.680519
-105.367111  -7.846621
-103.881688  -7.002976
-102.414986  -6.150380
-100.966659  -5.289643
-99.536356  -4.421580
-98.123731  -3.547013
-96.728436  -2.666762
-95.350129  -1.781642
-93.988471  -0.892458
-115.948312 -11.797044
-114.349819 -11.022253
-112.771265 -10.234179
-111.212446  -9.433465
-109.673122  -8.620779
-108.153022  -7.796825
-106.651855  -6.962326
-105.169312  -6.118035
-103.705078  -5.264720
-102.258831  -4.403168
-100.830249  -3.534179
-99.419013  -2.658558
-98.024807  -1.777116
-96.647320  -0.890663
-117.189891 -10.921049
-115.597248 -10.144912
-114.024021  -9.355684
-112.470017  -8.553947
-110.935013  -7.740324
-109.418757  -6.915469
-107.920977  -6.080072
-106.441386  -5.234849
-104.979692  -4.380543
-103.535596  -3.517917
-102.108805  -2.647754
-100.699027  -1.770845
-99.305974  -0.887993
-116.829660  -9.271685
-115.261766  -8.480966
-113.712598  -7.677887
-112.181945  -6.863018
-110.669569  -6.036970
-109.175216  -5.200393
-107.698620  -4.353969
-106.239508  -3.498413
-104.797606  -2.634467
-103.372644  -1.762894
-101.964359  -0.884475
-118.047925  -8.402935
-116.485350  -7.610416
-114.941015  -6.805701
-113.414717  -5.989305
-111.906233  -5.161793
-110.415323  -4.323773
-108.941737  -3.475897
-107.485222  -2.618850
-106.045526  -1.753350
-104.622403  -0.880144
-117.695630  -6.744370
-116.156102  -5.937752
-114.634144  -5.119573
-113.129540  -4.290349
-111.642063  -3.450647
-110.171477  -2.601085
-108.717548  -1.742320
-107.280043  -0.875049
-118.893466  -5.883102
-117.358704  -5.074348
-115.841049  -4.254157
-114.340293  -3.422997
-112.856216  -2.581397
-111.388598  -1.729936
-109.937217  -0.869246
-118.549674  -4.215741
-117.036269  -3.393339
-115.539308  -2.560049
-114.058581  -1.716356
-112.593875  -0.862805
-119.729875  -3.362133
-118.220652  -2.537353
-116.727421  -1.701765
-115.249974  -0.855810
-119.395061  -1.686383
-117.905480  -0.848358
-120.560372  -0.840566
 90.000000  56.852371
 90.000000  55.412694
 87.314537  54.669187
 92.685463  54.669187
 90.000000  53.963043
 87.408068  53.215783
 84.907817  52.431431
 92.591932  53.215783
 90.000000  52.503010
 87.494882  51.751717
 85.074770  50.965651
 82.737329  50.148372
 95.092183  52.431431
 92.505118  51.751717
 90.000000  51.032236
 87.575646  50.276659
 85.230296  49.488485
 82.961757  48.671036
 80.767517  47.827465
 94.925230  50.965651
 92.424354  50.276659
 90.000000  49.550409
 87.650939  48.790331
 85.375465  47.999695
 83.171514  47.181610
 81.036759  46.339027
 78.968694  45.474746
 97.262671  50.148372
 94.769704  49.488485
 92.349061  48.790331
 90.000000  48.057266
 87.721268  47.292501
 85.511216  46.499094
 83.367897  45.679957
 81.289148  44.837857
 79.272661  43.975419
 77.316042  43.095140
 97.038243  48.671036
 94.624535  47.999695
 92.278732  47.292501
 90.000000  46.552595
 87.787077  45.782986
 85.638373  44.986539
 83.552049  44.165983
 81.526091  43.323914
 79.558364  42.462799
 77.646664  41.584984
 75.788756  40.692700
 99.232483  47.827465
 96.828486  47.181610
 94.488784  46.499094
 92.212923  45.782986
 90.000000  45.036233
 87.848759  44.261653
 85.757667  43.461935
 83.724988  42.639638
 81.748839  41.797201
 79.827242  40.936942
 77.958162  40.061069
 76.139541  39.171685
 74.369320  38.270790
 98.963241  46.339027
 96.632103  45.679957
 94.361627  44.986539
 92.151241  44.261653
 90.000000  43.508065
 87.906659  42.728417
 85.869745  41.925233
 83.887616  41.100917
 81.958509  40.257760
 80.080586  39.397943
 78.251962  38.523546
 76.470737  37.636550
 74.735014  36.738843
 73.042915  35.832226
101.031306  45.474746
 98.710852  44.837857
 96.447951  44.165983
 94.242333  43.461935
 92.093341  42.728417
 90.000000  41.968025
 87.961086  41.183239
 85.975184  40.376429
 84.040740  39.549855
 82.156102  38.705670
 80.319554  37.845931
 78.529350  36.972595
 76.783729  36.087531
 75.080937  35.192521
 73.419239  34.289266
 71.796927  33.379385
100.727339  43.975419
 98.473909  43.323914
 96.275012  42.639638
 94.130255  41.925233
 92.038914  41.183239
 90.000000  40.416092
 88.012314  39.626124
 86.074499  38.815560
 84.185084  37.986526
 82.342515  37.141050
 80.545192  36.281067
 78.791489  35.408425
 77.079772  34.524887
 75.408414  33.632136
 73.775810  32.731778
 72.180375  31.825345
 70.620559  30.914291
102.683958  43.095140
100.441636  42.462799
 98.251161  41.797201
 96.112384  41.100917
 94.024816  40.376429
 91.987686  39.626124
 90.000000  38.852290
 88.060589  38.057118
 86.168153  37.242702
 84.321296  36.411041
 82.518558  35.564047
 80.758443  34.703542
 79.039432  33.831272
 77.360006  32.948901
 75.718655  32.058019
 74.113885  31.160145
 72.544227  30.256725
 71.008237  29.349135
 69.504502  28.438682
102.353336  41.584984
100.172758  40.936942
 98.041491  40.257760
 95.959260  39.549855
 93.925501  38.815560
 91.939411  38.057118
 90.000000  37.276681
 88.106132  36.476307
 86.256560  35.657967
 84.449962  34.823544
 82.684964  33.974839
 80.960162  33.113574
 79.274138  32.241394
 77.625475  31.359874
 76.012766  30.470517
 74.434621  29.574759
 72.889671  28.673966
 71.376572  27.769442
 69.894004  26.862420
 68.440677  25.954065
104.211244  40.692700
102.041838  40.061069
 99.919414  39.397943
 97.843898  38.705670
 95.814916  37.986526
 93.831847  37.242702
 91.893868  36.476307
 90.000000  35.689363
 88.149140  34.883809
 86.340095  34.061498
 84.571613  33.224205
 82.842396  32.373631
 81.151127  31.511399
 79.496480  30.639067
 77.877129  29.758122
 76.291762  28.869986
 74.739081  27.976019
 73.217809  27.077514
 71.726688  26.175701
 70.264486  25.271747
 68.829993  24.366753
 67.422017  23.461751
103.860459  39.171685
101.748038  38.523546
 99.680446  37.845931
 97.657485  37.141050
 95.678704  36.411041
 93.743440  35.657967
 91.850860  34.883809
 90.000000  34.090469
 88.189793  33.279771
 86.419099  32.453464
 84.686728  31.613221
 82.991457  30.760645
 81.332048  29.897275
 79.707256  29.024580
 78.115842  28.143970
 76.556577  27.256791
 75.028247  26.364329
 73.529657  25.467810
 72.059629  24.568398
 70.617008  23.667194
 69.200656  22.765238
 67.809453  21.863504
 66.442297  20.962897
105.630680  38.270790
103.529263  37.636550
101.470650  36.972595
 99.454808  36.281067
 97.481442  35.564047
 95.550038  34.823544
 93.659905  34.061498
 91.810207  33.279771
 90.000000  32.480156
 88.228253  31.664368
 86.493878  30.834057
 84.795745  29.990803
 83.132698  29.136122
 81.503572  28.271467
 79.907199  27.398232
 78.342416  26.517749
 76.808071  25.631296
 75.303027  24.740091
 73.826161  23.845295
 72.376369  22.948009
 70.952563  22.049276
 69.553670  21.150077
 68.178636  20.251328
 66.826417  19.353883
 65.495983  18.458529
105.264986  36.738843
103.216271  36.087531
101.208511  35.408425
 99.241557  34.703542
 97.315036  33.974839
 95.428387  33.224205
 93.580901  32.453464
 91.771747  31.664368
 90.000000  30.858605
 88.264670  30.037793
 86.564715  29.203488
 84.899063  28.357183
 83.266623  27.500313
 81.666296  26.634254
 80.096984  25.760325
 78.557593  24.879793
 77.047043  23.993866
 75.564264  23.103702
 74.108202  22.210399
 72.677816  21.315001
 71.272081  20.418494
 69.889983  19.521805
 68.530522  18.625797
 67.192708  17.731274
 65.875562  16.838971
 64.578111  15.949561
106.957085  35.832226
104.919063  35.192521
102.920228  34.524887
100.960568  33.831272
 99.039838  33.113574
 97.157604  32.373631
 95.313272  31.613221
 93.506122  30.834057
 91.735330  30.037793
 90.000000  29.226015
 88.299176  28.400254
 86.631866  27.561977
 84.997049  26.712598
 83.393696  25.853476
 81.820768  24.985914
 80.277233  24.111166
 78.762061  23.230432
 77.274234  22.344860
 75.812747  21.455549
 74.376605  20.563540
 72.964826  19.669823
 71.576440  18.775331
 70.210487  17.880938
 68.866016  16.987459
 67.542085  16.095649
 66.237757  15.206199
 64.952101  14.319735
 63.684189  13.436819
106.580761  34.289266
104.591586  33.632136
102.639994  32.948901
