 # Fibonacci Sphere distribution of circles on sphere
 # Assuming 5300 across sky, => 7.9 sq-degrees/desi tile
 # RA            DEC
-130.39105  -40.64235
 -35.73201    8.52185
-140.18129   25.66787
 -69.30046  -51.93205
 -57.21827   46.71679
-143.04614  -16.62621
 -37.20988  -17.83930
-121.47602   47.58196
-112.57791  -51.49194
 -39.17451   24.56120
-144.36535    9.77807
 -50.31968  -41.79540
 -80.18250   54.41445
-137.37947  -32.19557
 -34.95007   -1.59087
-135.65928   35.03724
 -85.60010  -54.99995
 -47.64435   39.34169
-144.90165   -6.63383
 -40.11209  -27.64085
-108.08385   53.12894
-125.27287  -45.71902
 -36.10029   14.81148
-142.76151   19.83175
 -60.40034  -49.13728
 -64.37669   50.91330
-141.94026  -22.84780
 -35.44471  -11.76426
-128.45176   43.57492
-103.24570  -54.37504
 -41.17990   30.62233
-145.43678    3.55035
 -45.07317  -36.94514
 -91.03085   55.55859
-134.21144  -37.96483
 -34.51616    4.72008
-139.52317   29.61515
 -74.73991  -54.22712
 -52.35424   44.62048
-144.69428  -12.96426
 -37.32377  -21.83251
-117.53203   50.63311
-118.57413  -50.20579
 -37.01587   21.09304
-144.69586   13.76417
 -52.92217  -45.32394
 -73.33357   54.18658
-140.17342  -28.99549
 -34.22384   -5.52850
-134.09023   38.84093
 -92.46178  -55.97372
 -44.03941   36.51721
-146.01604   -2.78242
 -40.91749  -31.58871
-102.22873   55.21548
-129.89731  -43.42769
 -34.56783   11.08682
-142.53199   23.84003
 -64.73966  -52.06052
 -58.58515   49.37529
-143.96020  -19.29987
 -35.21367  -15.77642
-125.54555   47.03678
-110.04875  -53.85023
 -38.55696   27.31898
-146.06845    7.52385
 -46.85952  -40.72120
 -83.95133   56.23862
-137.60614  -35.00403
 -33.50046    0.82253
-138.56063   33.55938
 -81.00436  -56.08273
 -47.97334   42.14712
-146.11553   -9.18128
 -37.67392  -25.85272
-112.77277   53.40966
-124.13373  -48.42836
 -35.12851   17.47101
-144.82568   17.79960
 -56.15923  -48.70702
 -66.63610   53.36900
-142.63271  -25.59644
 -33.68618   -9.53499
-132.06739   42.58213
 -99.69606  -56.34834
 -40.84825   33.43019
-146.93548    1.15797
 -42.04861  -35.52479
 -95.57315   56.81774
-134.03478  -40.78509
 -33.25360    7.24959
-142.05523   27.86892
 -69.94057  -54.66978
 -53.27730   47.37204
-145.72092  -15.60901
 -35.18746  -19.83235
-121.94840   50.32741
-116.58653  -52.74752
 -36.25382   23.83127
-146.51220   11.56056
 -49.14061  -44.41942
 -76.63268   56.30009
-140.60150  -31.80028
 -32.67521   -3.15757
-137.24772   37.48236
 -88.01914  -57.41000
 -44.07590   39.34770
-147.32660   -5.29361
 -38.28440  -29.88689
-107.11357   55.82926
-129.17707  -46.21357
 -33.48875   13.71622
-144.74518   21.87328
 -60.14738  -51.88972
 -60.30448   51.99172
-144.78715  -22.02661
 -33.33672  -13.59926
-129.50351   46.22820
-107.02485  -56.09331
 -38.04024   30.11858
-147.66820    5.17484
 -43.55856  -39.42923
 -88.24594   57.85010
-137.69817  -37.84074
 -32.14220    3.31504
-141.30268   31.90479
 -76.06692  -56.87582
 -48.50497   44.96021
-147.24510  -11.79485
 -35.37856  -23.92097
-117.53741   53.38471
-122.67444  -51.10861
 -34.24077   20.18536
-146.76646   15.64978
 -52.01478  -48.00292
 -69.36779   55.72973
-143.23096  -28.38908
 -32.03375   -7.20841
-135.52316   41.36220
 -95.59735  -58.13031
 -40.63868   36.26968
-148.34150   -1.31550
 -39.18882  -33.92064
-100.52206   57.79680
-133.67725  -43.61908
 -32.07511    9.84691
-144.43873   25.97400
 -65.01271  -54.80203
 -54.48845   50.10583
-146.66587  -18.31022
 -33.17916  -17.71088
-126.28848   49.73725
-114.15598  -55.21322
 -35.58040   26.61544
-148.21925    9.25697
 -45.51789  -43.27769
 -80.49109   58.24502
-140.91842  -34.63960
 -31.22103   -0.70351
-140.23494   35.93228
 -83.10757  -58.57953
 -44.27370   42.19707
-148.55286   -7.87430
 -35.80609  -28.03087
-112.18837   56.13017
-128.19953  -48.99144
 -32.48964   16.40367
-146.82521   19.78130
 -55.60426  -51.42393
 -62.43262   54.54946
-145.53008  -24.80107
 -31.57274  -11.31928
-133.30597   45.17163
-103.44492  -58.19116
 -37.62533   32.95523
-149.17131    2.74057
 -40.43321  -37.93735
 -93.06521   59.21190
-137.64622  -40.70068
 -30.86892    5.87876
-143.88325   30.09000
 -70.87014  -57.35653
 -49.26502   47.77363
-148.29580  -14.46799
 -33.22201  -21.85979
-122.28819   53.05466
-120.84316  -53.74563
 -33.43334   22.94906
-148.59012   13.39414
 -48.01931  -47.03936
 -72.63957   57.96837
-143.73538  -31.22096
 -30.48059   -4.79432
-138.79843   39.93323
 -90.92890  -59.68303
 -40.55790   39.13607
-149.66140   -3.86192
 -36.49765  -32.14974
-105.80584   58.46755
-133.11775  -46.46045
 -30.97491   12.50531
-146.67717   23.94507
 -60.05384  -54.61996
 -56.03397   52.80997
-147.53343  -21.06231
 -31.29263  -15.48036
-130.49034   48.87554
-111.21219  -57.57900
 -34.99412   29.44079
-149.82394    6.86352
 -42.07982  -41.91696
 -84.95015   59.98388
-141.11972  -37.50893
 -29.85454    1.82532
-143.04602   34.20830
 -77.78249  -59.44901
 -44.64964   45.05971
-149.70090  -10.51758
 -33.47968  -26.03586
-117.34986   56.10902
-126.92452  -51.75138
 -31.56572   19.14343
-148.77828   17.57680
 -51.18301  -50.67400
 -65.03883   57.02789
-146.19140  -27.61841
 -29.91465   -8.94696
-136.92087   43.88523
 -99.24989  -60.10796
 -37.31475   35.82453
-150.58472    0.22964
 -37.49182  -36.26374
 -98.37534   60.28648
-137.43727  -43.57882
 -29.67430    8.50658
-146.30447   28.13082
 -65.51948  -57.50968
 -50.28756   50.57906
-149.27286  -17.19484
 -31.19821  -19.68232
-126.94066   52.42760
-118.57453  -56.32202
 -32.70301   25.75721
-150.30386   11.04347
 -44.21245  -45.83422
 -76.52373   60.05180
-144.14506  -34.08774
 -29.01957   -2.30163
-141.88168   38.31392
 -85.69885  -60.96596
 -40.61560   42.02476
-150.90175   -6.47401
 -33.97393  -30.22854
-111.32206   58.80833
-132.32814  -49.30216
 -29.94741   15.21877
-148.77648   21.79580
 -55.16062  -54.12806
 -57.97331   55.46997
-148.32749  -23.86026
 -29.52056  -13.15197
-134.50532   47.75958
-107.67483  -59.81519
 -34.49452   32.30297
-151.33361    4.38939
 -38.84181  -40.35646
 -90.02921   61.47467
-141.19855  -40.40395
 -28.56892    4.42139
-145.68089   32.32754
 -72.13664  -59.99010
 -45.22641   47.92963
-150.77662  -13.21725
 -31.29945  -23.91611
-122.48949   55.76578
-125.29966  -54.48142
 -30.71253   21.93037
-150.61181   15.27138
 -46.94302  -49.65622
 -68.20618   59.40119
-146.77274  -30.47429
 -28.35492   -6.49176
-140.32793   42.38869
 -94.39384  -61.80195
 -37.11290   38.72236
-151.91549   -2.35017
 -34.73609  -34.42622
-104.10105   61.03907
-137.05352  -46.46996
 -28.55211   11.19214
-148.57175   26.04208
 -60.13367  -57.32964
 -51.61738   53.36667
-150.18123  -19.97013
 -29.29961  -17.40065
-131.42289   51.51824
-115.78733  -58.81584
 -32.04717   28.60537
-151.91543    8.60762
 -40.62051  -44.40757
 -81.08908   61.94009
-144.45764  -36.98541
 -27.64340    0.26167
-144.76922   36.52287
 -79.95736  -61.93875
 -40.82533   44.93112
-152.06907   -9.14517
 -31.61269  -28.17253
-116.94529   58.80689
-131.27106  -52.13617
 -28.98724   17.98187
-150.74429   19.53878
 -50.41931  -53.33872
 -60.38228   58.06758
-149.05147  -26.69956
 -27.85496  -10.73591
-138.29954   46.40960
-103.45811  -61.88505
 -34.08224   35.19805
-152.75580    1.84286
 -35.81018  -38.61557
 -95.70961   62.67289
-141.14505  -43.32048
 -27.35741    7.07792
-148.14392   30.30622
 -66.29632  -60.18303
 -46.03439   50.80017
-151.78579  -15.96773
 -29.25770  -21.68475
-127.50526   55.10953
-123.25690  -57.16666
 -29.92596   24.75989
-152.33402   12.87563
 -42.92752  -48.39075
 -72.03042   61.63674
-147.27488  -33.36475
 -26.88575   -3.96227
-143.51748   40.70221
 -88.86049  -63.22639
 -37.02655   41.64481
-153.17066   -4.99186
 -32.16243  -32.44184
-110.12334   61.44182
-136.47090  -49.36849
 -27.49626   13.92968
-150.69281   23.83754
 -54.83121  -56.82110
 -53.31354   56.12445
-151.02558  -22.78912
 -27.51775  -15.02580
-135.68015   50.34629
-112.38286  -61.19906
 -31.46387   31.48957
-153.43290    6.09546
 -37.25751  -42.78038
 -86.38635   63.58647
-144.66896  -39.91026
 -26.34475    2.88833
-147.46351   34.57798
 -73.80577  -62.56552
 -41.20560   47.85037
-153.16976  -11.86949
 -29.40621  -25.99614
-122.54121   58.46216
-129.89678  -54.95280
 -28.08921   20.78974
-152.58933   17.18549
 -45.89858  -52.27067
 -63.35653   60.57941
-149.70829  -29.57616
 -26.28749   -8.24141
-141.85341   44.84737
 -98.48145  -63.74383
 -33.75929   38.12237
-154.09809   -0.76858
 -32.98393  -36.71313
-101.91868   63.53538
-140.94547  -46.25430
 -26.21328    9.78881
-150.44274   28.15949
 -60.40877  -60.01955
 -47.11428   53.66356
-152.73400  -18.76403
 -27.34544  -19.35378
-132.31180   54.15728
-120.70812  -59.78804
 -29.20230   27.62783
-153.95357   10.39915
 -39.16327  -46.90001
 -76.61411   63.69357
-147.69758  -36.28618
 -25.49928   -1.36623
-146.48853   38.84561
 -82.68406  -64.33244
 -37.06545   44.58808
-154.35722   -7.68913
 -29.76341  -30.32651
-116.28810   61.47797
-135.65697  -52.26814
 -26.50078   16.71403
-152.67692   21.52977
 -49.71685  -55.99830
 -55.45391   58.83716
-151.81031  -25.64756
 -25.84363  -12.56776
-139.67648   48.93465
-108.24614  -63.43568
 -30.95190   34.40618
-154.86444    3.51503
 -34.12709  -40.97356
 -92.42593   64.93873
-144.77262  -42.85873
 -25.11638    5.57183
-149.97166   32.49606
 -67.39545  -62.81991
 -41.78157   50.77733
-154.21012  -14.64164
 -27.34495  -23.71255
-127.98350   57.78436
-128.13895  -57.74007
 -27.24839   23.63801
-154.32095   14.74636
 -41.64618  -50.94697
 -67.01401   62.97499
-150.30033  -32.48640
 -24.80965   -5.67679
-145.15972   43.09488
 -92.68934  -65.33878
 -33.52935   41.07258
-155.36804   -3.43819
 -30.35651  -34.66691
-108.52114   64.02577
-140.58088  -49.20105
 -25.12995   12.54854
-152.58716   25.90124
 -54.62284  -59.50426
 -48.52089   56.51040
-153.62668  -21.60161
 -25.55291  -16.93411
-136.84650   52.93183
-117.54024  -62.32060
 -28.53818   30.53046
-155.47931    7.85060
 -35.66229  -45.20716
 -82.05223   65.52114
-148.03939  -39.23529
 -24.18765    1.28937
-149.24677   36.83775
 -75.96813  -65.07425
 -37.24324   47.54835
-155.48206  -10.43629
 -27.52898  -28.09492
-122.42538   61.14462
-134.56774  -55.16153
 -25.55983   19.54056
-154.53428   19.13018
 -44.87173  -54.88310
 -58.14111   61.48491
-152.53956  -28.54161
 -24.26801  -10.03554
-143.39345   47.30761
-103.25340  -65.47968
 -30.51091   37.35192
-156.21821    0.87356
 -31.22485  -39.00714
 -99.15086   65.94328
-144.75927  -45.82740
 -23.95109    8.30631
-152.30389   30.29263
 -60.91202  -62.68957
 -42.58752   53.70615
-155.19635  -17.45680
 -25.41826  -21.33378
-133.16834   56.79338
-125.90851  -60.48245
 -26.45997   26.52273
-155.94882   12.23080
 -37.68906  -49.39299
 -71.49409   65.21434
-150.82941  -35.42696
 -23.41294   -3.04959
-148.22104   41.17347
 -86.08158  -66.61137
 -33.39821   44.04547
-156.57311   -6.15989
 -27.91758  -32.49340
-115.32631   64.12049
-140.02537  -52.15598
 -24.10089   15.35215
-154.58832   23.54412
 -49.06919  -58.65370
 -50.32858   59.32879
-154.46915  -24.47643
 -23.86998  -14.43557
-141.07102   51.45941
-113.61121  -64.73107
 -27.93065   33.46441
-156.92011    5.23779
 -32.42462  -43.33492
 -88.40468   67.05958
-148.29736  -42.20903
 -22.94309    3.99823
-151.80254   34.69618
 -68.89181  -65.41594
 -37.57887   50.52171
-156.55200  -13.22820
 -25.44747  -25.76040
-128.37439   60.45314
-133.14318  -58.03959
 -24.66765   22.40504
-156.27553   16.64910
 -40.34923  -53.50227
 -61.50951   64.04103
-153.21723  -31.46781
 -22.78162   -7.43729
-146.82728   45.48941
 -97.29187  -67.27354
 -30.14158   40.32380
-157.50230   -1.82241
 -28.54062  -36.89985
-106.41511   66.55195
-144.61575  -48.81289
 -22.84178   11.08644
-154.47245   27.98184
 -54.54751  -62.17840
 -43.67047   56.62991
-156.13459  -20.31065
 -23.61492  -18.87065
-138.02271   55.51597
-123.08571  -63.15924
 -25.71933   29.44034
-157.48266    9.64729
 -34.03629  -47.63454
 -76.94777   67.24539
-151.29665  -38.39484
 -22.08894   -0.36656
-151.04705   39.10318
 -78.74849  -67.50286
 -33.37441   47.03800
-157.72070   -8.92819
 -25.65434  -30.20762
-122.11434   63.81334
-139.24325  -55.11377
 -23.11962   18.19515
-156.45808   21.09951
 -43.84605  -57.49369
 -52.63906   62.10303
-155.26664  -27.38480
 -22.28645  -11.86703
-144.96894   49.76748
-108.75032  -66.97482
 -27.37714   36.42662
-158.28474    2.56775
 -29.44151  -41.30480
 -95.65456   68.24296
-148.46666  -45.20453
 -21.75794    6.75467
-154.16920   32.43690
 -61.69237  -65.33851
 -38.09852   53.50390
-157.57381  -16.06023
 -23.50634  -23.33500
-134.00524   59.42705
-131.30037  -60.89062
 -23.81851   25.30369
-157.91142   14.09579
 -36.17606  -51.88485
 -65.73164   66.46912
-153.84699  -34.42305
 -21.37530   -4.78032
-149.98521   43.50319
 -90.29850  -68.74879
 -29.84582   43.31906
-158.72466   -4.56700
 -26.06053  -34.66880
-113.98366   66.73081
-144.32364  -51.81169
 -21.78140   13.90742
-156.49061   25.57642
 -48.46991  -61.30567
 -45.09565   59.53997
-157.03098  -23.19925
 -21.92358  -16.33288
-142.50566   53.98259
-119.51002  -65.74198
 -25.02190   32.38762
-158.93207    7.00347
 -30.68306  -45.69660
 -83.51008   69.00208
-151.70242  -41.38731
 -20.82938    2.36618
-153.65208   36.90238
 -70.89405  -67.96357
 -33.47014   50.04717
-158.81811  -11.73810
 -23.55267  -27.82310
-128.67414   63.11667
-138.18487  -58.06799
 -22.17966   21.07348
-158.20847   18.57765
 -39.01396  -56.05574
 -55.59233   64.81166
-156.02442  -30.32338
 -20.79221   -9.23645
-148.54128   47.88298
-102.77097  -68.99244
 -26.87552   39.41433
-159.58184   -0.15315
 -26.69829  -39.13661
-103.66269   69.00720
-148.53998  -48.21911
 -20.62462    9.55354
-156.36179   30.07434
 -54.62460  -64.84400
 -38.83868   56.49011
-158.55428  -18.92815
 -21.69278  -20.82949
-139.23086   58.09820
-128.92339  -63.69889
 -23.00660   28.23305
-159.45260   11.47857
 -32.35685  -50.05994
 -71.01913   68.71903
-154.43234  -37.40449
 -20.04004   -2.07123
-152.88196   41.37035
 -82.31823  -69.83088
 -29.62711   46.33513
-159.89316   -7.35486
 -23.76854  -32.32943
-121.56593   66.46779
-143.85714  -54.82007
 -20.76290   16.76489
-158.37207   23.08778
 -42.80161  -60.10235
 -46.95494   62.42501
-157.89175  -26.11901
 -20.33296  -13.72920
-146.60412   52.22462
-114.96991  -68.19071
 -24.36314   35.36165
-160.30646    4.30618
 -27.61496  -43.60236
 -91.24438   70.40544
-152.04615  -44.40186
 -19.62609    5.14310
-156.05321   34.58764
 -62.82340  -67.96371
 -33.70270   53.06992
-159.87265  -14.58512
 -21.59790  -25.35194
-134.83782   62.05861
-136.78014  -61.01059
 -21.27444   23.98341
-159.85145   15.98771
 -34.59842  -54.37355
 -59.38127   67.42436
-156.74782  -33.28916
 -19.37739   -6.55097
-151.80151   45.83118
 -95.50998  -70.70728
 -26.42412   42.42502
-160.81984   -2.91920
 -24.17679  -36.84819
-112.14635   69.30254
-148.50668  -51.25011
 -19.53557   12.39015
-158.39605   27.62137
 -47.91223  -63.95485
 -39.85090   59.47455
-159.50029  -21.82813
 -19.99405  -18.25353
-144.00765   56.50248
-125.84835  -66.44231
 -22.22598   31.18998
-160.90946    8.80493
 -28.88012  -48.05514
 -77.60607   70.72231
-154.97665  -40.40956
 -18.76704    0.68403
-155.53681   39.11023
 -73.56203  -70.45054
 -29.49104   49.36963
-161.01558  -10.18115
 -21.64770  -29.89550
-128.87514   65.77559
-143.17982  -57.83379
 -19.77916   19.65487
-160.13044   20.52611
 -37.61227  -58.60609
 -49.37999   65.26945
-158.72334  -29.06669
 -18.83209  -11.06742
-150.32604   50.27228
-109.19925  -70.44870
 -23.73841   38.35977
-161.61503    1.56163
 -24.81166  -41.37286
-100.05999   71.37096
-152.32614  -47.43620
 -18.47106    7.95917
-158.26876   32.17372
 -54.88472  -67.50112
 -34.09658   56.10303
-160.89167  -17.46512
 -19.77543  -22.80492
-140.49879   60.67769
-134.92815  -63.93079
 -20.39715   26.92157
-161.39867   13.33787
 -30.59737  -52.48024
 -64.26798   69.89715
-157.44242  -36.27937
 -18.03239   -3.81705
-154.77087   43.63506
 -86.90951  -72.02741
 -26.02178   45.45641
-162.00709   -5.72518
 -21.85716  -34.45544
-120.71507   69.10644
-148.35142  -54.29493
 -18.48325   15.26025
-160.28774   25.08945
 -41.71288  -62.70875
 -41.20937   62.44987
-160.41889  -24.75665
 -18.39776  -15.61572
-148.32810   54.67616
-121.84217  -69.08867
 -21.47038   34.17160
-162.29209    6.08156
 -25.72403  -45.89567
 -85.69159   72.38899
-155.48319  -43.43592
 -17.54768    3.48006
-157.97131   36.74003
 -64.41832  -70.56032
 -29.44599   52.42027
-162.09969  -13.04146
 -19.68095  -27.37920
-135.68574   64.68822
-142.23937  -60.84777
 -18.82286   22.57370
-161.77897   17.90047
 -32.92444  -56.85650
 -52.56269   68.05076
-159.53250  -32.03926
 -17.41034   -8.35455
-153.69327   48.15336
-101.89927  -72.43620
 -23.14290   41.37956
-162.86671   -1.22459
 -22.24978  -39.02680
-109.64049   71.82496
-152.53913  -50.48818
 -17.35627   10.80984
-160.31728   29.67368
 -47.38827  -66.60171
 -34.68694   59.14288
-161.88267  -20.37432
 -18.07102  -20.19162
-145.61114   59.01682
-132.48025  -66.81342
 -19.54066   29.88482
-162.86135   10.63545
 -26.99001  -50.40657
 -70.59254   72.16539
-158.11416  -39.29148
 -16.74787   -1.04049
-157.47475   41.31504
 -77.13491  -72.85699
 -25.66797   48.50640
-163.15179   -8.56638
 -19.71919  -31.97240
-128.96399   68.43035
-148.05212  -57.35083
 -17.45996   18.15990
-162.05220   22.48872
 -36.10807  -61.15147
 -43.02355   65.40606
-161.31753  -27.71044
 -16.89197  -12.92374
-152.21026   52.65344
-116.57631  -71.58950
 -20.73305   37.17525
-163.61023    3.31452
 -22.86106  -43.60394
 -95.31635   73.61101
-155.95524  -46.48142
 -16.37349    6.31196
-160.20761   34.27487
 -55.37665  -70.14931
 -29.50433   55.48481
-163.15336  -15.93172
 -17.85165  -24.79133
-141.86313   63.25314
-140.95887  -63.85551
 -17.88638   25.51801
-163.33039   15.21892
 -28.72579  -54.89168
 -56.78620   70.73492
-160.32655  -35.03396
 -16.05749   -5.59689
-156.73550   45.89262
 -92.82448  -74.04620
 -22.57138   44.41878
-164.07028   -4.04740
 -19.90491  -36.58057
-119.45835   71.72624
-152.67985  -53.55583
 -16.27371   13.69089
-162.21686   27.09901
 -40.54548  -65.31219
 -35.52520   62.18517
-162.85345  -23.30920
 -16.47103  -17.52053
-150.17675   57.11849
-129.21219  -69.63585
 -18.69726   32.87027
-164.25029    7.88704
 -23.74458  -48.18004
 -78.74420   74.13502
-158.76963  -42.32314
 -15.51476    1.77344
-159.94006   38.88897
 -66.65727  -73.11988
 -25.36288   51.57305
-164.26216  -11.43843
 -17.74305  -29.41136
-136.57586   67.31581
-147.57657  -60.41485
 -16.45778   21.08549
-163.70412   19.82815
 -31.11411  -59.33032
 -45.45963   68.32871
-162.20416  -30.68649
 -15.46528  -10.18446
-155.68752   50.46503
-109.60804  -73.87057
 -20.00649   40.19847
-164.87334    0.50928
 -20.26141  -41.19953
-106.19247   74.27999
-156.39616  -49.54411
 -15.23605    9.17525
-162.26748   31.72797
 -46.88811  -69.24668
 -29.68425   58.56101
-164.18461  -18.84819
 -16.14395  -22.14136
-147.36043   61.52259
-139.22185  -66.84805
 -16.96159   28.48465
-164.79682   12.48865
 -24.98220  -52.74616
 -62.46751   73.26853
-161.11361  -38.04818
 -14.76366   -2.80013
-159.48579   43.51163
 -81.97447  -75.15034
 -22.01801   47.47538
-165.23436   -6.90216
 -17.75303  -34.04845
-128.91789   71.08123
-152.74010  -56.63723
 -15.21522   16.59846
-163.98477   24.45979
 -34.45327  -63.68935
 -36.68862   65.22440
-163.81224  -26.26651
 -14.96254  -14.79920
-154.22862   55.02171
-124.77848  -72.36250
 -17.85845   35.87517
-165.57581    5.09855
 -20.82436  -45.82460
 -89.02846   75.67664
-159.41631  -45.37217
 -14.32416    4.61992
-162.19352   36.37238
 -56.18061  -72.78730
 -25.10771   54.65459
-165.34647  -14.33734
 -15.90990  -26.78308
-143.37423   65.82260
-146.87670  -63.48350
 -15.46838   24.03362
-165.25736   17.11567
 -26.70250  -57.28956
 -48.77838   71.19554
-163.08750  -33.68193
 -14.10681   -7.40404
-158.80063   48.13769
-100.41770  -75.81924
 -19.28211   43.23895
-166.09060   -2.32919
 -17.89528  -38.69937
-117.62409   74.32152
-156.80955  -52.62218
 -14.12695   12.06577
-164.17164   29.11087
 -39.25066  -67.91152
 -30.01285   61.64652
-165.20184  -21.78735
 -14.54288  -19.43770
-152.19544   59.54700
-136.84535  -69.81213
 -16.03964   31.47063
-166.18976    9.71612
 -21.64859  -50.45003
 -70.19561   75.56559
-161.90292  -41.07948
 -13.51934    0.03058
-161.97758   41.02898
 -69.83971  -75.62737
 -21.47600   50.54745
-166.36755   -9.78458
 -15.77124  -31.44284
-137.54729   69.94107
-152.70743  -59.73056
 -14.17236   19.52891
-165.63721   21.76491
 -29.11542  -61.79055
 -38.29767   68.25291
-164.76795  -29.24314
 -13.53332  -12.03436
-157.81621   52.76060
-118.64277  -74.93463
 -17.01461   38.89694
-166.84784    2.27533
 -18.19167  -43.36077
-101.35934   76.63631
-160.06309  -48.43653
 -13.16729    7.49454
-164.26055   33.77865
 -46.39784  -71.89007
 -24.90500   57.74936
-166.41323  -17.25936
 -14.20207  -24.09699
-149.31478   64.01563
-145.87850  -66.55241
 -14.48287   27.00108
-166.72498   14.35836
 -22.81992  -55.06817
 -53.40231   73.96993
-163.97738  -36.69404
 -12.80618   -4.58805
-161.59228   45.69425
 -88.62268  -77.27615
 -18.54976   46.29447
-167.27103   -5.19631
 -15.73421  -36.11799
-128.69737   73.72827
-157.19947  -55.71396
 -13.03761   14.97967
-165.93945   26.43361
 -32.58132  -66.21602
 -30.53143   64.73867
-166.21394  -24.74589
 -13.03443  -16.68775
-156.42381   57.37123
-133.52928  -72.72652
 -15.11064   34.47310
-167.52013    6.90710
 -18.67641  -48.02889
 -80.68485   77.48881
-162.70539  -44.12547
 -12.31524    2.89052
-164.24288   38.46053
 -57.43564  -75.41241
 -20.93705   53.63321
-167.47850  -12.69070
 -13.93819  -28.77448
-145.10432   68.38314
-152.56271  -62.83398
 -13.13626   22.47881
-167.18929   19.02219
 -24.47759  -59.66786
 -40.54871   71.25912
-165.73043  -32.23611
 -12.17184   -9.23206
-160.99489   50.36410
-110.00143  -77.25171
 -16.15448   41.93305
-168.07599   -0.57773
 -15.81024  -40.80597
-114.90984   76.88166
-160.72088  -51.51425
 -12.03537   10.39320
-166.16484   31.11931
 -37.75557  -70.50480
 -24.75923   60.85583
-167.47129  -20.20096
 -12.60318  -21.36135
-154.44289   61.95559
-144.46302  -69.61547
 -13.49149   29.98477
-168.11921   11.56252
 -19.40312  -52.69918
 -60.03069   76.58764
-164.88515  -39.72015
 -11.55340   -1.74155
-164.10383   43.15398
 -74.48912  -78.05504
 -17.79701   49.36287
-168.42355   -8.08786
 -13.75179  -33.46783
-138.66094   72.56327
-157.57076  -58.81790
 -11.95919   17.91332
-167.58880   23.70494
 -26.85905  -64.23114
 -31.30529   67.83425
-167.23054  -27.72060
 -11.60553  -13.89813
-160.11764   55.03331
-128.75784  -75.55446
 -14.16332   37.48926
-168.79834    4.06685
 -16.01819  -45.50421
 -94.41351   78.83746
-163.53420  -47.18383
 -11.14222    5.77532
-166.31136   35.81980
 -45.89581  -74.53211
 -20.39057   56.73094
-168.57608  -15.61676
 -12.23427  -26.05268
-151.55598   66.49005
-152.27600  -65.94558
 -12.09740   25.44488
-168.65503   16.23854
 -20.45820  -57.36550
 -43.78035   74.22378
-166.71079  -35.24250
 -10.86716   -6.39774
-163.81954   47.85631
 -97.83677  -79.14274
 -15.26457   44.98099
-169.26962   -3.45613
 -13.64650  -38.17495
-128.23068   76.37117
-161.40362  -54.60341
 -10.91949   13.31205
-167.92804   28.40431
 -30.39672  -68.72607
 -24.67795   63.97251
-168.53004  -23.15876
 -11.09808  -18.58344
-158.84920   59.69450
-142.42830  -72.66332
 -12.48332   32.98168
-169.45159    8.73382
 -16.38824  -50.20989
 -69.79328   78.93011
-165.82426  -42.75759
 -10.33883    1.13082
-166.37353   40.53305
 -59.40159  -78.01919
 -17.00813   52.44203
-169.55715  -10.99990
 -11.92396  -30.75959
-147.16189   70.93015
-157.92958  -61.93254
 -10.88239   20.86323
-169.13609   20.93255
 -21.98700  -62.01872
 -32.44282   70.92888
-168.26232  -30.70836
 -10.24398  -11.07473
-163.35178   52.56451
-121.60765  -78.22659
 -13.18445   40.51630
-170.03440    1.20015
 -13.62999  -42.89387
-110.74028   79.38543
-164.40588  -50.25218
  -9.99120    8.68093
-168.20996   33.11828
 -35.94501  -73.08877
 -19.82239   59.83899
-169.66951  -18.55920
 -10.64156  -23.28558
-156.99674   64.33604
-151.79859  -69.06322
 -11.04537   28.42389
-170.04745   13.42014
 -16.96901  -54.91967
 -48.61634   77.11144
-167.72193  -38.25940
  -9.60888   -3.53635
-166.34106   45.25715
 -81.56549  -80.34806
 -14.32826   48.03820
-170.43797   -6.35571
 -11.67011  -35.48016
-140.01883   75.18095
-162.12986  -57.70209
  -9.81049   16.24744
-169.56981   25.64229
 -24.25014  -66.64359
 -24.67367   67.09803
-169.59967  -26.12943
  -9.67284  -15.76973
-162.63819   57.27478
-139.40599  -75.67979
 -11.44588   35.98877
-170.73301    5.87739
 -13.71575  -47.62267
 -84.20568   80.77843
-166.81108  -45.80363
  -9.15301    4.02477
-168.43584   37.84504
 -45.34432  -77.17295
 -16.16249   55.52972
-170.68099  -13.92866
 -10.22898  -28.00244
-154.20043   68.93729
-158.28441  -65.05652
  -9.79725   23.82602
-170.59635   18.12321
 -17.84137  -59.62912
 -34.13636   74.01588
-169.32133  -33.70605
  -8.93831   -8.22289
-166.19646   49.99017
-110.43292  -80.60191
 -12.15814   43.55135
-171.23801   -1.68856
 -11.47236  -40.21272
-127.37557   79.00892
-165.34169  -53.32806
  -8.85300   11.60350
-169.96284   30.36580
 -27.75693  -71.21119
 -19.21254   62.95573
-170.76856  -21.51455
  -9.14377  -20.48030
-161.57252   61.98179
-151.04666  -72.18421
  -9.96852   31.41263
-171.37868   10.57252
 -13.92632  -52.35940
 -56.28772   79.84909
-168.77910  -41.28378
  -8.38700   -0.65247
-168.60500   42.58301
 -62.61870  -80.59565
 -13.32442   51.10198
-171.59029   -9.27253
  -9.85397  -32.73217
-149.71832   73.45618
-162.92530  -60.80826
  -8.69874   19.19582
-171.10795   22.84076
 -19.14720  -64.33161
 -24.76776   70.23098
-170.69142  -29.10971
  -8.31457  -12.92596
